,narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq
1081,0,0,0,0.0,0.0,0.0,0,3.0,56.8,5.0,0,1,0,0.0,0,3226.24
1082,0,0,0,0.25,0.0,0.0,0,4.0,84.2,0.0,0,0,0,0.0625,0,7089.6396
1083,0,0,0,0.5,0.0,0.0,0,3.0,6.7,0.0,0,0,0,0.25,0,44.889996
1084,0,0,0,1.0,0.0,0.0,0,4.0,117.2,0.0,0,0,0,1.0,0,13735.839
1085,0,0,0,1.0,0.0,0.0,0,3.0,32.3,1.0,0,0,1,1.0,0,1043.2899
1086,1,0,0,0.33,0.0,0.0,0,3.0,79.0,0.0,0,1,1,0.10890001,0,6241.0
1087,0,0,0,0.0,0.0,0.0,0,4.0,174.5,0.0,0,0,1,0.0,0,30450.25
1088,0,0,0,0.67,0.0,0.0,0,3.0,20.6,2.0,0,0,0,0.4489,0,424.36002
1089,0,0,0,1.0,0.0,0.0,0,4.0,262.0,0.0,0,0,0,1.0,0,68644.0
1090,0,0,0,0.0,0.0,0.0,0,2.0,77.4,1.0,1,0,0,0.0,0,5990.7603
1091,0,0,0,0.0,0.0,0.0,0,1.0,45.4,6.0,0,0,0,0.0,0,2061.1602
1092,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,1,0.0,0,0.0
1093,0,0,0,1.0,0.0,0.0,0,4.0,69.7,0.0,0,0,1,1.0,0,4858.0894
1094,0,0,0,0.0,0.0,0.0,0,4.0,206.0,0.0,0,0,0,0.0,0,42436.0
1095,2,1,0,0.75,23.9,23.9,0,1.0,10.6,8.9,0,0,0,0.5625,0,112.36001
1096,0,0,0,0.0,0.0,0.0,0,4.0,196.3,0.0,0,1,1,0.0,0,38533.69
1097,0,0,0,1.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0,1.0,0,0.0
1098,1,1,0,1.0,0.0,0.0,0,4.0,76.6,0.0,0,0,1,1.0,0,5867.5596
1099,0,0,0,0.4,0.0,0.0,0,4.0,203.1,0.0,0,0,0,0.16000001,0,41249.613
1100,2,0,0,0.0,0.0,0.0,0,4.0,28.2,0.0,0,1,0,0.0,0,795.24005
1101,0,0,0,0.0,0.0,0.0,0,4.0,197.8,0.0,0,1,0,0.0,0,39124.84
1102,0,0,0,0.0,0.0,0.0,0,1.0,18.9,1.0,0,0,0,0.0,0,357.21
1103,0,0,0,0.0,0.0,0.0,0,3.0,20.9,0.0,0,0,0,0.0,0,436.81
1104,0,0,0,0.33,0.0,0.0,0,2.0,5.1,1.0,0,0,0,0.10890001,0,26.009998
1105,0,0,0,0.0,0.0,0.0,0,3.0,9.8,1.0,1,0,0,0.0,0,96.04
1106,0,0,0,1.0,0.0,0.0,0,3.0,30.4,0.0,0,0,0,1.0,0,924.16
1107,0,0,0,0.26,0.0,0.0,12,0.0,0.0,0.0,1,0,0,0.0676,144,0.0
1108,1,1,0,0.0,0.0,0.0,0,0.0,0.0,5.0,1,0,1,0.0,0,0.0
1109,0,0,0,0.33,0.0,0.0,0,4.0,44.0,0.0,0,1,0,0.10890001,0,1936.0
1110,0,0,0,0.5,0.0,0.0,0,4.0,204.7,0.0,0,1,0,0.25,0,41902.09
1111,0,0,0,1.0,0.0,0.0,0,4.0,13.2,0.0,0,0,0,1.0,0,174.23999
1112,0,0,0,0.5,0.0,0.0,0,3.0,5.4,0.0,0,0,0,0.25,0,29.160002
1113,1,1,0,1.0,0.0,0.0,0,3.0,13.4,2.0,1,0,1,1.0,0,179.55998
1114,1,1,0,0.17,0.0,0.0,0,1.0,1.9,0.0,0,0,0,0.028900001,0,3.61
1115,1,0,0,0.0,0.0,0.0,0,3.0,68.9,0.0,0,0,0,0.0,0,4747.2104
1116,0,0,0,0.67,0.0,0.0,0,0.0,0.0,1.0,0,1,1,0.4489,0,0.0
1117,0,0,0,0.0,0.0,0.0,0,4.0,134.4,0.0,0,0,0,0.0,0,18063.357
1118,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
1119,0,0,0,0.5,0.0,0.0,0,4.0,130.8,0.0,0,1,0,0.25,0,17108.64
1120,1,0,0,0.4,0.0,0.0,0,0.0,0.0,15.0,1,0,0,0.16000001,0,0.0
1121,0,0,0,0.0,0.0,0.0,0,2.0,24.9,0.0,0,0,0,0.0,0,620.01
1122,2,0,0,0.67,0.0,0.0,0,3.0,80.1,1.0,0,0,0,0.4489,0,6416.01
1123,0,0,0,1.0,0.0,0.0,0,1.0,5.3,3.0,0,0,0,1.0,0,28.090002
1124,1,1,1,0.67,0.0,0.0,0,1.0,0.3,1.0,0,0,0,0.4489,0,0.09
1125,1,0,0,0.33,0.0,0.0,0,0.0,0.0,1.0,0,1,1,0.10890001,0,0.0
1126,0,0,0,0.0,0.0,0.0,0,4.0,100.1,0.0,0,1,1,0.0,0,10020.01
1127,0,0,0,0.0,0.0,0.0,0,2.0,51.0,3.0,0,1,1,0.0,0,2601.0
1128,0,0,0,0.0,0.0,0.0,0,3.0,103.0,0.0,0,0,1,0.0,0,10609.0
1129,0,0,0,0.5,0.0,0.0,0,4.0,87.3,0.0,0,0,0,0.25,0,7621.2905
1130,0,0,0,0.67,0.0,0.0,0,4.0,38.5,0.0,0,0,0,0.4489,0,1482.25
1131,0,0,0,0.0,0.0,0.0,0,4.0,94.9,0.0,0,0,0,0.0,0,9006.011
1132,0,0,0,1.0,0.0,0.0,0,4.0,70.1,0.0,0,0,0,1.0,0,4914.01
1133,0,0,0,1.0,0.0,0.0,0,4.0,71.6,0.0,0,0,1,1.0,0,5126.5596
1134,1,1,1,0.5,0.0,0.0,0,3.0,39.4,0.0,1,0,0,0.25,0,1552.3601
1135,0,0,0,0.33,0.0,0.0,0,2.0,33.3,4.0,0,0,1,0.10890001,0,1108.8899
1136,0,0,0,1.0,0.0,0.0,0,4.0,136.5,0.0,0,0,0,1.0,0,18632.25
1137,1,1,1,0.67,0.0,0.0,0,2.0,10.6,0.0,0,1,0,0.4489,0,112.36001
1138,0,0,0,1.0,0.0,0.0,0,4.0,209.7,0.0,0,0,1,1.0,0,43974.09
1139,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
1140,0,0,0,1.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,1.0,0,0.0
1141,0,0,0,1.0,0.0,0.0,0,2.0,37.7,5.0,0,0,0,1.0,0,1421.29
1142,0,0,0,0.0,0.0,0.0,0,3.0,60.3,0.0,0,0,0,0.0,0,3636.0898
1143,0,0,0,0.44,0.0,0.0,12,0.0,0.0,0.0,0,0,0,0.1936,144,0.0
1144,0,0,0,0.0,0.0,0.0,0,3.0,68.5,1.0,0,0,0,0.0,0,4692.25
1145,0,0,0,1.0,0.0,0.0,0,2.0,29.8,5.0,0,0,1,1.0,0,888.04
1146,0,0,0,0.0,0.0,0.0,0,4.0,161.6,0.0,0,0,0,0.0,0,26114.562
1147,0,0,0,0.8,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.64000005,144,0.0
1148,0,0,0,0.0,0.0,0.0,0,3.0,142.6,0.0,0,0,0,0.0,0,20334.762
1149,0,0,0,1.0,0.0,0.0,0,1.0,34.4,0.0,0,0,0,1.0,0,1183.3601
1150,0,0,0,0.5,0.0,0.0,0,4.0,188.8,0.0,0,0,0,0.25,0,35645.44
1151,0,0,0,0.0,0.0,0.0,0,4.0,228.6,0.0,0,0,0,0.0,0,52257.96
1152,0,0,0,0.0,0.0,0.0,0,4.0,172.7,0.0,0,0,1,0.0,0,29825.29
1153,1,1,0,0.5,0.0,0.0,0,3.0,33.1,0.0,1,0,1,0.25,0,1095.6099
1154,0,0,0,0.0,0.0,0.0,0,2.0,38.4,0.0,1,0,1,0.0,0,1474.56
1155,0,0,0,0.67,0.0,0.0,0,4.0,97.2,0.0,0,1,0,0.4489,0,9447.84
1156,0,0,0,0.5,0.0,0.0,0,3.0,34.9,0.0,0,0,0,0.25,0,1218.0101
1157,0,0,0,1.0,0.0,0.0,0,1.0,2.4,1.0,0,0,0,1.0,0,5.76
1158,0,0,0,0.33,0.0,0.0,0,3.0,11.3,0.0,1,0,0,0.10890001,0,127.69
1159,0,0,0,1.0,0.0,0.0,0,3.0,35.0,2.0,0,0,0,1.0,0,1225.0
1160,0,0,0,0.0,0.0,0.0,0,4.0,142.1,0.0,0,1,0,0.0,0,20192.412
1161,0,0,0,0.5,0.0,0.0,0,3.0,41.4,0.0,0,0,0,0.25,0,1713.9601
1162,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,1,0,0,0.0,0,0.0
1163,0,0,0,1.0,0.0,0.0,0,2.0,28.0,0.0,0,0,0,1.0,0,784.0
1164,0,0,0,0.25,0.0,0.0,0,2.0,35.9,1.0,0,0,0,0.0625,0,1288.81
1165,0,0,0,1.0,2.9,2.9,0,3.0,17.7,2.0,0,0,0,1.0,0,313.29004
1166,0,0,0,0.5,0.0,0.0,6,1.8,16.0,0.0,0,1,0,0.25,36,256.0
1167,0,0,0,1.0,0.0,0.0,0,4.0,59.4,0.0,0,0,0,1.0,0,3528.36
1168,0,0,0,0.5,0.0,0.0,0,3.0,64.4,12.0,0,0,0,0.25,0,4147.3604
1169,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,0,0.0,0,0.0
1170,0,0,0,1.0,0.0,0.0,0,3.0,137.2,3.0,0,0,1,1.0,0,18823.84
1171,0,0,0,0.0,0.0,0.0,0,4.0,112.2,0.0,0,0,0,0.0,0,12588.839
1172,0,0,0,0.0,0.0,0.0,0,1.0,2.1,0.0,0,1,0,0.0,0,4.4099994
1173,1,1,1,0.0,0.0,0.0,0,3.0,31.1,0.0,1,0,1,0.0,0,967.21
1174,1,1,0,0.6,0.0,0.0,0,3.0,34.0,2.0,0,1,0,0.36,0,1156.0
1175,0,0,0,0.0,0.0,0.0,0,3.0,24.1,6.0,0,0,0,0.0,0,580.81
1176,0,0,0,0.17,1.1,1.1,0,4.0,115.1,0.0,0,0,0,0.028900001,0,13248.01
1177,0,0,0,0.33,0.0,0.0,0,2.0,137.1,1.0,0,0,1,0.10890001,0,18796.412
1178,0,0,0,0.0,0.0,0.0,0,4.0,63.2,0.0,0,0,0,0.0,0,3994.24
1179,0,0,0,1.0,0.0,0.0,0,4.0,217.7,0.0,0,1,0,1.0,0,47393.29
1180,0,0,0,0.5,0.0,0.0,0,3.0,48.2,0.0,0,0,0,0.25,0,2323.24
1181,0,0,0,0.0,0.0,0.0,0,4.0,46.9,0.0,0,0,0,0.0,0,2199.61
1182,0,0,0,0.0,0.0,0.0,0,4.0,129.1,0.0,0,0,1,0.0,0,16666.812
1183,0,0,0,1.0,0.0,0.0,0,4.0,157.5,0.0,0,0,0,1.0,0,24806.25
1184,3,1,1,0.5,0.0,0.0,0,1.0,4.1,0.0,0,0,0,0.25,0,16.81
1185,0,0,0,0.0,0.0,0.0,0,4.0,39.9,0.0,0,1,0,0.0,0,1592.0101
1186,0,0,0,1.0,0.0,0.0,0,4.0,128.1,0.0,0,0,1,1.0,0,16409.611
1187,0,0,0,0.0,0.0,0.0,0,4.0,101.2,0.0,0,0,0,0.0,0,10241.439
1188,0,0,0,0.25,0.0,0.0,0,4.0,71.6,0.0,0,0,1,0.0625,0,5126.5596
1189,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
1190,0,0,0,0.0,0.0,0.0,0,3.0,74.4,6.0,0,0,0,0.0,0,5535.3604
1191,0,0,0,0.67,0.0,0.0,0,0.0,0.0,6.0,0,0,0,0.4489,0,0.0
1192,0,0,0,0.0,0.0,0.0,0,1.0,142.5,2.0,0,0,0,0.0,0,20306.25
1193,0,0,0,0.0,0.0,0.0,0,3.0,94.4,0.0,0,1,0,0.0,0,8911.36
1194,0,0,0,0.0,0.0,0.0,0,4.0,85.5,0.0,0,1,1,0.0,0,7310.25
1195,2,0,0,0.67,0.0,0.0,0,2.0,8.9,1.0,0,1,0,0.4489,0,79.20999
1196,0,0,0,0.4,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.16000001,0,0.0
1197,0,0,0,0.67,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.4489,144,0.0
1198,0,0,0,0.0,0.0,0.0,0,4.0,181.5,0.0,0,0,0,0.0,0,32942.25
1199,1,1,1,0.2,0.0,0.0,0,1.0,6.1,8.0,1,0,0,0.040000003,0,37.21
1200,1,1,1,0.5,0.0,0.0,0,1.0,0.1,1.0,0,1,0,0.25,0,0.010000001
1201,0,0,0,0.0,0.0,0.0,0,3.0,22.1,0.0,1,0,0,0.0,0,488.41
1202,0,0,0,0.0,0.0,0.0,0,1.0,3.5,25.0,0,0,1,0.0,0,12.25
1203,1,1,1,0.2,0.0,0.0,0,2.0,15.2,2.0,0,0,0,0.040000003,0,231.04
1204,0,0,0,0.5,0.0,0.0,0,4.0,102.7,0.0,0,0,0,0.25,0,10547.289
1205,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,1,1,0.0,0,0.0
1206,0,0,0,1.0,0.0,0.0,0,3.0,60.3,0.0,0,0,0,1.0,0,3636.0898
1207,0,0,0,0.0,0.0,0.0,0,3.0,104.1,0.0,0,0,1,0.0,0,10836.81
1208,0,0,0,0.5,0.0,0.0,0,4.0,88.2,0.0,0,0,0,0.25,0,7779.2393
1209,0,0,0,1.0,0.0,0.0,0,4.0,118.5,0.0,0,0,0,1.0,0,14042.25
1210,3,2,2,0.0,0.0,0.0,0,1.0,0.7,2.0,0,0,0,0.0,0,0.48999998
1211,0,0,0,0.5,0.0,0.0,0,4.0,88.5,0.0,0,1,1,0.25,0,7832.25
1212,0,0,0,1.0,0.0,0.0,0,2.0,0.4,3.0,0,1,0,1.0,0,0.16000001
1213,1,1,0,0.33,0.0,0.0,0,1.0,0.4,9.0,1,0,0,0.10890001,0,0.16000001
1214,0,0,0,1.0,0.0,0.0,0,3.0,21.4,1.0,0,0,1,1.0,0,457.96
1215,0,0,0,0.5,0.0,0.0,0,4.0,129.9,0.0,0,0,0,0.25,0,16874.008
1216,1,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
1217,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0,0.0,0,0.0
1218,0,0,0,0.33,0.0,0.0,0,4.0,132.8,0.0,0,0,0,0.10890001,0,17635.84
1219,0,0,0,0.0,0.0,0.0,0,4.0,104.2,0.0,0,1,1,0.0,0,10857.64
1220,0,0,0,1.0,0.0,0.0,0,4.0,75.5,0.0,1,0,0,1.0,0,5700.25
1221,0,0,0,0.17,0.0,0.0,0,0.0,0.0,16.0,1,0,0,0.028900001,0,0.0
1222,0,0,0,0.33,0.0,0.0,0,0.0,0.0,11.0,0,0,0,0.10890001,0,0.0
1223,2,2,1,0.25,0.0,0.0,0,0.0,0.0,15.0,0,0,0,0.0625,0,0.0
1224,0,0,0,0.0,0.0,0.0,0,4.0,184.8,0.0,0,0,0,0.0,0,34151.043
1225,0,0,0,0.0,0.0,0.0,0,3.0,96.6,1.0,0,0,0,0.0,0,9331.56
1226,1,0,0,0.0,0.0,0.0,0,0.0,0.0,18.0,1,0,0,0.0,0,0.0
1227,0,0,0,0.0,16.2,32.4,12,0.0,0.0,0.0,1,0,1,0.0,144,0.0
1228,1,1,1,0.0,0.0,0.0,0,3.0,50.7,0.0,0,1,0,0.0,0,2570.49
1229,0,0,0,0.5,0.0,0.0,0,4.0,104.0,0.0,0,0,0,0.25,0,10816.0
1230,0,0,0,0.0,0.0,0.0,0,4.0,99.0,0.0,0,0,0,0.0,0,9801.0
1231,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,1,0,0.0,0,0.0
1232,1,0,0,0.5,0.0,0.0,0,1.0,0.1,7.0,0,0,1,0.25,0,0.010000001
1233,0,0,0,0.0,0.0,0.0,0,4.0,166.4,0.0,0,0,0,0.0,0,27688.957
1234,0,0,0,0.5,0.0,0.0,0,3.0,164.9,0.0,0,0,1,0.25,0,27192.008
1235,0,0,0,0.0,0.0,0.0,0,1.0,10.6,2.0,1,0,0,0.0,0,112.36001
1236,0,0,0,0.0,0.0,0.0,0,2.0,60.4,0.0,0,0,1,0.0,0,3648.1602
1237,2,1,1,0.0,0.0,0.0,0,3.0,25.2,1.0,0,0,0,0.0,0,635.04004
1238,0,0,0,0.33,0.0,0.0,0,3.0,62.8,1.0,0,1,1,0.10890001,0,3943.8398
1239,0,0,0,0.0,0.0,0.0,0,4.0,220.4,0.0,0,0,0,0.0,0,48576.156
1240,0,0,0,0.0,0.0,0.0,0,2.0,17.4,15.0,0,0,0,0.0,0,302.75998
1241,0,0,0,1.0,0.0,0.0,0,4.0,105.2,0.0,0,1,0,1.0,0,11067.039
1242,0,0,0,0.38,7.6,7.6,6,2.1,47.9,0.0,1,0,0,0.1444,36,2294.4102
1243,0,0,0,0.0,0.0,0.0,0,4.0,39.8,0.0,0,1,0,0.0,0,1584.0399
1244,0,0,0,0.0,0.0,0.0,0,1.0,9.3,0.0,0,0,1,0.0,0,86.490005
1245,1,0,0,0.0,0.0,0.0,0,4.0,52.7,0.0,0,0,0,0.0,0,2777.29
1246,0,0,0,1.0,0.0,0.0,0,3.0,35.1,0.0,0,0,0,1.0,0,1232.0099
1247,0,0,0,0.0,0.0,0.0,0,4.0,189.2,0.0,0,0,0,0.0,0,35796.64
1248,0,0,0,1.0,0.0,0.0,0,0.0,0.0,2.0,0,0,1,1.0,0,0.0
1249,0,0,0,1.0,0.0,0.0,0,4.0,64.1,0.0,0,0,1,1.0,0,4108.8096
1250,0,0,0,1.0,0.0,0.0,0,2.0,55.0,1.0,0,0,0,1.0,0,3025.0
1251,0,0,0,0.6,0.0,0.0,0,3.0,6.8,0.0,0,0,0,0.36,0,46.24
1252,0,0,0,0.0,0.0,0.0,0,4.0,83.7,0.0,1,0,0,0.0,0,7005.6895
1253,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,0,0.0,0,0.0
1254,0,0,0,0.5,0.0,0.0,0,3.0,12.0,4.0,0,0,0,0.25,0,144.0
1255,0,0,0,0.0,0.0,0.0,0,4.0,130.8,0.0,0,0,0,0.0,0,17108.64
1256,0,0,0,0.5,0.0,0.0,0,3.0,52.1,0.0,1,0,0,0.25,0,2714.41
1257,0,0,0,0.0,0.0,0.0,0,2.0,25.0,0.0,0,0,0,0.0,0,625.0
1258,0,0,0,0.33,0.0,0.0,0,3.0,71.3,0.0,0,0,0,0.10890001,0,5083.6904
1259,0,0,0,0.0,0.0,0.0,0,4.0,53.8,0.0,1,0,0,0.0,0,2894.44
1260,0,0,0,0.33,0.0,0.0,0,2.0,19.3,0.0,0,0,1,0.10890001,0,372.48996
1261,0,0,0,0.0,0.0,0.0,0,4.0,122.5,0.0,0,0,0,0.0,0,15006.25
1262,0,0,0,1.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,1.0,0,0.0
1263,0,0,0,0.0,0.0,0.0,0,4.0,256.3,0.0,0,0,0,0.0,0,65689.69
1264,0,0,0,1.0,0.0,0.0,0,4.0,169.2,0.0,0,0,0,1.0,0,28628.639
1265,0,0,0,0.0,0.0,0.0,0,4.0,114.7,0.0,0,0,0,0.0,0,13156.089
1266,1,0,0,0.4,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.16000001,0,0.0
1267,0,0,0,0.0,0.0,0.0,0,4.0,44.0,0.0,0,0,0,0.0,0,1936.0
1268,0,0,0,0.0,0.0,0.0,0,4.0,214.7,0.0,0,0,1,0.0,0,46096.09
1269,0,0,0,0.33,0.0,0.0,0,2.0,6.5,10.0,1,0,0,0.10890001,0,42.25
1270,0,0,0,0.0,0.0,0.0,0,4.0,134.7,0.0,0,0,0,0.0,0,18144.09
1271,0,0,0,0.5,0.0,0.0,0,1.0,18.8,0.0,1,0,0,0.25,0,353.43997
1272,0,0,0,0.0,0.0,0.0,0,4.0,87.1,0.0,0,0,1,0.0,0,7586.4097
1273,0,0,0,1.0,0.0,0.0,0,2.0,0.2,7.0,0,1,0,1.0,0,0.040000003
1274,0,0,0,0.67,0.0,0.0,0,4.0,17.5,0.0,0,1,0,0.4489,0,306.25
1275,0,0,0,0.0,0.0,0.0,0,3.0,142.4,0.0,0,0,0,0.0,0,20277.758
1276,1,0,0,0.43,0.0,0.0,0,0.0,0.0,15.0,0,1,0,0.1849,0,0.0
1277,0,0,0,0.0,0.0,0.0,0,4.0,125.9,0.0,0,0,0,0.0,0,15850.811
1278,1,0,1,0.0,0.0,0.0,0,1.0,6.0,1.0,0,0,1,0.0,0,36.0
1279,0,0,0,1.0,0.0,0.0,0,4.0,108.6,0.0,0,0,0,1.0,0,11793.96
1280,0,0,0,1.0,0.0,0.0,0,4.0,48.0,0.0,0,0,0,1.0,0,2304.0
1281,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.0,0,0.0
1282,0,0,0,1.0,0.0,0.0,0,1.0,9.0,1.0,0,1,0,1.0,0,81.0
1283,0,0,0,0.0,0.0,0.0,0,4.0,224.9,0.0,0,1,1,0.0,0,50580.008
1284,0,0,0,0.5,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.25,0,0.0
1285,0,0,0,0.0,0.0,0.0,0,4.0,248.7,0.0,0,0,0,0.0,0,61851.688
1286,0,0,0,0.0,0.0,0.0,0,4.0,107.8,0.0,0,0,1,0.0,0,11620.841
1287,3,0,0,0.5,0.0,0.0,0,1.0,5.9,0.0,0,1,0,0.25,0,34.81
1288,0,0,0,0.5,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.25,0,0.0
1289,0,0,0,0.0,0.0,0.0,0,4.0,70.2,0.0,0,0,0,0.0,0,4928.0396
1290,0,0,0,0.0,0.0,0.0,0,4.0,137.7,0.0,0,1,0,0.0,0,18961.29
1291,0,0,0,0.0,0.0,0.0,0,4.0,102.0,0.0,0,0,0,0.0,0,10404.0
1292,0,0,0,0.0,0.0,0.0,0,4.0,30.8,0.0,0,1,1,0.0,0,948.63995
1293,0,0,0,1.0,0.0,0.0,0,4.0,61.6,0.0,0,1,0,1.0,0,3794.5598
1294,0,0,0,1.0,0.0,0.0,0,4.0,105.7,0.0,0,0,1,1.0,0,11172.489
1295,0,0,0,0.0,0.0,0.0,0,4.0,150.4,0.0,0,0,0,0.0,0,22620.158
1296,0,0,0,0.0,0.0,0.0,0,4.0,62.3,0.0,1,0,0,0.0,0,3881.2898
1297,0,0,0,0.5,0.0,0.0,0,0.0,0.0,16.0,0,0,0,0.25,0,0.0
1298,0,0,0,1.0,0.0,0.0,0,4.0,79.5,0.0,0,1,0,1.0,0,6320.25
1299,0,0,0,0.0,0.0,0.0,0,4.0,149.2,0.0,1,0,0,0.0,0,22260.639
1300,0,0,0,1.0,0.0,0.0,0,4.0,29.1,0.0,0,0,1,1.0,0,846.81
1301,1,0,1,0.6,0.0,0.0,0,3.0,23.0,0.0,0,1,0,0.36,0,529.0
1302,0,0,0,1.0,0.0,0.0,0,4.0,92.6,0.0,0,0,0,1.0,0,8574.76
1303,0,0,0,0.0,0.0,0.0,0,2.0,27.1,0.0,0,0,0,0.0,0,734.41003
1304,0,0,0,1.0,0.0,0.0,0,4.0,148.3,0.0,0,0,0,1.0,0,21992.89
1305,1,1,1,1.0,0.0,0.0,0,1.0,8.8,0.0,1,0,0,1.0,0,77.44
1306,1,0,1,0.0,0.0,0.0,0,3.0,51.5,1.0,0,0,0,0.0,0,2652.25
1307,0,0,0,1.0,0.0,0.0,0,1.0,0.8,4.0,0,0,0,1.0,0,0.64000005
1308,0,0,0,0.0,0.0,0.0,0,0.0,0.0,9.0,0,0,1,0.0,0,0.0
1309,0,0,0,1.0,0.0,0.0,12,0.0,0.0,0.0,0,0,0,1.0,144,0.0
1310,0,0,0,1.0,0.0,0.0,0,4.0,194.2,0.0,0,0,0,1.0,0,37713.64
1311,1,1,1,0.0,7.8,7.8,0,1.0,13.0,0.0,0,0,0,0.0,0,169.0
1312,0,0,0,0.5,0.0,0.0,0,4.0,182.2,0.0,0,0,0,0.25,0,33196.84
1313,1,0,0,1.0,0.0,0.0,0,3.0,15.9,3.0,0,0,0,1.0,0,252.80998
1314,0,0,0,0.0,0.0,0.0,0,3.0,47.5,18.0,0,0,1,0.0,0,2256.25
1315,1,0,0,0.0,0.0,0.0,0,4.0,116.6,0.0,0,1,0,0.0,0,13595.56
1316,0,0,0,1.0,0.0,0.0,0,3.0,37.7,0.0,0,0,0,1.0,0,1421.29
1317,0,0,0,0.67,0.0,0.0,0,0.0,0.0,7.0,1,0,0,0.4489,0,0.0
1318,0,0,0,0.5,0.0,0.0,0,0.0,0.0,15.0,1,0,1,0.25,0,0.0
1319,0,0,0,0.0,0.0,0.0,0,4.0,54.2,0.0,0,0,1,0.0,0,2937.6401
1320,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0
1321,0,0,0,0.67,0.0,0.0,0,2.0,7.1,0.0,0,1,1,0.4489,0,50.41
1322,0,0,0,0.0,0.0,0.0,0,4.0,88.5,0.0,0,0,0,0.0,0,7832.25
1323,0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1.0,0,0.0
1324,0,0,0,0.6,0.0,0.0,0,2.0,5.0,4.0,0,0,0,0.36,0,25.0
1325,0,0,0,0.0,0.0,0.0,0,2.0,28.9,0.0,0,0,0,0.0,0,835.20996
1326,0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,1,0,0.0,0,0.0
1327,6,3,0,1.0,0.0,0.0,0,0.0,0.0,1.0,1,0,1,1.0,0,0.0
1328,0,0,0,0.0,0.0,0.0,0,3.0,34.1,0.0,1,0,0,0.0,0,1162.8099
1329,0,0,0,0.38,0.0,0.0,0,4.0,179.5,0.0,1,0,0,0.1444,0,32220.25
1330,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
1331,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,1,1,0.0,0,0.0
1332,0,0,0,1.0,0.0,0.0,0,4.0,98.2,0.0,0,0,0,1.0,0,9643.239
1333,0,0,0,0.33,0.0,0.0,0,1.0,0.4,23.0,1,0,0,0.10890001,0,0.16000001
1334,0,0,0,1.0,0.0,0.0,0,4.0,218.4,0.0,0,1,1,1.0,0,47698.56
1335,3,3,0,0.23,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.0529,0,0.0
1336,1,1,1,0.2,0.0,0.0,0,0.0,0.0,9.0,0,1,0,0.040000003,0,0.0
1337,0,0,0,0.33,0.0,0.0,0,4.0,124.1,0.0,0,0,0,0.10890001,0,15400.81
1338,0,0,0,0.0,0.0,0.0,0,4.0,197.1,0.0,0,0,0,0.0,0,38848.414
1339,0,0,0,0.0,0.0,0.0,0,3.0,98.8,0.0,0,1,0,0.0,0,9761.44
1340,0,0,0,0.5,0.0,0.0,0,0.0,0.0,17.0,0,1,0,0.25,0,0.0
1341,0,0,0,0.5,0.0,0.0,0,0.0,0.0,6.0,0,0,0,0.25,0,0.0
1342,0,0,0,0.0,0.0,0.0,0,4.0,57.4,0.0,0,0,0,0.0,0,3294.7603
1343,0,0,0,0.0,0.0,0.0,0,3.0,56.1,1.0,0,1,0,0.0,0,3147.2097
1344,0,0,0,0.5,0.0,0.0,0,4.0,124.7,0.0,0,0,0,0.25,0,15550.089
1345,0,0,0,1.0,0.0,0.0,0,4.0,187.6,0.0,0,0,1,1.0,0,35193.76
1346,0,0,0,0.0,0.0,0.0,0,3.0,8.7,0.0,1,0,0,0.0,0,75.689995
1347,0,0,0,1.0,0.0,0.0,0,3.0,103.2,0.0,0,0,0,1.0,0,10650.239
