,husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,expersq,nwifeinc,inlf,hrwage,lwage
217,47,,0,18,0,0,25,0,0.0,39,0,18,0,,112500.0,23,15,1,0.0,225,112.5,0,,
218,62,,0,12,0,0,0,0,0.0,43,0,6,1,,45000.0,44,31,1,0.0,961,45.0,0,,
219,31,0.0,170,12,0,0,40,0,200.0,31,0,12,0,0.0,27500.0,13,13,1,40.0,169,17.1,1,5.0,1.609438
220,44,,0,15,0,0,60,1,1040.0,37,0,17,0,0.0,67500.0,23,14,0,48.0,196,13.42,1,21.666666,3.075775
221,28,0.0,300,11,0,1,40,0,0.0,28,0,11,1,,17500.0,11,11,1,0.0,121,17.5,0,,
222,61,0.0,264,12,0,0,40,0,418.0,55,0,12,0,0.0,45000.0,43,37,0,40.0,1369,23.264,1,10.45,2.346602
223,52,,0,14,0,0,0,0,0.0,49,0,12,0,,22500.0,32,31,0,0.0,961,22.5,0,,
224,52,0.0,234,10,0,0,56,0,90.0,50,0,12,0,0.0,27500.0,36,32,0,10.0,1024,22.82,1,9.0,2.1972246
225,36,0.0,700,14,0,0,40,0,680.0,33,0,14,0,0.0,67500.0,16,13,1,36.0,169,32.14,1,18.88889,2.9385738
226,21,0.0,200,11,0,1,42,0,0.0,19,0,5,1,,27500.0,4,8,1,0.0,64,27.5,0,,
227,44,0.0,615,12,0,0,60,0,0.0,37,0,12,0,,45000.0,26,19,0,0.0,361,45.0,0,,
228,50,0.0,300,12,0,0,45,0,300.0,51,0,12,0,0.0,32500.0,32,33,0,40.0,1089,16.9,1,7.5,2.014903
229,46,,0,12,0,0,50,0,0.0,49,0,13,0,,27500.0,28,30,0,0.0,900,27.5,0,,
230,44,0.0,700,12,0,0,60,0,0.0,44,0,12,0,,55000.0,26,26,0,0.0,676,55.0,0,,
231,58,0.0,150,12,0,0,30,0,500.0,55,0,12,0,0.0,45000.0,40,37,0,0.0,1369,19.0,0,,
232,64,0.0,1200,6,0,0,50,0,0.0,58,0,12,0,,45000.0,52,40,0,0.0,1600,45.0,0,,
233,43,,0,16,0,0,50,1,192.0,40,0,16,0,0.0,0.0,21,18,0,30.0,324,0.0,1,6.4,1.856298
234,56,1.0,800,3,0,1,40,0,0.0,57,0,6,1,,37500.0,47,45,0,0.0,2025,37.5,0,,
235,47,,0,12,0,0,44,0,95.0,44,0,12,0,0.0,32500.0,29,26,0,18.0,676,27.56,1,5.2777777,1.6635051
236,44,1.0,680,14,0,0,40,1,0.0,43,0,13,0,,37500.0,24,24,0,0.0,576,37.5,0,,
237,36,,0,16,0,0,40,0,600.0,31,0,16,0,0.0,37500.0,14,9,1,40.0,81,6.3,1,15.0,2.7080503
238,56,0.0,900,16,0,0,40,0,0.0,50,0,17,0,,112500.0,34,27,0,0.0,729,112.5,0,,
239,35,0.0,550,16,0,0,40,0,300.0,34,0,16,0,0.0,27500.0,13,12,1,30.0,144,11.9,1,10.0,2.3025851
240,42,1.0,529,18,0,0,40,0,323.0,32,0,14,0,0.0,37500.0,18,12,1,40.0,144,20.704,1,8.075,2.0887728
241,32,,0,10,0,0,36,0,0.0,31,0,11,0,,13750.0,16,14,1,0.0,196,13.75,0,,
242,35,0.0,480,13,0,1,40,0,351.0,35,0,14,1,0.0,3000.0,16,15,1,30.0,225,0.0,1,11.7,2.4595888
243,30,,0,16,0,0,70,0,400.0,29,0,12,0,0.0,3000.0,8,11,1,16.0,121,0.0,1,25.0,3.218876
244,34,0.0,300,14,0,0,40,0,0.0,36,0,14,0,,0.0,14,16,1,0.0,256,0.0,0,,
245,41,1.0,750,17,1,0,55,0,770.0,42,1,17,0,1.0,67500.0,18,19,1,50.0,361,27.46,1,15.4,2.7343674
246,59,,0,12,0,0,0,0,0.0,53,0,12,0,,11500.0,41,35,0,0.0,1225,11.5,0,,
247,25,0.0,180,9,0,0,56,0,0.0,24,0,9,0,,6250.0,10,9,1,0.0,81,6.25,0,,
248,41,0.0,340,13,0,0,40,1,233.0,41,0,12,0,0.0,27500.0,22,23,0,40.0,529,15.384,1,5.825,1.762159
249,63,0.0,100,12,0,0,20,0,0.0,57,0,9,0,,22500.0,45,42,0,0.0,1764,22.5,0,,
250,40,0.0,567,14,0,0,52,1,0.0,32,0,11,0,,55000.0,20,15,0,0.0,225,55.0,0,,
251,57,0.0,600,14,1,0,40,0,450.0,50,1,12,0,0.0,22500.0,37,32,0,40.0,1024,0.0,1,11.25,2.4203682
252,36,0.0,923,13,0,0,0,0,969.0,35,0,16,0,0.0,67500.0,17,13,0,50.0,169,17.112,1,19.38,2.9642415
253,46,0.0,320,10,0,0,40,1,0.0,45,0,12,0,,27500.0,30,27,0,0.0,729,27.5,0,,
254,30,0.0,380,12,0,0,8,1,385.0,35,0,12,0,0.0,27500.0,12,17,0,40.0,289,7.48,1,9.625,2.2643638
255,32,1.0,324,14,0,0,40,1,113.0,34,0,14,0,0.0,13750.0,12,14,0,25.0,196,7.874,1,4.52,1.508512
256,34,,0,12,1,0,0,1,640.0,31,1,14,0,0.0,32500.0,16,11,0,40.0,121,0.0,1,16.0,2.7725887
257,57,0.0,420,14,0,0,40,0,0.0,57,0,14,0,,22500.0,37,37,0,0.0,1369,22.5,0,,
258,28,0.0,500,14,0,0,40,0,400.0,25,0,16,1,0.0,17500.0,8,3,0,40.0,9,0.0,1,10.0,2.3025851
259,43,1.0,700,12,1,0,40,1,450.0,41,1,12,0,0.0,3000.0,25,23,0,45.0,529,0.0,1,10.0,2.3025851
260,27,,0,9,0,0,60,0,250.0,35,0,12,0,0.0,32500.0,12,17,1,40.0,289,19.5,1,6.25,1.8325815
261,38,0.0,444,12,0,0,40,1,450.0,35,0,12,0,0.0,67500.0,20,17,0,0.0,289,44.1,0,,
262,59,0.0,550,13,0,0,49,0,760.0,57,0,18,0,0.0,67500.0,40,33,0,50.0,1089,27.98,1,15.2,2.7212954
263,31,0.0,380,13,0,0,40,1,0.0,31,0,12,0,,22500.0,12,13,0,0.0,169,22.5,0,,
264,33,0.0,1200,16,0,0,0,0,400.0,36,0,16,0,0.0,112500.0,11,14,1,0.0,196,91.7,0,,
265,29,0.0,375,16,0,0,40,0,310.0,28,0,16,0,0.0,45000.0,7,6,0,40.0,36,28.88,1,7.75,2.0476928
266,63,,0,18,0,0,0,0,0.0,59,0,14,0,,11500.0,39,39,0,0.0,1521,11.5,0,,
267,31,,0,12,0,0,40,1,0.0,30,0,12,0,,67500.0,13,12,0,0.0,144,67.5,0,,
268,30,0.0,962,18,0,0,40,0,480.0,29,0,16,0,0.0,67500.0,6,7,0,50.0,49,42.54,1,9.6,2.261763
269,45,0.0,600,16,0,0,50,0,600.0,43,0,18,0,1.0,67500.0,23,19,0,40.0,361,36.3,1,15.0,2.7080503
270,46,0.0,759,14,0,0,45,1,0.0,42,0,16,0,,67500.0,26,20,0,0.0,400,67.5,0,,
271,28,0.0,440,12,0,0,50,0,0.0,27,0,13,0,,17500.0,10,8,1,0.0,64,17.5,0,,
272,35,0.0,1500,14,0,0,40,0,0.0,34,0,16,0,,112500.0,15,12,1,0.0,144,112.5,0,,
273,27,0.0,750,16,0,0,38,0,450.0,27,0,16,0,0.0,67500.0,5,5,0,40.0,25,44.1,1,11.25,2.4203682
274,57,0.0,1923,16,0,0,60,0,1000.0,56,0,16,0,0.0,112500.0,35,34,0,50.0,1156,60.5,1,20.0,2.9957323
275,34,0.0,970,16,0,0,50,0,500.0,32,0,15,0,0.0,112500.0,12,11,1,18.0,121,86.5,1,27.777779,3.3242364
276,26,1.0,400,12,0,0,50,0,320.0,24,0,12,0,0.0,32500.0,8,6,0,40.0,36,15.86,1,8.0,2.0794415
277,54,,0,18,0,0,50,0,0.0,50,0,13,0,,112500.0,30,31,0,0.0,961,112.5,0,,
278,46,0.0,736,11,0,0,52,1,196.0,42,0,12,0,0.0,32500.0,29,24,0,30.0,576,22.308,1,6.5333333,1.8769172
279,62,,0,14,0,0,60,0,731.0,42,0,13,0,0.0,0.0,42,23,0,0.0,529,0.0,0,,
280,53,0.0,900,16,0,0,40,0,0.0,51,0,12,0,,112500.0,31,33,0,0.0,1089,112.5,0,,
281,42,0.0,1923,18,0,0,40,1,0.0,43,0,18,0,,112500.0,18,19,0,0.0,361,112.5,0,,
282,29,0.0,846,16,0,0,40,0,0.0,25,0,16,0,,45000.0,7,3,0,0.0,9,45.0,0,,
283,46,0.0,600,12,0,0,40,0,0.0,47,0,12,0,,27500.0,28,29,0,0.0,841,27.5,0,,
284,36,,0,12,0,0,40,0,400.0,36,0,12,0,0.0,27500.0,18,18,1,35.0,324,6.7,1,11.428572,2.4361165
285,27,0.0,445,12,0,0,40,0,0.0,21,0,12,0,,22500.0,9,3,1,0.0,9,22.5,0,,
286,44,0.0,900,16,0,0,32,0,150.0,39,0,16,0,0.0,3000.0,22,17,0,40.0,289,0.0,1,3.75,1.3217559
287,45,,0,12,0,0,50,0,195.0,44,0,13,0,0.0,112500.0,27,25,0,0.0,625,102.36,0,,
288,41,,0,15,0,1,60,0,0.0,31,0,16,1,,27500.0,20,9,0,0.0,81,27.5,0,,
289,30,0.0,360,14,0,0,40,0,512.0,29,0,16,0,1.0,45000.0,10,7,1,32.0,49,18.376,1,16.0,2.7725887
290,41,0.0,750,13,0,0,55,1,275.0,38,0,13,0,0.0,45000.0,22,19,0,40.0,361,30.7,1,6.875,1.9278916
291,32,0.0,456,12,0,0,54,0,118.0,30,0,12,0,0.0,32500.0,14,12,1,15.0,144,26.364,1,7.866667,2.0626345
292,45,0.0,1000,16,0,0,40,0,0.0,44,0,12,0,,55000.0,23,26,0,0.0,676,55.0,0,,
293,57,1.0,480,16,0,0,40,0,240.0,36,0,12,0,1.0,112500.0,35,18,0,40.0,324,100.02,1,6.0,1.7917595
294,50,0.0,1155,18,0,0,45,0,0.0,50,0,16,0,,67500.0,26,28,0,0.0,784,67.5,0,,
295,47,0.0,500,13,0,0,40,1,168.0,46,0,14,0,0.0,45000.0,28,26,0,24.0,676,36.264,1,7.0,1.9459101
296,48,,0,12,0,0,50,0,281.0,46,0,12,0,0.0,45000.0,30,28,0,40.0,784,30.388,1,7.025,1.9494753
297,35,0.0,900,13,0,0,40,1,105.0,39,0,12,0,0.0,55000.0,16,21,0,20.0,441,49.54,1,5.25,1.658228
298,39,0.0,1200,16,0,0,40,1,400.0,34,0,15,0,0.0,3000.0,17,13,0,40.0,169,0.0,1,10.0,2.3025851
299,35,,0,12,0,0,0,0,406.0,42,0,15,0,1.0,0.0,17,21,0,35.0,441,0.0,1,11.6,2.4510052
300,41,0.0,1100,14,0,0,40,1,287.0,40,0,14,0,0.0,55000.0,21,20,0,35.0,400,40.076,1,8.2,2.104134
301,57,1.0,500,18,0,0,48,0,750.0,53,0,14,0,0.0,3000.0,33,33,0,60.0,1089,0.0,1,12.5,2.5257287
302,42,1.0,664,13,0,0,16,0,355.0,43,0,12,0,0.0,55000.0,23,25,0,40.0,625,36.54,1,8.875,2.1832383
303,47,1.0,640,12,0,0,20,1,0.0,45,0,12,0,,32500.0,29,27,0,0.0,729,32.5,0,,
304,61,0.0,550,13,0,0,40,0,400.0,59,0,14,0,0.0,0.0,42,39,0,40.0,1521,0.0,1,10.0,2.3025851
305,25,0.0,320,13,0,0,40,0,404.0,25,0,14,0,0.0,67500.0,6,5,1,40.0,25,46.492,1,10.1,2.3125355
306,45,1.0,1923,17,0,0,72,0,0.0,40,0,16,0,,3000.0,22,18,1,0.0,324,3.0,0,,
307,58,,0,12,0,0,0,0,0.0,56,0,13,0,,67500.0,40,37,0,0.0,1369,67.5,0,,
308,42,,0,16,0,0,35,0,750.0,37,0,18,0,1.0,3000.0,20,13,1,40.0,169,0.0,1,18.75,2.9311938
309,31,0.0,800,16,0,0,43,0,0.0,29,0,12,0,,27500.0,9,11,1,0.0,121,27.5,0,,
310,41,,0,18,0,0,50,1,38.0,42,0,15,0,0.0,112500.0,17,21,0,16.0,441,110.524,1,2.375,0.86499745
311,33,0.0,280,14,0,0,40,0,500.0,32,0,17,0,1.0,45000.0,13,9,0,40.0,81,19.0,1,12.5,2.5257287
312,58,0.0,1923,12,0,0,40,0,600.0,55,0,12,0,0.0,0.0,40,37,0,40.0,1369,0.0,1,15.0,2.7080503
313,34,,0,16,0,0,32,1,0.0,33,0,16,0,,112500.0,12,11,0,0.0,121,112.5,0,,
314,43,,0,14,0,0,0,1,150.0,41,0,13,0,0.0,22500.0,23,22,0,0.0,484,14.7,0,,
315,48,1.0,440,12,0,1,48,1,40.0,48,0,12,1,0.0,27500.0,30,30,0,50.0,900,25.42,1,0.8,-0.22314353
316,59,,0,8,0,0,0,1,173.0,53,0,12,0,0.0,8750.0,45,35,0,20.0,1225,0.0,1,8.65,2.1575594
317,26,0.0,200,6,0,1,60,0,0.0,25,0,12,0,,13750.0,14,7,1,0.0,49,13.75,0,,
318,30,,0,12,1,0,0,0,235.0,26,1,14,0,1.0,27500.0,12,6,1,35.0,36,15.28,1,6.714286,1.9042375
319,39,0.0,540,16,0,0,40,0,540.0,36,0,16,0,0.0,3000.0,17,14,1,40.0,196,0.0,1,13.5,2.6026897
320,52,0.0,1300,16,0,0,40,0,462.0,50,0,16,0,1.0,112500.0,30,28,0,45.0,784,88.476,1,10.266666,2.3289025
321,43,0.0,450,13,0,0,35,0,425.0,42,0,12,0,0.0,112500.0,24,24,0,35.0,576,90.4,1,12.142858,2.496741
322,45,1.0,611,12,0,0,40,0,608.0,40,0,15,0,1.0,55000.0,27,19,0,40.0,361,23.384,1,15.2,2.7212954
323,40,1.0,750,18,0,0,60,0,415.0,37,0,15,0,0.0,112500.0,16,16,0,72.0,256,90.92,1,5.763889,1.7516124
324,37,,0,16,0,0,40,0,800.0,35,0,15,0,1.0,67500.0,15,14,1,18.0,196,25.9,1,44.444443,3.79424
325,34,0.0,512,12,0,1,50,0,308.0,27,0,12,1,0.0,55000.0,16,9,1,40.0,81,38.984,1,7.7,2.0412202
326,57,0.0,750,12,0,0,52,0,350.0,52,0,12,0,0.0,3000.0,39,34,0,35.0,1156,0.0,1,10.0,2.3025851
327,41,1.0,727,14,0,0,40,0,727.0,42,0,12,0,1.0,112500.0,21,24,1,40.0,576,74.696,1,18.175,2.900047
328,26,0.0,470,12,1,0,40,0,500.0,25,1,12,0,0.0,27500.0,8,7,0,40.0,49,1.5,1,12.5,2.5257287
329,33,0.0,865,16,0,0,40,0,150.0,29,0,12,0,0.0,45000.0,11,11,1,40.0,121,37.2,1,3.75,1.3217559
330,31,0.0,395,14,0,0,37,0,0.0,31,0,16,0,,13750.0,11,9,1,0.0,81,13.75,0,,
331,46,0.0,480,16,0,0,60,1,340.0,44,0,17,0,0.0,27500.0,24,21,0,40.0,441,9.82,1,8.5,2.1400661
332,52,0.0,500,12,0,0,48,0,0.0,52,0,9,0,,27500.0,34,37,0,0.0,1369,27.5,0,,
333,30,0.0,950,14,0,0,52,0,333.0,30,0,14,0,0.0,55000.0,10,10,0,40.0,100,37.684,1,8.325,2.119263
334,27,0.0,800,14,0,0,40,0,0.0,32,0,12,0,,45000.0,7,14,1,0.0,196,45.0,0,,
335,42,0.0,200,8,1,0,40,0,0.0,36,1,12,0,,8750.0,28,18,1,0.0,324,8.75,0,,
336,41,,0,12,0,0,99,1,215.0,39,0,13,0,0.0,67500.0,23,20,0,35.0,400,56.32,1,6.142857,1.81529
337,34,,0,10,0,1,0,0,0.0,24,0,8,1,,11500.0,18,10,1,0.0,100,11.5,0,,
338,47,0.0,907,14,0,0,40,1,160.0,47,0,12,0,1.0,55000.0,27,29,0,20.0,841,46.68,1,8.0,2.0794415
339,42,0.0,660,16,0,0,40,0,375.0,40,0,16,0,0.0,45000.0,20,18,1,40.0,324,25.5,1,9.375,2.2380466
340,24,0.0,280,9,0,0,42,0,400.0,23,0,12,0,0.0,37500.0,9,5,1,45.0,25,16.7,1,8.888889,2.184802
341,21,0.0,600,13,0,0,56,1,300.0,33,0,12,0,0.0,55000.0,2,15,0,40.0,225,39.4,1,7.5,2.014903
342,46,0.0,675,14,0,0,40,0,110.0,44,0,12,0,0.0,37500.0,26,26,0,0.0,676,31.78,0,,
343,21,0.0,327,12,0,0,38,0,0.0,21,0,13,0,,27500.0,3,2,0,0.0,4,27.5,0,,
344,60,0.0,287,17,0,0,40,0,0.0,50,0,12,0,,17500.0,37,32,0,0.0,1024,17.5,0,,
345,53,,0,12,0,0,40,0,38.0,51,0,11,0,0.0,67500.0,35,34,0,35.0,1156,65.524,1,1.0857143,0.082238145
346,46,,0,14,0,0,0,1,0.0,45,0,12,0,,45000.0,26,27,0,0.0,729,45.0,0,,
347,41,0.0,400,12,0,0,45,1,350.0,44,0,16,0,0.0,32500.0,23,22,0,45.0,484,14.3,1,7.7777777,2.0512707
348,29,0.0,220,6,0,1,40,0,0.0,22,0,12,1,,13750.0,17,4,1,0.0,16,13.75,0,,
349,26,,0,8,0,1,0,0,140.0,25,0,9,1,0.0,6250.0,12,10,1,30.0,100,0.0,1,4.6666665,1.540445
350,42,0.0,1200,14,0,0,50,0,0.0,33,0,17,0,,112500.0,22,10,1,0.0,100,112.5,0,,
351,41,0.0,240,12,0,0,48,1,550.0,38,0,12,0,0.0,32500.0,23,20,0,45.0,400,3.9,1,12.222222,2.5032558
352,47,0.0,1200,14,0,0,40,0,450.0,46,0,12,0,0.0,3000.0,27,28,0,35.0,784,0.0,1,12.857142,2.5538995
353,59,,0,16,0,0,0,0,0.0,57,0,12,0,,13750.0,37,39,0,0.0,1521,13.75,0,,
354,47,0.0,288,8,0,0,40,0,0.0,47,0,12,0,,17500.0,33,29,0,0.0,841,17.5,0,,
355,57,0.0,250,12,0,0,50,0,0.0,51,0,12,0,,45000.0,39,33,0,0.0,1089,45.0,0,,
356,41,0.0,675,13,0,0,55,1,276.0,42,0,13,0,0.0,55000.0,22,23,0,40.0,529,40.648,1,6.9,1.9315214
357,44,0.0,420,12,0,0,52,1,345.0,43,0,13,0,0.0,45000.0,26,24,0,30.0,576,27.06,1,11.5,2.442347
358,58,,0,12,0,0,0,0,231.0,55,0,12,0,0.0,22500.0,40,37,0,40.0,1369,10.488,1,5.775,1.7535383
359,64,0.0,200,8,0,0,40,0,0.0,46,0,7,0,,11500.0,50,33,0,0.0,1089,11.5,0,,
360,60,0.0,630,16,0,0,40,0,0.0,59,0,1,0,,55000.0,38,52,0,0.0,2704,55.0,0,,
361,29,0.0,350,17,0,0,40,0,497.0,29,0,14,0,0.0,45000.0,6,9,1,36.0,81,19.156,1,13.805555,2.625071
362,42,0.0,250,9,0,0,36,1,0.0,45,0,9,0,,17500.0,27,30,0,0.0,900,17.5,0,,
363,44,1.0,1500,18,0,0,40,0,0.0,45,0,14,0,,67500.0,20,25,0,0.0,625,67.5,0,,
364,46,,0,16,0,0,30,0,140.0,44,0,12,0,0.0,112500.0,24,26,0,12.0,676,105.22,1,11.666667,2.4567358
365,34,,0,12,0,0,70,0,0.0,29,0,14,0,,11500.0,16,9,1,0.0,81,11.5,0,,
366,29,0.0,375,16,0,0,35,0,200.0,29,0,16,0,0.0,0.0,7,7,0,40.0,49,0.0,1,5.0,1.609438
367,29,,0,14,0,0,50,0,0.0,30,0,12,0,,13750.0,9,12,1,0.0,144,13.75,0,,
368,41,,0,10,0,0,0,0,0.0,30,0,11,0,,17500.0,25,13,1,0.0,169,17.5,0,,
369,39,,0,16,0,0,40,1,412.0,40,0,12,0,0.0,37500.0,17,22,0,0.0,484,16.076,0,,
370,40,0.0,625,18,0,0,35,1,165.0,37,0,12,0,0.0,32500.0,16,19,0,25.0,361,23.92,1,6.6,1.8870696
371,55,0.0,450,12,0,0,40,1,314.0,41,0,12,0,0.0,55000.0,37,23,0,40.0,529,38.672,1,7.85,2.0605135
372,52,0.0,400,13,0,0,0,0,0.0,52,0,11,0,,22500.0,33,35,0,0.0,1225,22.5,0,,
373,36,1.0,705,16,0,0,45,0,0.0,33,0,16,0,,45000.0,14,11,1,0.0,121,45.0,0,,
374,43,1.0,260,13,0,0,40,1,300.0,44,0,14,0,1.0,27500.0,24,24,0,40.0,576,11.9,1,7.5,2.014903
375,50,0.0,280,7,0,1,40,1,0.0,34,0,12,1,,13750.0,37,16,0,0.0,256,13.75,0,,
376,28,0.0,800,14,0,0,55,0,68.0,31,0,13,1,0.0,17500.0,8,12,0,30.0,144,13.964,1,2.2666667,0.8183103
377,37,0.0,635,18,0,0,32,0,615.0,28,0,18,0,0.0,55000.0,13,4,1,40.0,16,23.02,1,15.375,2.7327428
378,33,1.0,500,12,0,0,40,0,0.0,26,0,10,0,,17500.0,15,10,1,0.0,100,17.5,0,,
379,29,0.0,756,16,0,0,43,0,654.0,30,0,16,0,0.0,67500.0,7,8,0,40.0,64,33.492,1,16.35,2.7942278
380,42,0.0,641,12,0,0,45,0,600.0,44,0,18,0,0.0,6250.0,24,20,1,15.0,400,0.0,1,40.0,3.6888795
381,29,0.0,233,11,0,0,40,0,0.0,25,0,11,0,,27500.0,12,8,1,0.0,64,27.5,0,,
382,46,,0,13,0,0,40,1,270.0,45,0,12,0,0.0,112500.0,27,27,0,35.0,729,98.46,1,7.714286,2.043074
383,43,1.0,413,14,0,0,40,1,260.0,42,0,12,0,0.0,37500.0,23,24,0,40.0,576,23.98,1,6.5,1.8718022
384,27,,0,12,0,0,30,0,186.0,28,0,13,0,0.0,27500.0,9,9,0,40.0,81,17.828,1,4.65,1.5368673
385,55,0.0,650,18,0,0,40,0,0.0,50,0,16,0,,55000.0,31,28,0,0.0,784,55.0,0,,
386,59,,0,6,0,0,0,0,0.0,58,0,12,0,,27500.0,47,40,0,0.0,1600,27.5,0,,
387,37,0.0,540,12,0,0,38,1,140.0,28,0,10,0,0.0,0.0,19,12,0,40.0,144,0.0,1,3.5,1.2527629
388,51,0.0,240,12,0,0,40,0,430.0,48,0,12,0,0.0,13750.0,33,30,0,35.0,900,0.0,1,12.285714,2.5084372
389,27,0.0,225,12,1,0,40,0,357.0,29,1,12,0,0.0,37500.0,9,11,1,40.0,121,18.936,1,8.925,2.1888564
390,65,0.0,210,14,0,0,40,0,0.0,58,0,11,0,,0.0,45,41,0,0.0,1681,0.0,0,,
391,22,0.0,320,12,0,0,40,0,40.0,21,0,13,0,0.0,17500.0,4,2,0,8.0,4,15.42,1,5.0,1.609438
392,37,1.0,400,10,0,0,40,1,341.0,33,0,8,0,0.0,55000.0,21,19,0,0.0,361,37.268,0,,
393,24,0.0,310,12,0,0,32,0,900.0,57,0,12,0,0.0,17500.0,6,39,1,40.0,1521,0.0,1,22.5,3.1135154
394,60,0.0,800,12,0,0,40,0,0.0,21,0,12,0,,0.0,42,3,0,0.0,9,0.0,0,,
395,28,0.0,190,6,0,1,40,0,200.0,25,0,9,1,1.0,6250.0,16,10,1,40.0,100,0.0,1,5.0,1.609438
396,42,0.0,500,18,0,0,40,1,400.0,28,0,18,0,0.0,32500.0,18,4,0,40.0,16,11.7,1,10.0,2.3025851
397,39,,0,16,0,0,40,0,0.0,37,0,14,0,,3000.0,17,17,1,0.0,289,3.0,0,,
398,44,1.0,635,12,0,0,53,1,0.0,42,0,12,0,,37500.0,26,24,0,0.0,576,37.5,0,,
399,45,1.0,780,12,0,0,40,1,435.0,42,0,12,0,0.0,37500.0,27,24,0,40.0,576,14.88,1,10.875,2.3864665
400,32,0.0,650,13,0,0,62,0,0.0,29,0,12,0,,27500.0,13,11,1,0.0,121,27.5,0,,
401,37,0.0,405,12,0,0,50,1,0.0,34,0,11,0,,3000.0,19,17,0,0.0,289,3.0,0,,
402,52,0.0,630,12,0,0,55,0,580.0,53,0,12,0,0.0,45000.0,34,35,0,55.0,1225,14.84,1,10.545455,2.355695
403,46,,0,12,0,0,0,0,423.0,45,0,12,0,1.0,32500.0,28,27,0,40.0,729,10.504,1,10.575,2.3584926
404,40,0.0,385,12,0,0,58,1,433.0,37,0,12,0,1.0,45000.0,22,19,0,40.0,361,22.484,1,10.825,2.3818583
405,49,1.0,460,12,0,0,40,0,280.0,45,0,12,0,1.0,27500.0,31,27,0,40.0,729,12.94,1,7.0,1.9459101
406,55,0.0,657,12,0,1,40,0,0.0,50,0,7,1,,55000.0,37,37,0,0.0,1369,55.0,0,,
407,52,0.0,615,14,0,0,50,1,28.0,43,0,12,0,0.0,37500.0,32,25,0,5.0,625,36.044,1,5.6,1.7227666
408,32,0.0,400,12,0,0,60,0,360.0,30,0,12,0,0.0,45000.0,14,12,1,40.0,144,26.28,1,9.0,2.1972246
409,57,1.0,875,12,0,0,45,0,442.0,49,0,12,0,0.0,55000.0,39,31,0,40.0,961,32.016,1,11.05,2.4024305
410,31,0.0,425,12,0,0,50,0,150.0,24,0,10,0,0.0,32500.0,13,8,1,30.0,64,24.7,1,5.0,1.609438
411,54,0.0,260,12,0,0,43,0,0.0,38,0,14,0,,17500.0,36,18,0,0.0,324,17.5,0,,
412,33,,0,12,0,0,0,0,0.0,30,0,11,0,,11500.0,15,13,0,0.0,169,11.5,0,,
413,63,,0,7,0,0,0,0,0.0,56,0,7,0,,11500.0,50,43,0,0.0,1849,11.5,0,,
414,58,0.0,300,12,0,0,49,0,90.0,58,0,12,0,1.0,27500.0,40,40,0,15.0,1600,22.82,1,6.0,1.7917595
415,33,0.0,500,12,0,1,40,0,54.0,37,0,13,0,0.0,27500.0,15,18,1,12.0,324,24.692,1,4.5,1.5040774
416,43,0.0,300,9,0,0,40,0,0.0,44,0,8,0,,55000.0,28,30,0,0.0,900,55.0,0,,
417,29,0.0,350,18,0,0,40,0,0.0,28,0,13,0,,22500.0,5,9,1,0.0,81,22.5,0,,
418,55,0.0,660,12,0,0,40,0,600.0,45,0,12,0,0.0,55000.0,37,27,0,24.0,729,23.8,1,25.0,3.218876
419,59,0.0,625,12,0,0,45,0,398.0,56,0,12,0,1.0,45000.0,41,38,0,40.0,1444,24.304,1,9.95,2.2975726
420,68,,0,12,0,0,0,0,150.0,58,0,12,0,1.0,37500.0,50,40,0,25.0,1600,29.7,1,6.0,1.7917595
421,55,,0,12,0,0,55,0,160.0,56,0,12,0,0.0,17500.0,37,38,0,40.0,1444,9.18,1,4.0,1.3862944
422,39,,0,12,0,0,0,0,271.0,38,0,7,1,1.0,32500.0,21,25,1,40.0,625,18.408,1,6.775,1.9132394
423,28,0.0,300,12,0,0,40,0,180.0,29,0,12,0,0.0,45000.0,10,11,1,20.0,121,35.64,1,9.0,2.1972246
424,57,,0,10,0,0,0,0,240.0,53,0,12,0,0.0,22500.0,41,35,0,40.0,1225,10.02,1,6.0,1.7917595
425,62,,0,12,0,0,0,0,125.0,59,0,12,0,0.0,8750.0,44,41,0,20.0,1681,2.25,1,6.25,1.8325815
426,29,0.0,300,12,0,1,40,0,344.0,27,0,12,1,0.0,27500.0,11,9,1,40.0,81,9.612,1,8.6,2.1517622
427,45,0.0,1500,14,0,0,40,0,600.0,44,0,16,0,0.0,67500.0,25,22,0,40.0,484,36.3,1,15.0,2.7080503
428,43,0.0,296,12,0,0,60,0,289.0,37,0,12,0,0.0,0.0,25,19,0,40.0,361,0.0,1,7.225,1.9775472
429,37,1.0,650,12,0,0,45,0,370.0,26,0,13,0,0.0,45000.0,19,7,0,40.0,49,25.76,1,9.25,2.2246234
430,35,0.0,360,8,0,0,0,0,0.0,27,0,12,0,,17500.0,21,9,1,0.0,81,17.5,0,,
431,46,,0,12,0,0,60,0,240.0,48,0,12,0,0.0,0.0,28,30,0,40.0,900,0.0,1,6.0,1.7917595
432,63,,0,12,0,0,0,0,0.0,57,0,12,0,,17500.0,45,39,0,0.0,1521,17.5,0,,
433,61,0.0,250,10,0,0,52,0,200.0,58,0,12,0,0.0,27500.0,45,40,0,35.0,1600,17.1,1,5.714286,1.7429693
