,year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
271,2000,68,1747,816,221,0.6752,7.4656553,0,0,1,5.398163,55.736008,0.6752,6.7044144
272,1997,69,303,179,156,0.8321,5.7137327,0,0,0,5.049856,32.64674,0.8321,5.187386
273,1998,69,303,133,204,0.991,5.7137327,1,0,0,5.31812,32.64674,0.991,4.890349
274,1999,69,303,121,232,0.9811,5.7137327,0,1,0,5.4467373,32.64674,0.9811,4.7957907
275,2000,69,303,127,232,0.9829,5.7137327,0,0,1,5.4467373,32.64674,0.9829,4.8441873
276,1997,70,453,216,184,0.8511,6.115892,0,0,0,5.214936,37.404133,0.8511,5.3752785
277,1998,70,453,219,189,0.927,6.115892,1,0,0,5.241747,37.404133,0.927,5.389072
278,1999,70,453,201,221,0.90330005,6.115892,0,1,0,5.398163,37.404133,0.90330005,5.3033047
279,2000,70,453,207,226,0.88519996,6.115892,0,0,1,5.420535,37.404133,0.88519996,5.332719
280,1997,71,1946,1520,257,0.606,7.573531,0,0,0,5.549076,57.358376,0.606,7.3264656
281,1998,71,1946,1441,279,0.64989996,7.573531,1,0,0,5.6312118,57.358376,0.64989996,7.2730927
282,1999,71,1946,1440,293,0.5579,7.573531,0,1,0,5.6801724,57.358376,0.5579,7.2723985
283,2000,71,1946,1537,301,0.6369,7.573531,0,0,1,5.7071104,57.358376,0.6369,7.337588
284,1997,72,321,445,152,0.8958,5.771441,0,0,0,5.0238805,33.309532,0.8958,6.0980744
285,1998,72,321,370,186,0.9771,5.771441,1,0,0,5.2257466,33.309532,0.9771,5.913503
286,1999,72,321,309,244,0.9614,5.771441,0,1,0,5.497168,33.309532,0.9614,5.733341
287,2000,72,321,272,272,0.9508,5.771441,0,0,1,5.605802,33.309532,0.9508,5.605802
288,1997,73,332,1142,88,0.666,5.805135,0,0,0,4.477337,33.69959,0.666,7.0405364
289,1998,73,332,1246,85,0.613,5.805135,1,0,0,4.4426513,33.69959,0.613,7.1276937
290,1999,73,332,1173,97,0.6654,5.805135,0,1,0,4.574711,33.69959,0.6654,7.06732
291,2000,73,332,1120,106,0.5882,5.805135,0,0,1,4.6634393,33.69959,0.5882,7.021084
292,1997,74,595,816,179,0.5796,6.3885612,0,0,0,5.187386,40.813713,0.5796,6.7044144
293,1998,74,595,1513,109,0.53029996,6.3885612,1,0,0,4.691348,40.813713,0.53029996,7.32185
294,1999,74,595,1566,121,0.5306,6.3885612,0,1,0,4.7957907,40.813713,0.5306,7.35628
295,2000,74,595,1591,134,0.5759,6.3885612,0,0,1,4.89784,40.813713,0.5759,7.372118
296,1997,75,669,366,207,0.428,6.505784,0,0,0,5.332719,42.325226,0.428,5.902633
297,1998,75,669,326,208,0.47779998,6.505784,1,0,0,5.3375382,42.325226,0.47779998,5.786897
298,1999,75,669,394,198,0.5426,6.505784,0,1,0,5.288267,42.325226,0.5426,5.976351
299,2000,75,669,401,208,0.5352,6.505784,0,0,1,5.3375382,42.325226,0.5352,5.9939613
300,1997,76,906,908,215,0.48290002,6.809039,0,0,0,5.370638,46.363014,0.48290002,6.8112445
301,1998,76,906,963,200,0.4993,6.809039,1,0,0,5.2983174,46.363014,0.4993,6.8700533
302,1999,76,906,1068,200,0.4811,6.809039,0,1,0,5.2983174,46.363014,0.4811,6.973543
303,2000,76,906,1192,141,0.546,6.809039,0,0,1,4.94876,46.363014,0.546,7.083388
304,1997,77,302,290,110,0.812,5.710427,0,0,0,4.7004805,32.608974,0.812,5.669881
305,1998,77,302,231,158,0.98260003,5.710427,1,0,0,5.062595,32.608974,0.98260003,5.4424176
306,1999,77,302,208,159,0.9875,5.710427,0,1,0,5.0689044,32.608974,0.9875,5.3375382
307,2000,77,302,176,165,0.9889,5.710427,0,0,1,5.1059456,32.608974,0.9889,5.170484
308,1997,78,214,357,249,0.98480004,5.365976,0,0,0,5.5174527,28.793697,0.98480004,5.8777356
309,1998,78,214,349,241,0.9879,5.365976,1,0,0,5.484797,28.793697,0.9879,5.855072
310,1999,78,214,312,253,0.99230003,5.365976,0,1,0,5.5333896,28.793697,0.99230003,5.7430034
311,2000,78,214,303,274,0.991,5.365976,0,0,1,5.613128,28.793697,0.991,5.7137327
312,1997,79,425,922,103,0.8294,6.052089,0,0,0,4.634729,36.627785,0.8294,6.8265452
313,1998,79,425,1096,102,0.77919996,6.052089,1,0,0,4.624973,36.627785,0.77919996,6.9994226
314,1999,79,425,1076,110,0.72660005,6.052089,0,1,0,4.7004805,36.627785,0.72660005,6.9810057
315,2000,79,425,998,131,0.6656,6.052089,0,0,1,4.8751974,36.627785,0.6656,6.905753
316,1997,80,756,5083,206,0.5529,6.6280413,0,0,0,5.327876,43.93093,0.5529,8.533657
317,1998,80,756,6172,162,0.5907,6.6280413,1,0,0,5.0875964,43.93093,0.5907,8.727778
318,1999,80,756,6793,160,0.64989996,6.6280413,0,1,0,5.075174,43.93093,0.64989996,8.8236475
319,2000,80,756,6768,168,0.6227,6.6280413,0,0,1,5.123964,43.93093,0.6227,8.819961
320,1997,81,508,144,106,0.91550004,6.2304816,0,0,0,4.6634393,38.8189,0.91550004,4.9698133
321,1998,81,508,188,86,0.948,6.2304816,1,0,0,4.454347,38.8189,0.948,5.236442
322,1999,81,508,254,84,0.9525,6.2304816,0,1,0,4.4308167,38.8189,0.9525,5.5373344
323,2000,81,508,272,107,0.96,6.2304816,0,0,1,4.6728287,38.8189,0.96,5.605802
324,1997,82,516,401,145,0.91290003,6.2461066,0,0,0,4.9767337,39.013847,0.91290003,5.9939613
325,1998,82,516,472,106,0.9357,6.2461066,1,0,0,4.6634393,39.013847,0.9357,6.156979
326,1999,82,516,535,100,0.91440004,6.2461066,0,1,0,4.6051702,39.013847,0.91440004,6.2822666
327,2000,82,516,439,132,0.9142,6.2461066,0,0,1,4.882802,39.013847,0.9142,6.0844994
328,1997,83,761,204,193,0.7332,6.6346335,0,0,0,5.26269,44.018364,0.7332,5.31812
329,1998,83,761,249,177,0.78510004,6.6346335,1,0,0,5.17615,44.018364,0.78510004,5.5174527
330,1999,83,761,218,206,0.75879997,6.6346335,0,1,0,5.327876,44.018364,0.75879997,5.3844953
331,2000,83,761,254,204,0.71620005,6.6346335,0,0,1,5.31812,44.018364,0.71620005,5.5373344
332,1997,84,822,185,222,0.66370004,6.7117405,0,0,0,5.4026775,45.04746,0.66370004,5.220356
333,1998,84,822,229,214,0.7359,6.7117405,1,0,0,5.365976,45.04746,0.7359,5.433722
334,1999,84,822,206,224,0.72980005,6.7117405,0,1,0,5.411646,45.04746,0.72980005,5.327876
335,2000,84,822,205,232,0.71830004,6.7117405,0,0,1,5.4467373,45.04746,0.71830004,5.32301
336,1997,85,1902,183,274,0.5969,7.550661,0,0,0,5.613128,57.01248,0.5969,5.209486
337,1998,85,1902,216,265,0.6081,7.550661,1,0,0,5.57973,57.01248,0.6081,5.3752785
338,1999,85,1902,267,236,0.39349997,7.550661,0,1,0,5.463832,57.01248,0.39349997,5.587249
339,2000,85,1902,221,286,0.5325,7.550661,0,0,1,5.655992,57.01248,0.5325,5.398163
340,1997,86,403,1700,112,0.8199,5.9989367,0,0,0,4.7184987,35.98724,0.8199,7.4383836
341,1998,86,403,2011,113,0.7596,5.9989367,1,0,0,4.727388,35.98724,0.7596,7.6063876
342,1999,86,403,1943,125,0.6749,5.9989367,0,1,0,4.828314,35.98724,0.6749,7.5719886
343,2000,86,403,1982,133,0.65849996,5.9989367,0,0,1,4.890349,35.98724,0.65849996,7.5918617
344,1997,87,665,2047,130,0.5742,6.499787,0,0,0,4.8675346,42.24723,0.5742,7.6241307
345,1998,87,665,2129,125,0.5293,6.499787,1,0,0,4.828314,42.24723,0.5293,7.663408
346,1999,87,665,2251,121,0.6099,6.499787,0,1,0,4.7957907,42.24723,0.6099,7.71913
347,2000,87,665,2318,129,0.5877,6.499787,0,0,1,4.8598123,42.24723,0.5877,7.74846
348,1997,88,1587,710,259,0.5658,7.369601,0,0,0,5.556828,54.311016,0.5658,6.565265
349,1998,88,1587,674,275,0.62770003,7.369601,1,0,0,5.616771,54.311016,0.62770003,6.5132303
350,1999,88,1587,683,295,0.581,7.369601,0,1,0,5.6869755,54.311016,0.581,6.526495
351,2000,88,1587,716,284,0.6051,7.369601,0,0,1,5.6489744,54.311016,0.6051,6.5736804
352,1997,89,526,527,216,0.5133,6.265301,0,0,0,5.3752785,39.253998,0.5133,6.2672005
353,1998,89,526,580,214,0.528,6.265301,1,0,0,5.365976,39.253998,0.528,6.363028
354,1999,89,526,573,218,0.5438,6.265301,0,1,0,5.3844953,39.253998,0.5438,6.350886
355,2000,89,526,803,137,0.4657,6.265301,0,0,1,4.919981,39.253998,0.4657,6.6883545
356,1997,90,2173,327,272,0.69949996,7.683864,0,0,0,5.605802,59.041767,0.69949996,5.7899604
357,1998,90,2173,341,286,0.7025,7.683864,1,0,0,5.655992,59.041767,0.7025,5.8318825
358,1999,90,2173,311,310,0.6686,7.683864,0,1,0,5.7365723,59.041767,0.6686,5.739793
359,2000,90,2173,353,320,0.6794,7.683864,0,0,1,5.768321,59.041767,0.6794,5.866468
360,1997,91,904,224,274,0.7932,6.8068295,0,0,0,5.613128,46.332928,0.7932,5.411646
361,1998,91,904,197,269,0.8137,6.8068295,1,0,0,5.5947113,46.332928,0.8137,5.2832036
362,1999,91,904,175,250,0.7758,6.8068295,0,1,0,5.521461,46.332928,0.7758,5.164786
363,2000,91,904,230,230,0.8343,6.8068295,0,0,1,5.4380794,46.332928,0.8343,5.4380794
364,1997,92,356,1091,144,0.6743,5.874931,0,0,0,4.9698133,34.514812,0.6743,6.99485
365,1998,92,356,1297,110,0.7018,5.874931,1,0,0,4.7004805,34.514812,0.7018,7.167809
366,1999,92,356,1441,103,0.65459996,5.874931,0,1,0,4.634729,34.514812,0.65459996,7.2730927
367,2000,92,356,1411,117,0.5527,5.874931,0,0,1,4.762174,34.514812,0.5527,7.2520537
368,1997,93,481,436,230,0.9461,6.175867,0,0,0,5.4380794,38.141335,0.9461,6.0776424
369,1998,93,481,721,115,0.758,6.175867,1,0,0,4.744932,38.141335,0.758,6.5806394
370,1999,93,481,552,175,0.90279996,6.175867,0,1,0,5.164786,38.141335,0.90279996,6.313548
371,2000,93,481,535,194,0.94269997,6.175867,0,0,1,5.267858,38.141335,0.94269997,6.2822666
372,1997,94,750,211,206,0.78550005,6.6200733,0,0,0,5.327876,43.82537,0.78550005,5.351858
373,1998,94,750,211,193,0.82809997,6.6200733,1,0,0,5.26269,43.82537,0.82809997,5.351858
374,1999,94,750,163,218,0.76519996,6.6200733,0,1,0,5.3844953,43.82537,0.76519996,5.09375
375,2000,94,750,193,197,0.8061,6.6200733,0,0,1,5.2832036,43.82537,0.8061,5.26269
376,1997,95,2094,190,272,0.67010003,7.6468315,0,0,0,5.605802,58.474033,0.67010003,5.247024
377,1998,95,2094,229,248,0.6543,7.6468315,1,0,0,5.5134287,58.474033,0.6543,5.433722
378,1999,95,2094,218,285,0.5,7.6468315,0,1,0,5.652489,58.474033,0.5,5.3844953
379,2000,95,2094,244,305,0.588,7.6468315,0,0,1,5.7203116,58.474033,0.588,5.497168
380,1997,96,1590,433,241,0.7586,7.3714895,0,0,0,5.484797,54.33886,0.7586,6.070738
381,1998,96,1590,487,240,0.7066,7.3714895,1,0,0,5.480639,54.33886,0.7066,6.188264
382,1999,96,1590,467,252,0.65470004,7.3714895,0,1,0,5.529429,54.33886,0.65470004,6.1463294
383,2000,96,1590,530,234,0.62950003,7.3714895,0,0,1,5.4553213,54.33886,0.62950003,6.272877
384,1997,97,874,368,203,0.71959996,6.7730803,0,0,0,5.313206,45.87462,0.71959996,5.908083
385,1998,97,874,396,201,0.8135,6.7730803,1,0,0,5.3033047,45.87462,0.8135,5.9814143
386,1999,97,874,435,196,0.7564,6.7730803,0,1,0,5.278115,45.87462,0.7564,6.075346
387,2000,97,874,418,224,0.72980005,6.7730803,0,0,1,5.411646,45.87462,0.72980005,6.0354815
388,1997,98,1892,440,268,0.64169997,7.5453897,0,0,0,5.590987,56.932903,0.64169997,6.086775
389,1998,98,1892,436,298,0.679,7.5453897,1,0,0,5.6970935,56.932903,0.679,6.0776424
390,1999,98,1892,485,296,0.57060003,7.5453897,0,1,0,5.6903596,56.932903,0.57060003,6.184149
391,2000,98,1892,523,303,0.6482,7.5453897,0,0,1,5.7137327,56.932903,0.6482,6.2595816
392,1997,99,2139,1185,306,0.6348,7.6680937,0,0,0,5.723585,58.79966,0.6348,7.077498
393,1998,99,2139,1045,341,0.677,7.6680937,1,0,0,5.8318825,58.79966,0.677,6.951772
394,1999,99,2139,1081,361,0.59790003,7.6680937,0,1,0,5.888878,58.79966,0.59790003,6.985642
395,2000,99,2139,1237,370,0.6385,7.6680937,0,0,1,5.913503,58.79966,0.6385,7.1204443
396,1997,100,2117,265,344,0.6117,7.6577554,0,0,0,5.8406415,58.641216,0.6117,5.57973
397,1998,100,2117,258,357,0.56880003,7.6577554,1,0,0,5.8777356,58.641216,0.56880003,5.5529594
398,1999,100,2117,291,366,0.5492,7.6577554,0,1,0,5.902633,58.641216,0.5492,5.673323
399,2000,100,2117,372,407,0.5761,7.6577554,0,0,1,6.0088134,58.641216,0.5761,5.918894
400,1997,101,1920,276,359,0.6315,7.5600805,0,0,0,5.8833222,57.15482,0.6315,5.620401
401,1998,101,1920,293,357,0.6377,7.5600805,1,0,0,5.8777356,57.15482,0.6377,5.6801724
402,1999,101,1920,284,358,0.5881,7.5600805,0,1,0,5.880533,57.15482,0.5881,5.6489744
403,2000,101,1920,341,347,0.59669995,7.5600805,0,0,1,5.8493247,57.15482,0.59669995,5.8318825
404,1997,102,215,351,90,0.8904,5.370638,0,0,0,4.4998097,28.843752,0.8904,5.8607864
405,1998,102,215,439,87,0.6897,5.370638,1,0,0,4.465908,28.843752,0.6897,6.0844994
406,1999,102,215,478,79,0.7411,5.370638,0,1,0,4.3694477,28.843752,0.7411,6.1696105
407,2000,102,215,453,97,0.7487,5.370638,0,0,1,4.574711,28.843752,0.7487,6.115892
408,1997,103,2183,578,272,0.5654,7.6884556,0,0,0,5.605802,59.11235,0.5654,6.359574
409,1998,103,2183,562,314,0.667,7.6884556,1,0,0,5.749393,59.11235,0.667,6.331502
410,1999,103,2183,532,318,0.5654,7.6884556,0,1,0,5.7620516,59.11235,0.5654,6.2766433
411,2000,103,2183,607,343,0.603,7.6884556,0,0,1,5.8377304,59.11235,0.603,6.408529
412,1997,104,483,647,203,0.4981,6.1800165,0,0,0,5.313206,38.192604,0.4981,6.4723463
413,1998,104,483,674,200,0.4962,6.1800165,1,0,0,5.2983174,38.192604,0.4962,6.5132303
414,1999,104,483,660,209,0.5132,6.1800165,0,1,0,5.3423343,38.192604,0.5132,6.49224
415,2000,104,483,707,226,0.4937,6.1800165,0,0,1,5.420535,38.192604,0.4937,6.561031
416,1997,105,794,184,222,0.7597,6.6770835,0,0,0,5.4026775,44.583443,0.7597,5.214936
417,1998,105,794,197,192,0.8032,6.6770835,1,0,0,5.2574954,44.583443,0.8032,5.2832036
418,1999,105,794,190,206,0.7494,6.6770835,0,1,0,5.327876,44.583443,0.7494,5.247024
419,2000,105,794,198,202,0.7708,6.6770835,0,0,1,5.3082676,44.583443,0.7708,5.288267
420,1997,106,406,1768,114,0.80730003,6.0063534,0,0,0,4.7361984,36.076283,0.80730003,7.4776044
421,1998,106,406,1894,113,0.78839993,6.0063534,1,0,0,4.727388,36.076283,0.78839993,7.5464463
422,1999,106,406,1875,126,0.7404,6.0063534,0,1,0,4.836282,36.076283,0.7404,7.536364
423,2000,106,406,1769,135,0.6947,6.0063534,0,0,1,4.905275,36.076283,0.6947,7.47817
424,1997,107,674,213,202,0.7902,6.5132303,0,0,0,5.3082676,42.42217,0.7902,5.3612924
425,1998,107,674,239,187,0.79480004,6.5132303,1,0,0,5.2311087,42.42217,0.79480004,5.4764633
426,1999,107,674,213,194,0.78470004,6.5132303,0,1,0,5.267858,42.42217,0.78470004,5.3612924
427,2000,107,674,188,233,0.7546,6.5132303,0,0,1,5.4510384,42.42217,0.7546,5.236442
428,1997,108,264,135,103,0.5808,5.575949,0,0,0,4.634729,31.09121,0.5808,4.905275
429,1998,108,264,195,80,0.7561,5.575949,1,0,0,4.3820267,31.09121,0.7561,5.273
430,1999,108,264,225,95,0.7414,5.575949,0,1,0,4.553877,31.09121,0.7414,5.4161005
431,2000,108,264,217,112,0.681,5.575949,0,0,1,4.7184987,31.09121,0.681,5.379897
432,1997,109,540,2546,174,0.7385,6.291569,0,0,0,5.159055,39.583843,0.7385,7.842279
433,1998,109,540,3175,145,0.71669996,6.291569,1,0,0,4.9767337,39.583843,0.71669996,8.063063
434,1999,109,540,3568,131,0.5152,6.291569,0,1,0,4.8751974,39.583843,0.5152,8.179761
435,2000,109,540,3195,185,0.5607,6.291569,0,0,1,5.220356,39.583843,0.5607,8.069343
436,1997,110,545,686,115,0.85040003,6.300786,0,0,0,4.744932,39.699905,0.85040003,6.5308776
437,1998,110,545,628,127,0.97370005,6.300786,1,0,0,4.8441873,39.699905,0.97370005,6.44254
438,1999,110,545,583,156,0.97589993,6.300786,0,1,0,5.049856,39.699905,0.97589993,6.368187
439,2000,110,545,557,159,0.96940005,6.300786,0,0,1,5.0689044,39.699905,0.96940005,6.322565
440,1997,111,274,163,62,0.9385,5.613128,0,0,0,4.1271343,31.507208,0.9385,5.09375
441,1998,111,274,10,190,0.9457,5.613128,1,0,0,5.247024,31.507208,0.9457,2.3025851
442,1999,111,274,4,206,0.8889,5.613128,0,1,0,5.327876,31.507208,0.8889,1.3862944
443,2000,111,274,5,241,0.9583,5.613128,0,0,1,5.484797,31.507208,0.9583,1.609438
444,1997,112,406,168,56,0.9579,6.0063534,0,0,0,4.0253515,36.076283,0.9579,5.123964
445,1998,112,406,118,67,0.96769994,6.0063534,1,0,0,4.204693,36.076283,0.96769994,4.7706847
446,1999,112,406,80,84,0.96730006,6.0063534,0,1,0,4.4308167,36.076283,0.96730006,4.3820267
447,2000,112,406,3,252,1.0,6.0063534,0,0,1,5.529429,36.076283,1.0,1.0986123
448,1997,113,506,167,58,0.9778,6.2265368,0,0,0,4.060443,38.76976,0.9778,5.117994
449,1998,113,506,84,64,0.97940004,6.2265368,1,0,0,4.158883,38.76976,0.97940004,4.4308167
450,1999,113,506,4,159,0.8182,6.2265368,0,1,0,5.0689044,38.76976,0.8182,1.3862944
451,2000,113,506,2,228,0.70589995,6.2265368,0,0,1,5.4293456,38.76976,0.70589995,0.6931472
452,1997,114,977,268,83,0.9846,6.8844867,0,0,0,4.4188404,47.396156,0.9846,5.590987
453,1998,114,977,387,109,0.9919,6.8844867,1,0,0,4.691348,47.396156,0.9919,5.9584246
454,1999,114,977,394,121,0.99480003,6.8844867,0,1,0,4.7957907,47.396156,0.99480003,5.976351
455,2000,114,977,365,119,0.9935,6.8844867,0,0,1,4.7791233,47.396156,0.9935,5.8998976
456,1997,115,466,190,37,1.0,6.1441855,0,0,0,3.6109178,37.751015,1.0,5.247024
457,1998,115,466,66,83,0.9836,6.1441855,1,0,0,4.4188404,37.751015,0.9836,4.189655
458,1999,115,466,123,86,1.0,6.1441855,0,1,0,4.454347,37.751015,1.0,4.8121843
459,2000,115,466,130,88,0.9983,6.1441855,0,0,1,4.477337,37.751015,0.9983,4.8675346
460,1997,116,852,219,75,0.9643,6.7475867,0,0,0,4.317488,45.529926,0.9643,5.389072
461,1998,116,852,332,108,0.9846,6.7475867,1,0,0,4.6821313,45.529926,0.9846,5.805135
462,1999,116,852,444,111,0.9909,6.7475867,0,1,0,4.7095304,45.529926,0.9909,6.0958247
463,2000,116,852,377,114,0.9934,6.7475867,0,0,1,4.7361984,45.529926,0.9934,5.9322453
464,1997,117,1342,210,162,0.3058,7.201916,0,0,0,5.0875964,51.867596,0.3058,5.3471074
465,1998,117,1342,224,175,0.35709998,7.201916,1,0,0,5.164786,51.867596,0.35709998,5.411646
466,1999,117,1342,293,177,0.31780002,7.201916,0,1,0,5.17615,51.867596,0.31780002,5.6801724
467,2000,117,1342,436,183,0.5248,7.201916,0,0,1,5.209486,51.867596,0.5248,6.0776424
468,1997,118,1695,291,241,0.6258,7.435438,0,0,0,5.484797,55.28574,0.6258,5.673323
469,1998,118,1695,264,240,0.5556,7.435438,1,0,0,5.480639,55.28574,0.5556,5.575949
470,1999,118,1695,238,350,0.48720002,7.435438,0,1,0,5.857933,55.28574,0.48720002,5.4722705
471,2000,118,1695,252,378,0.3696,7.435438,0,0,1,5.934894,55.28574,0.3696,5.529429
472,1997,119,972,520,180,0.6119,6.879356,0,0,0,5.192957,47.32554,0.6119,6.253829
473,1998,119,972,557,191,0.6448,6.879356,1,0,0,5.2522736,47.32554,0.6448,6.322565
474,1999,119,972,604,207,0.5888,6.879356,0,1,0,5.332719,47.32554,0.5888,6.403574
475,2000,119,972,645,246,0.56340003,6.879356,0,0,1,5.5053315,47.32554,0.56340003,6.46925
476,1997,120,183,1910,77,0.71160007,5.209486,0,0,0,4.3438053,27.138744,0.71160007,7.5548587
477,1998,120,183,2077,76,0.5179,5.209486,1,0,0,4.3307333,27.138744,0.5179,7.63868
478,1999,120,183,2070,82,0.595,5.209486,0,1,0,4.406719,27.138744,0.595,7.635304
479,2000,120,183,2035,95,0.77839994,5.209486,0,0,1,4.553877,27.138744,0.77839994,7.6182513
480,1997,121,769,269,203,0.48380002,6.645091,0,0,0,5.313206,44.157234,0.48380002,5.5947113
481,1998,121,769,289,243,0.5561,6.645091,1,0,0,5.4930615,44.157234,0.5561,5.6664267
482,1999,121,769,309,265,0.5104,6.645091,0,1,0,5.57973,44.157234,0.5104,5.733341
483,2000,121,769,413,266,0.5772,6.645091,0,0,1,5.583496,44.157234,0.5772,6.0234475
484,1997,122,525,373,109,0.9295,6.263398,0,0,0,4.691348,39.230156,0.9295,5.9215784
485,1998,122,525,348,121,0.9541,6.263398,1,0,0,4.7957907,39.230156,0.9541,5.8522024
486,1999,122,525,382,116,0.89910007,6.263398,0,1,0,4.75359,39.230156,0.89910007,5.9454207
487,2000,122,525,353,125,0.9414,6.263398,0,0,1,4.828314,39.230156,0.9414,5.866468
488,1997,123,280,200,65,0.9457,5.6347895,0,0,0,4.1743875,31.750853,0.9457,5.2983174
489,1998,123,280,197,71,0.9845,5.6347895,1,0,0,4.26268,31.750853,0.9845,5.2832036
490,1999,123,280,198,67,0.97300005,5.6347895,0,1,0,4.204693,31.750853,0.97300005,5.288267
491,2000,123,280,208,74,0.9854,5.6347895,0,0,1,4.304065,31.750853,0.9854,5.3375382
492,1997,124,152,975,76,0.75699997,5.0238805,0,0,0,4.3307333,25.239374,0.75699997,6.8824377
493,1998,124,152,910,80,0.76589996,5.0238805,1,0,0,4.3820267,25.239374,0.76589996,6.8134446
494,1999,124,152,921,78,0.71589994,5.0238805,0,1,0,4.356709,25.239374,0.71589994,6.82546
495,2000,124,152,963,83,0.7068,5.0238805,0,0,1,4.4188404,25.239374,0.7068,6.8700533
496,1997,125,1085,505,112,0.6108,6.989335,0,0,0,4.7184987,48.850803,0.6108,6.2245584
497,1998,125,1085,433,134,0.67230004,6.989335,1,0,0,4.89784,48.850803,0.67230004,6.070738
498,1999,125,1085,498,136,0.7268,6.989335,0,1,0,4.912655,48.850803,0.7268,6.2106
499,2000,125,1085,484,150,0.71510005,6.989335,0,0,1,5.0106354,48.850803,0.71510005,6.182085
500,1997,126,1238,344,180,0.4091,7.1212525,0,0,0,5.192957,50.71224,0.4091,5.8406415
501,1998,126,1238,396,182,0.5777,7.1212525,1,0,0,5.2040067,50.71224,0.5777,5.9814143
502,1999,126,1238,520,169,0.48900002,7.1212525,0,1,0,5.1298985,50.71224,0.48900002,6.253829
503,2000,126,1238,506,197,0.4448,7.1212525,0,0,1,5.2832036,50.71224,0.4448,6.2265368
504,1997,127,335,292,81,0.95339996,5.8141303,0,0,0,4.394449,33.80411,0.95339996,5.676754
505,1998,127,335,284,89,0.9568,5.8141303,1,0,0,4.4886365,33.80411,0.9568,5.6489744
506,1999,127,335,284,90,0.9575,5.8141303,0,1,0,4.4998097,33.80411,0.9575,5.6489744
507,2000,127,335,290,95,0.9516,5.8141303,0,0,1,4.553877,33.80411,0.9516,5.669881
508,1997,128,290,198,79,0.97190005,5.669881,0,0,0,4.3694477,32.14755,0.97190005,5.288267
509,1998,128,290,155,86,0.97120005,5.669881,1,0,0,4.454347,32.14755,0.97120005,5.043425
510,1999,128,290,179,86,0.97019994,5.669881,0,1,0,4.454347,32.14755,0.97019994,5.187386
511,2000,128,290,163,90,0.982,5.669881,0,0,1,4.4998097,32.14755,0.982,5.09375
512,1997,129,754,201,109,0.71,6.6253924,0,0,0,4.691348,43.895824,0.71,5.3033047
513,1998,129,754,208,120,0.7648,6.6253924,1,0,0,4.787492,43.895824,0.7648,5.3375382
514,1999,129,754,251,121,0.74050003,6.6253924,0,1,0,4.7957907,43.895824,0.74050003,5.525453
515,2000,129,754,257,141,0.77760005,6.6253924,0,0,1,4.94876,43.895824,0.77760005,5.549076
516,1997,130,446,188,116,0.5442,6.100319,0,0,0,4.75359,37.21389,0.5442,5.236442
517,1998,130,446,191,129,0.6267,6.100319,1,0,0,4.8598123,37.21389,0.6267,5.2522736
518,1999,130,446,212,128,0.62759995,6.100319,0,1,0,4.8520303,37.21389,0.62759995,5.3565865
519,2000,130,446,215,141,0.67730004,6.100319,0,0,1,4.94876,37.21389,0.67730004,5.370638
520,1997,131,1509,554,267,0.45720002,7.3192024,0,0,0,5.587249,53.570724,0.45720002,6.317165
521,1998,131,1509,530,283,0.4039,7.3192024,1,0,0,5.645447,53.570724,0.4039,6.272877
522,1999,131,1509,619,346,0.4295,7.3192024,0,1,0,5.846439,53.570724,0.4295,6.4281054
523,2000,131,1509,679,373,0.4375,7.3192024,0,0,1,5.9215784,53.570724,0.4375,6.5206213
524,1997,132,996,230,146,0.4264,6.903747,0,0,0,4.983607,47.661724,0.4264,5.4380794
525,1998,132,996,236,152,0.3959,6.903747,1,0,0,5.0238805,47.661724,0.3959,5.463832
526,1999,132,996,270,159,0.35099998,6.903747,0,1,0,5.0689044,47.661724,0.35099998,5.598422
527,2000,132,996,285,171,0.41439998,6.903747,0,0,1,5.1416636,47.661724,0.41439998,5.652489
528,1997,133,868,552,134,0.504,6.7661915,0,0,0,4.89784,45.781345,0.504,6.313548
529,1998,133,868,459,136,0.5141,6.7661915,1,0,0,4.912655,45.781345,0.5141,6.1290503
530,1999,133,868,568,138,0.4665,6.7661915,0,1,0,4.9272537,45.781345,0.4665,6.3421216
531,2000,133,868,580,147,0.5145,6.7661915,0,0,1,4.9904327,45.781345,0.5145,6.363028
532,1997,134,1163,221,150,0.2863,7.0587583,0,0,0,5.0106354,49.82607,0.2863,5.398163
