,annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
432,4400.0,2.75,4,20,0,0,0.5,12,0,0,0,1,1,0,0,1600.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2560000.0,0.0,7.377759,0.25,16,8.389359,0.0,0.0
433,18216.0,7.2,22,38,2,1,15.0,13,1,0,0,1,1,0,0,2530.0,0,0,0,0,0,1,0,0,0,571.73,131.03,713.57,607.17,2023.5,0.8,6400900.0,0.111083664,7.8359747,225.0,484,9.810056,0.033331685,0.03857927
434,7500.0,3.26,5,21,0,1,2.0,13,0,0,0,0,1,1,1,2304.0,0,0,0,0,0,1,0,0,0,268.55,69.75,318.79,419.68,1076.77,0.47,5308416.0,0.14356934,7.742402,4.0,25,8.922658,0.055957332,0.045106664
435,4811.85,2.55,2,43,2,1,0.5,12,0,1,0,0,1,0,1,1887.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3560769.0,0.0,7.5427437,0.25,4,8.478837,0.0,0.0
436,8500.0,4.63,35,55,0,0,15.0,12,0,1,0,0,1,0,1,1837.5,0,0,0,0,0,1,0,0,0,385.47,131.89,403.1,595.53,1515.99,0.83,3376406.2,0.17835176,7.5161614,225.0,1225,9.047821,0.070062354,0.060865883
437,9450.0,4.72,6,22,0,0,0.5,13,1,0,0,1,1,0,1,2000.0,0,0,0,0,0,1,0,0,0,403.17,121.44,490.63,8.73,1023.97003,0.51,4000000.0,0.10835662,7.6009026,0.25,36,9.15377,0.0009238095,0.055514287
438,15000.0,3.75,5,20,0,0,2.0,13,1,0,0,1,1,0,1,4000.0,0,0,0,0,0,1,0,0,0,617.62,0.0,312.92,0.0,930.54004,0.23,16000000.0,0.062036004,8.294049,4.0,25,9.615806,0.0,0.041174665
439,5880.0,3.0,47,63,4,1,8.0,6,0,0,1,0,0,0,0,1960.0,0,0,0,0,0,0,1,0,0,320.51,129.32,204.95,0.0,654.78,0.33,3841600.0,0.111357145,7.5807,64.0,2209,8.679312,0.0,0.076501705
440,5625.0,3.0,2,18,0,0,0.5,12,1,0,0,0,1,0,1,1875.0,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.1799,0.69,3515625.0,0.23132087,7.536364,0.25,4,8.634976,0.08945778,0.08775467
441,7711.84,4.2,21,40,3,1,4.0,12,0,0,1,0,1,0,1,1837.5,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.1799,0.71,3376406.2,0.16872497,7.5161614,16.0,441,8.950512,0.06525032,0.06400807
442,10118.5,5.74,5,59,0,0,4.0,10,1,0,0,0,1,0,1,1764.0,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,1.04,3111696.0,0.18096754,7.4753394,16.0,25,9.22212,0.073092856,0.063095324
443,13569.2,6.92,38,54,2,0,15.0,12,1,0,0,1,0,0,1,1960.0,0,0,0,0,0,0,1,0,0,868.77,404.34,673.74,1297.44,3244.29,1.66,3841600.0,0.2390922,7.5807,225.0,1444,9.515558,0.095616534,0.093823515
444,6426.0,3.36,6,25,3,1,2.0,10,0,1,0,1,1,0,0,1912.5,0,0,0,0,0,0,0,1,0,118.88,59.65,0.0,0.0,178.53,0.09,3657656.2,0.027782446,7.5561666,4.0,36,8.768107,0.0,0.027782446
445,6500.0,2.5,15,37,3,1,2.0,10,0,0,1,0,1,0,0,2600.0,0,0,0,0,0,0,0,1,0,133.18,0.0,297.14,109.32,539.64,0.21,6760000.0,0.083021544,7.863267,4.0,225,8.779557,0.016818462,0.020489229
446,8400.0,4.86,25,54,0,1,15.0,13,0,0,1,0,1,0,1,1728.0,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.16,1565.1799,0.91,2985984.0,0.18633094,7.45472,225.0,625,9.035987,0.07454285,0.06340595
447,12000.0,3.85,34,50,1,1,4.0,12,0,1,0,0,1,0,1,3120.0,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.16,1565.1799,0.5,9734400.0,0.13043167,8.0455885,16.0,1156,9.392662,0.052179996,0.044384167
448,9250.0,3.52,27,43,3,1,8.0,12,0,0,1,1,1,0,1,2625.0,0,0,0,0,0,0,0,1,0,395.18,4.15,427.47,0.0,826.8,0.31,6890625.0,0.08938378,7.872836,64.0,729,9.132379,0.0,0.04317081
449,119000.0,85.0,60,62,0,1,2.0,12,0,0,1,1,1,0,1,1400.0,0,0,0,0,0,0,0,1,0,0.0,0.0,132.0,0.0,132.0,0.09,1960000.0,0.0011092437,7.2442274,4.0,3600,11.686879,0.0,0.0
450,4126.15,2.58,6,24,2,1,0.5,12,0,0,1,0,1,0,0,1600.0,0,0,0,0,0,0,0,0,1,248.5,100.13,164.52,236.58,749.73,0.47,2560000.0,0.18170208,7.377759,0.25,36,8.3251,0.057336744,0.08449281
451,6143.99,3.2,5,26,0,0,2.0,12,0,0,0,0,1,1,0,1920.0,0,0,0,0,0,0,0,0,1,175.85,105.07,225.46,0.0,506.38,0.26,3686400.0,0.082418755,7.5600805,4.0,25,8.723229,0.0,0.04572273
452,4415.99,2.3,3,24,0,0,0.5,13,0,0,1,0,0,0,0,1920.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3686400.0,0.0,7.5600805,0.25,9,8.392987,0.0,0.0
453,9600.0,4.0,5,22,0,0,0.5,13,0,0,1,1,1,0,0,2400.0,0,0,0,0,0,0,0,0,1,439.5,204.08,451.04,504.28,1598.9,0.67,5760000.0,0.16655208,7.783224,0.25,25,9.169518,0.052529167,0.06703959
454,6762.0,3.45,3,19,0,0,0.5,13,0,1,0,1,1,0,1,1960.0,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.53,3841600.0,0.15350191,7.5807,0.25,9,8.819074,0.04458592,0.072221234
455,11025.0,5.63,40,57,0,0,15.0,10,1,0,0,0,0,1,1,1960.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.84,3841600.0,0.1487102,7.5807,225.0,1600,9.30792,0.045948297,0.07121723
456,9692.3,5.05,5,30,2,0,0.5,14,0,0,1,0,1,0,1,1920.0,0,0,0,0,0,0,0,0,1,283.0,106.5,300.33,584.5,1274.33,0.66,3686400.0,0.1314786,7.5600805,0.25,25,9.179087,0.060305603,0.04018654
457,10176.9,5.19,15,50,1,1,8.0,13,0,1,0,0,1,0,1,1960.0,0,0,0,0,0,0,0,0,1,283.0,106.5,300.33,584.5,1274.33,0.65,3841600.0,0.12521788,7.5807,64.0,225,9.227876,0.05743399,0.03827295
458,8014.99,4.58,20,36,2,0,0.5,14,0,0,0,0,0,0,1,1750.0,0,0,0,0,0,0,0,0,1,794.0,84.0,290.0,353.0,1521.0,0.87,3062500.0,0.18976942,7.467371,0.25,400,8.989069,0.044042476,0.10954474
459,9180.0,4.5,11,35,0,1,0.5,13,0,0,0,0,1,0,1,2040.0,0,0,0,0,0,0,0,0,1,543.74,0.0,664.83,656.91,1865.48,0.91,4161600.0,0.20321132,7.620705,0.25,121,9.124783,0.07155882,0.059230935
460,15000.0,7.44,23,51,0,1,25.0,16,0,0,1,0,1,0,1,2016.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.57,4064256.0,0.21074599,7.6088705,625.0,529,9.615806,0.08431201,0.08285266
461,39000.0,19.12,11,37,2,1,2.0,18,1,0,0,1,0,0,1,2040.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,1.73,4161600.0,0.09032898,7.620705,4.0,121,10.571317,0.060162824,0.02610846
462,9707.99,4.67,13,44,1,0,4.0,6,0,0,0,0,1,1,0,2080.0,0,0,0,0,0,0,0,0,1,490.99,237.99,443.06,390.3,1562.34,0.75,4326400.0,0.1609334,7.6401234,16.0,169,9.180704,0.040203996,0.07509072
463,7680.0,4.0,9,31,1,1,8.0,10,0,0,1,1,1,1,0,1920.0,0,1,0,0,0,0,0,0,0,195.0,39.0,451.2,400.0,1085.2,0.57,3686400.0,0.14130208,7.5600805,64.0,81,8.946375,0.052083332,0.03046875
464,15504.0,7.6,40,62,0,0,2.0,8,0,1,0,1,1,1,0,2040.0,0,1,0,0,0,0,0,0,0,0.0,0.0,819.9,888.49,1708.39,0.84,4161600.0,0.11019027,7.620705,4.0,1600,9.648853,0.057307146,0.0
465,6935.99,3.4,6,23,0,1,2.0,12,0,0,0,0,1,0,0,2040.0,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51,965.87,0.47,4161600.0,0.13925481,7.620705,4.0,36,8.84448,0.042749483,0.040781487
466,7046.15,3.14,4,25,0,1,0.5,14,0,0,1,1,1,0,0,2244.0,0,0,1,0,0,0,0,0,0,276.02,0.0,428.95,0.0,704.97,0.31,5035536.0,0.10005038,7.7160153,0.25,16,8.860236,0.0,0.039173163
467,9562.5,5.0,45,61,0,1,25.0,10,1,0,0,1,1,0,1,1912.5,0,0,1,0,0,0,0,0,0,642.34,0.0,415.94,667.17,1725.45,0.9,3657656.2,0.1804392,7.5561666,625.0,2025,9.165605,0.06976941,0.06717281
468,4991.99,2.4,10,56,0,0,2.0,6,0,0,1,0,1,0,0,2080.0,0,0,0,1,0,0,0,0,0,178.55,1.69,176.21,0.0,356.45,0.17,4326400.0,0.07140439,7.6401234,4.0,100,8.51559,0.0,0.03610584
469,5040.0,3.0,23,58,0,1,25.0,8,0,0,1,0,1,1,0,1680.0,0,0,0,1,0,0,0,0,0,342.77,58.82,354.3,287.17,1043.0599,0.62,2822400.0,0.20695634,7.426549,625.0,529,8.525162,0.056978177,0.079680555
470,2880.0,3.0,1,18,0,0,0.5,12,1,0,0,1,1,0,0,960.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,921600.0,0.0,6.8669333,0.25,1,7.9655457,0.0,0.0
471,1150.0,1.15,9,47,0,1,2.0,12,1,0,0,0,1,0,0,1000.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,6.9077554,4.0,81,7.0475173,0.0,0.0
472,3456.0,2.7,1,23,0,0,2.0,16,0,0,0,0,1,0,1,1280.0,0,0,0,0,0,1,0,0,0,144.0,0.0,28.0,0.0,172.0,0.13,1638400.0,0.04976852,7.1546154,4.0,1,8.147867,0.0,0.041666668
473,1614.6,2.3,37,23,0,0,0.5,12,1,0,0,1,1,0,1,702.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,492804.0,0.0,6.5539336,0.25,1369,7.3868427,0.0,0.0
474,8313.0,3.84,26,53,0,1,25.0,8,0,1,0,1,1,0,0,2167.5,0,0,0,0,0,1,0,0,0,294.57,0.0,62.59,0.0,357.16,0.16,4698056.0,0.042964034,7.6813297,625.0,676,9.025576,0.0,0.03543486
475,13230.0,4.9,3,19,0,0,2.0,12,1,0,0,1,1,0,0,2700.0,0,0,0,0,0,1,0,0,0,546.7,0.0,747.16,964.91,2258.77,0.84,7290000.0,0.17073092,7.901007,4.0,9,9.490242,0.07293348,0.041322753
476,2611.2,1.7,7,24,0,1,4.0,12,0,0,1,0,1,1,0,1536.0,0,0,0,0,0,1,0,0,0,78.46,10.44,62.2,93.5,244.6,0.16,2359296.0,0.09367341,7.336937,16.0,49,7.867565,0.035807293,0.034045648
477,3796.0,1.49,25,52,0,0,15.0,12,0,0,1,0,0,0,0,2548.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6492304.0,0.0,7.843064,225.0,625,8.241703,0.0,0.0
478,4799.99,1.03,45,58,7,1,2.0,6,0,0,0,1,1,0,1,4680.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,21902400.0,0.0,8.451054,4.0,2025,8.476369,0.0,0.0
479,8745.76,4.89,3,24,0,0,0.5,13,0,0,0,1,1,1,1,1788.5,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.16,1565.1799,0.88,3198732.2,0.17896444,7.4891324,0.25,9,9.076324,0.07159583,0.060899224
480,1820.54,1.86,12,49,0,1,0.5,12,0,1,0,0,1,0,1,980.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,960400.0,0.0,6.8875527,0.25,144,7.5068884,0.0,0.0
481,8820.0,4.5,8,31,2,0,2.0,13,0,0,0,0,1,0,0,1960.0,0,0,0,0,0,0,0,0,1,570.5,207.3,141.6,206.89,1126.29,0.57,3841600.0,0.12769729,7.5807,4.0,64,9.084777,0.023456916,0.08818594
482,5000.0,2.5,6,35,4,1,0.5,13,0,0,1,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.52,4000000.0,0.20759599,7.6009026,0.25,36,8.517193,0.060298,0.097672
483,7680.0,4.32,16,32,0,1,15.0,12,0,0,1,0,1,0,1,1776.0,0,0,0,0,0,0,0,0,1,463.1,129.17,195.3,438.58,1226.15,0.69,3154176.0,0.15965495,7.482119,225.0,256,8.946375,0.05710677,0.07711849
484,8500.0,3.94,2,22,0,1,0.5,16,0,1,0,0,1,0,1,2160.0,1,0,0,0,0,0,0,0,0,649.0,288.21,342.49,587.0,1866.7,0.86,4665600.0,0.21961176,7.6778636,0.25,4,9.047821,0.06905882,0.11026
485,6487.2,2.65,7,23,0,0,0.5,10,0,0,1,1,1,0,0,2448.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5992704.0,0.0,7.8030267,0.25,49,8.777586,0.0,0.0
486,9543.6,7.23,3,19,0,0,0.5,12,0,1,0,1,1,1,0,1320.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1742400.0,0.0,7.185387,0.25,9,9.163626,0.0,0.0
487,15680.0,8.0,6,22,0,1,4.0,13,1,0,0,1,1,1,0,1960.0,0,1,0,0,0,0,0,0,0,485.11,155.11,1300.4,1286.3,3226.9202,1.65,3841600.0,0.20579848,7.5807,16.0,36,9.660141,0.08203444,0.040830355
488,20325.2,10.37,29,46,2,1,15.0,12,0,1,0,1,1,1,0,1960.0,0,1,0,0,0,0,0,0,0,149.99,0.0,1153.97,1394.1,2698.06,1.38,3841600.0,0.13274458,7.5807,225.0,841,9.919617,0.06858973,0.0073795095
489,17340.0,4.25,8,26,0,1,2.0,12,0,0,1,1,1,0,0,4080.0,0,1,0,0,0,0,0,0,0,0.0,0.0,1311.69,1963.75,3275.44,0.8,16646400.0,0.18889503,8.313852,4.0,64,9.760771,0.11324971,0.0
490,14000.0,7.0,15,31,2,1,2.0,12,0,1,0,1,1,0,0,2000.0,0,1,0,0,0,0,0,0,0,425.85,0.0,431.63,0.0,857.48,0.43,4000000.0,0.06124857,7.6009026,4.0,225,9.546813,0.0,0.030417858
491,14000.0,7.0,36,56,0,1,25.0,8,0,0,1,1,1,0,0,2000.0,0,1,0,0,0,0,0,0,0,425.85,0.0,431.63,0.0,857.48,0.43,4000000.0,0.06124857,7.6009026,625.0,1296,9.546813,0.0,0.030417858
492,20000.0,10.0,11,27,2,1,0.5,12,0,0,0,1,1,0,0,2000.0,0,1,0,0,0,0,0,0,0,139.56,0.0,356.26,0.0,495.82,0.25,4000000.0,0.024791,7.6009026,0.25,121,9.903487,0.0,0.006978
493,17952.0,8.5,30,46,1,1,2.0,10,1,0,0,1,1,1,0,2112.0,0,1,0,0,0,0,0,0,0,0.0,0.0,819.9,888.49,1708.39,0.81,4460544.0,0.09516433,7.6553907,4.0,900,9.795457,0.049492534,0.0
494,19894.0,10.15,8,24,2,1,8.0,12,0,0,1,1,1,1,0,1960.0,0,1,0,0,0,0,0,0,0,0.0,0.0,819.9,888.49,1708.39,0.87,3841600.0,0.08587464,7.5807,64.0,64,9.898173,0.044661205,0.0
495,27499.5,8.33,20,36,2,1,8.0,16,0,0,1,1,1,0,1,3300.0,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.14,10890000.0,0.13721414,8.101678,64.0,400,10.221923,0.052801322,0.0510482
496,13569.2,7.07,43,59,1,1,25.0,10,0,0,1,1,1,0,1,1920.0,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.97,3686400.0,0.27807978,7.5600805,625.0,1849,9.515558,0.10700778,0.10345488
497,7613.99,4.23,23,39,2,0,25.0,12,1,0,0,0,1,1,0,1800.0,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51,965.87,0.54,3240000.0,0.12685464,7.495542,625.0,529,8.937742,0.038942788,0.037150037
498,5292.99,2.68,15,37,2,1,8.0,12,1,0,0,0,1,1,0,1975.0,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51,965.87,0.49,3900625.0,0.18248098,7.5883236,64.0,225,8.574139,0.056019377,0.053440493
499,9015.99,4.6,35,55,4,1,2.0,10,0,0,1,1,0,0,0,1960.0,0,0,1,0,0,0,0,0,0,436.85,103.37,670.67,424.93,1635.82,0.83,3841600.0,0.18143542,7.5807,4.0,1225,9.106755,0.047130708,0.05991799
500,10150.0,5.8,3,19,1,0,0.5,12,0,1,0,1,1,1,0,1750.0,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03,421.65,1444.76,0.83,3062500.0,0.14234088,7.467371,0.25,9,9.225229,0.04154187,0.044835467
501,8199.99,4.1,14,30,2,1,8.0,10,0,0,1,1,0,1,0,2000.0,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03,421.65,1444.76,0.72,4000000.0,0.17619045,7.6009026,64.0,196,9.0118885,0.051420793,0.055497628
502,10662.4,5.44,14,30,3,1,8.0,12,0,1,0,0,1,1,0,1960.0,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03,421.65,1444.76,0.74,3841600.0,0.13550045,7.5807,64.0,196,9.274479,0.039545503,0.042680822
503,11566.8,5.67,9,25,0,1,2.0,13,0,0,0,1,1,0,0,2040.0,0,0,1,0,0,0,0,0,0,357.28,0.0,500.18,0.0,857.45996,0.42,4161600.0,0.07413113,7.620705,4.0,81,9.355894,0.0,0.030888405
504,22499.0,8.93,42,58,0,1,25.0,8,0,1,0,1,1,0,0,2520.0,0,0,1,0,0,0,0,0,0,674.78,145.13,874.29,797.09,2491.29,0.99,6350400.0,0.11072892,7.832014,625.0,1764,10.021226,0.035427798,0.036442064
505,12054.0,4.92,29,45,1,1,2.0,12,0,1,0,1,1,1,0,2450.0,0,0,1,0,0,0,0,0,0,266.65,0.0,668.42,0.0,935.06995,0.38,6002500.0,0.07757342,7.8038435,4.0,841,9.397152,0.0,0.022121288
506,14803.2,7.71,15,32,3,1,15.0,13,1,0,0,1,1,1,1,1920.0,0,0,1,0,0,0,0,0,0,905.65,219.82,998.97,1230.22,3354.66,1.75,3686400.0,0.2266172,7.5600805,225.0,225,9.602598,0.083105,0.07602883
507,20000.0,5.83,35,52,0,1,15.0,13,0,0,1,1,1,0,1,3430.0,0,0,1,0,0,0,0,0,0,905.65,219.82,998.97,1230.22,3354.66,0.98,11764900.0,0.167733,8.140316,225.0,1225,9.903487,0.061511,0.0562735
508,13062.5,4.75,35,53,2,1,15.0,6,0,0,1,1,1,0,1,2750.0,0,0,1,0,0,0,0,0,0,905.65,219.82,998.97,1230.22,3354.66,1.22,7562500.0,0.25681606,7.9193563,225.0,1225,9.477501,0.09417952,0.086160384
509,6884.99,3.6,3,19,0,0,0.5,12,1,0,0,1,1,1,0,1912.5,0,0,1,0,0,0,0,0,0,355.33,104.64,466.88,409.34,1336.19,0.7,3657656.2,0.19407289,7.5561666,0.25,9,8.837099,0.059453968,0.06680764
510,6099.99,3.05,1,18,0,0,0.5,10,1,0,0,1,1,0,0,2000.0,0,0,1,0,0,0,0,0,0,355.33,104.64,466.88,409.34,1336.19,0.67,4000000.0,0.21904789,7.6009026,0.25,1,8.7160425,0.067105025,0.07540504
511,6840.39,3.49,44,60,0,1,15.0,8,1,0,0,1,1,1,0,1960.0,0,0,1,0,0,0,0,0,0,286.78,0.0,414.81,323.79,1025.38,0.52,3841600.0,0.14990081,7.5807,225.0,1936,8.8306,0.04733502,0.04192451
512,5126.39,2.67,1,33,2,1,0.5,8,0,0,1,0,1,0,0,1920.0,0,0,1,0,0,0,0,0,0,286.78,0.0,414.81,323.79,1025.38,0.53,3686400.0,0.2000199,7.5600805,0.25,1,8.542157,0.0631614,0.0559419
513,10995.6,5.61,19,37,2,1,8.0,12,0,0,1,1,1,1,0,1960.0,0,0,1,0,0,0,0,0,0,625.48,137.28,838.91,729.71,2331.38,1.19,3841600.0,0.21202844,7.5807,64.0,361,9.30525,0.06636382,0.06936957
514,9870.0,5.25,34,52,2,1,25.0,6,1,0,0,1,1,1,0,1880.0,0,0,1,0,0,0,0,0,0,622.49,13.48,750.75,606.38,1993.1,1.06,3534400.0,0.20193516,7.539027,625.0,1156,9.197255,0.061436675,0.06443465
515,9715.2,5.06,23,39,1,1,25.0,10,0,1,0,0,1,1,0,1920.0,0,0,1,0,0,0,0,0,0,622.49,13.48,750.75,606.38,1993.1,1.04,3686400.0,0.20515275,7.5600805,625.0,529,9.181447,0.062415596,0.06546134
516,15540.0,7.77,28,44,3,1,8.0,12,0,1,0,1,1,1,0,2000.0,0,0,1,0,0,0,0,0,0,898.55,203.74,1332.61,1235.02,3669.92,1.83,4000000.0,0.23615958,7.6009026,64.0,784,9.651173,0.079473615,0.07093243
517,28210.0,7.28,18,36,2,0,15.0,12,0,1,0,1,1,1,0,3875.0,0,0,1,0,0,0,0,0,0,898.55,203.74,1332.61,1235.02,3669.92,0.95,15015625.0,0.13009287,8.2623005,225.0,324,10.247432,0.04377951,0.039074443
518,23040.0,10.0,17,34,5,1,15.0,13,0,1,0,1,1,1,0,2304.0,0,0,1,0,0,0,0,0,0,898.55,203.74,1332.61,1235.02,3669.92,1.59,5308416.0,0.15928473,7.742402,225.0,289,10.044987,0.0536033,0.047842447
519,17168.6,7.59,38,53,0,1,25.0,14,0,0,1,1,1,1,0,2262.0,0,0,1,0,0,0,0,0,0,898.55,203.74,1332.61,1235.02,3669.92,1.62,5116644.0,0.21375768,7.7240047,625.0,1444,9.750837,0.07193481,0.064203836
520,18871.4,7.17,35,56,0,1,25.0,8,0,1,0,0,1,1,0,2632.0,0,0,1,0,0,0,0,0,0,1243.95,0.0,1668.54,1637.75,4550.24,1.73,6927424.0,0.24111831,7.8754992,625.0,1225,9.845403,0.086784765,0.0659172
521,15931.1,7.65,35,56,0,1,4.0,12,0,0,1,1,1,1,0,2082.5,0,0,1,0,0,0,0,0,0,1243.95,0.0,1668.54,1637.75,4550.24,2.18,4336806.0,0.28561997,7.6413245,16.0,1225,9.676028,0.10280207,0.07808312
522,7037.99,3.45,2,25,2,1,0.5,10,0,0,1,0,1,0,0,2040.0,0,0,0,1,0,0,0,0,0,260.37,58.25,433.53,255.73,1007.88,0.49,4161600.0,0.14320566,7.620705,0.25,4,8.859077,0.03633566,0.045271445
523,4415.99,2.3,27,49,1,1,0.5,10,0,0,1,0,1,0,0,1920.0,0,0,0,1,0,0,0,0,0,177.81,0.0,150.63,148.75,477.19,0.25,3686400.0,0.10805957,7.5600805,0.25,729,8.392987,0.033684403,0.040265035
524,7787.49,4.45,21,37,2,0,8.0,10,1,0,0,0,1,1,0,1750.0,0,0,0,1,0,0,0,0,0,112.52,0.0,116.56,65.03,294.11,0.17,3062500.0,0.03776698,7.467371,64.0,441,8.960274,0.008350573,0.014448814
525,4899.99,2.45,20,58,0,1,8.0,13,0,0,1,0,1,0,0,2000.0,0,0,0,1,0,0,0,0,0,236.04,0.0,83.06,0.0,319.09998,0.16,4000000.0,0.065122575,7.6009026,64.0,400,8.496988,0.0,0.048171524
526,4599.99,2.3,25,48,0,1,2.0,8,0,0,1,0,1,0,0,2000.0,0,0,0,1,0,0,0,0,0,138.91,0.0,198.05,0.0,336.96002,0.17,4000000.0,0.073252335,7.6009026,4.0,625,8.433809,0.0,0.03019789
527,13500.0,5.0,9,25,0,0,2.0,13,0,1,0,1,1,0,0,2700.0,0,0,0,1,0,0,0,0,0,857.53,203.9,853.38,1055.12,2969.93,1.1,7290000.0,0.21999481,7.901007,4.0,81,9.510445,0.07815704,0.07862445
528,15000.0,6.94,42,60,0,1,25.0,12,0,0,1,1,1,0,0,2160.0,0,0,0,1,0,0,0,0,0,857.53,203.9,853.38,1055.12,2969.93,1.37,4665600.0,0.19799533,7.6778636,625.0,1764,9.615806,0.070341334,0.070762
529,16000.0,5.82,28,43,4,1,8.0,12,1,0,0,1,1,0,0,2750.0,0,0,0,1,0,0,0,0,0,562.36,220.92,729.7,0.0,1512.98,0.55,7562500.0,0.09456125,7.9193563,64.0,784,9.680344,0.0,0.048954997
530,41600.0,14.55,17,33,0,0,0.5,18,1,0,0,1,1,0,1,2860.0,0,0,0,1,0,0,0,0,0,726.34,151.75,659.61,0.0,1537.7,0.54,8179600.0,0.03696394,7.9585767,0.25,289,10.635856,0.0,0.021107933
531,6559.99,3.28,19,48,0,0,15.0,8,0,1,0,0,1,1,0,2000.0,0,0,0,1,0,0,0,0,0,342.77,58.82,354.3,287.17,1043.0599,0.52,4000000.0,0.15900327,7.6009026,225.0,361,8.788744,0.043775983,0.061218075
532,9192.39,4.69,12,29,2,1,15.0,12,0,0,1,0,0,0,0,1960.0,0,0,0,1,0,0,0,0,0,634.56,5.56,801.78,619.17,2061.07,1.05,3841600.0,0.22421482,7.5807,225.0,144,9.126131,0.0673568,0.06963586
533,17680.0,6.8,18,34,2,1,2.0,12,0,0,1,1,1,1,0,2600.0,0,0,0,1,0,0,0,0,0,947.65,7.48,1323.8,1057.17,3336.1,1.28,6760000.0,0.18869345,7.863267,4.0,324,9.7801895,0.059794687,0.05402319
534,50000.0,20.41,44,60,1,1,8.0,16,0,0,0,1,1,0,1,2450.0,0,0,0,1,0,0,0,0,0,1075.51,252.53,906.55,1426.42,3661.01,1.49,6002500.0,0.0732202,7.8038435,64.0,1936,10.819778,0.028528402,0.0265608
535,1980.0,2.75,4,20,0,0,2.0,12,0,1,0,1,0,0,0,720.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,518400.0,0.0,6.5792513,4.0,16,7.5908523,0.0,0.0
536,9870.0,5.25,39,56,0,1,25.0,16,1,0,0,1,0,0,0,1880.0,0,0,0,0,1,0,0,0,0,510.28,160.83,665.81,854.68,2191.6,1.17,3534400.0,0.22204661,7.539027,625.0,1521,9.197255,0.08659372,0.06799494
537,15360.0,8.0,15,31,2,1,15.0,13,0,0,1,1,1,1,0,1920.0,0,0,0,0,1,0,0,0,0,946.48,316.73,818.39,1555.59,3637.19,1.89,3686400.0,0.23679622,7.5600805,225.0,225,9.639522,0.10127539,0.08224023
538,14670.7,8.49,28,46,0,1,15.0,14,0,0,0,1,1,1,0,1728.0,0,0,0,0,1,0,0,0,0,563.68,161.47,684.0,0.0,1409.15,0.82,2985984.0,0.096052,7.45472,225.0,784,9.593608,0.0,0.04942845
539,16699.2,8.52,18,34,6,1,4.0,10,0,0,1,1,1,1,0,1960.0,0,0,0,0,1,0,0,0,0,731.34,0.0,1262.88,1503.07,3497.29,1.78,3841600.0,0.20942861,7.5807,16.0,324,9.723116,0.090008505,0.043794915
540,10904.0,5.8,34,50,0,1,25.0,12,0,1,0,0,1,1,1,1880.0,0,0,0,0,1,0,0,0,0,518.53,226.65,523.07,686.01,1954.26,1.04,3534400.0,0.17922413,7.539027,625.0,1156,9.296885,0.06291361,0.06834006
