,salary,teamsal,nl,years,games,atbats,runs,hits,doubles,triples,hruns,rbis,bavg,bb,so,sbases,fldperc,frstbase,scndbase,shrtstop,thrdbase,outfield,catcher,yrsallst,hispan,black,whitepop,blackpop,hisppop,pcinc,gamesyr,hrunsyr,atbatsyr,allstar,slugavg,rbisyr,sbasesyr,runsyr,percwhte,percblck,perchisp,blckpb,hispph,whtepw,blckph,hisppb,lsalary
341,4550000.0,35586456.0,0,7,886,3270,463,968,194,23,95,421,296.0,305,328,28,992,1,0,0,0,0,0,2,1,0,2924673.0,554616.0,518917.0,15020,126.57143,13.571428,467.14285,28.571428,45.657494,60.142857,4.0,66.14286,73.149635,13.871621,12.978746,0.0,12.978746,0.0,0.0,13.871621,15.330638
342,2937500.0,35586456.0,0,11,1402,5416,807,1630,249,40,86,679,301.0,499,637,220,969,0,1,0,0,0,0,3,1,0,2924673.0,554616.0,518917.0,15020,127.454544,7.818182,492.36365,27.272728,40.93427,61.727272,20.0,73.36364,73.149635,13.871621,12.978746,0.0,12.978746,0.0,0.0,13.871621,14.893069
343,1900000.0,35586456.0,0,8,753,2152,231,547,67,17,16,199,254.00002,160,426,26,979,0,0,1,0,0,0,0,1,0,2924673.0,554616.0,518917.0,15020,94.125,2.0,269.0,0.0,32.342007,24.875,3.25,28.875,73.149635,13.871621,12.978746,0.0,12.978746,0.0,0.0,13.871621,14.457364
344,650000.0,35586456.0,0,11,750,1741,168,469,78,9,23,179,269.0,194,246,6,984,0,0,0,0,0,1,0,0,0,2924673.0,554616.0,518917.0,15020,68.181816,2.090909,158.27272,0.0,36.41585,16.272728,0.54545456,15.272727,73.149635,13.871621,12.978746,0.0,0.0,73.149635,0.0,0.0,13.3847275
345,525000.0,35586456.0,0,4,346,1279,172,331,68,4,75,230,259.0,85,296,4,978,0,0,0,0,1,0,0,1,0,2924673.0,554616.0,518917.0,15020,86.5,18.75,319.75,0.0,49.413605,57.5,1.0,43.0,73.149635,13.871621,12.978746,0.0,12.978746,0.0,0.0,13.871621,13.171153
346,500000.0,35586456.0,0,11,1064,3258,561,813,170,47,84,319,250.0,454,647,318,983,1,0,0,0,0,0,0,0,0,2924673.0,554616.0,518917.0,15020,96.72727,7.6363635,296.18182,0.0,40.791897,29.0,28.90909,51.0,73.149635,13.871621,12.978746,0.0,0.0,73.149635,0.0,0.0,13.122363
347,450000.0,35586456.0,0,5,443,1070,133,257,37,9,3,80,240.0,94,93,47,990,0,0,0,0,1,0,0,0,0,2924673.0,554616.0,518917.0,15020,88.6,0.6,214.0,0.0,30.0,16.0,9.4,26.6,73.149635,13.871621,12.978746,0.0,0.0,73.149635,0.0,0.0,13.017003
348,312000.0,35586456.0,0,5,439,1098,150,260,41,8,6,83,237.0,136,138,43,964,0,0,1,0,0,0,0,0,0,2924673.0,554616.0,518917.0,15020,87.8,1.2,219.6,0.0,30.510017,16.6,8.6,30.0,73.149635,13.871621,12.978746,0.0,0.0,73.149635,0.0,0.0,12.650759
349,275000.0,35586456.0,0,2,211,700,63,183,32,1,11,64,261.0,29,115,0,983,0,0,0,0,0,1,0,1,0,2924673.0,554616.0,518917.0,15020,105.5,5.5,350.0,0.0,35.714287,32.0,0.0,31.5,73.149635,13.871621,12.978746,0.0,12.978746,0.0,0.0,13.871621,12.524527
350,250000.0,35586456.0,0,3,249,828,112,176,36,2,41,110,213.0,94,264,10,941,0,0,0,1,0,0,0,0,0,2924673.0,554616.0,518917.0,15020,83.0,13.666667,276.0,0.0,40.942028,36.666668,3.3333333,37.333332,73.149635,13.871621,12.978746,0.0,0.0,73.149635,0.0,0.0,12.429216
351,200000.0,35586456.0,0,6,667,2087,217,510,92,5,13,168,244.0,137,239,20,987,0,1,0,0,0,0,0,0,0,2924673.0,554616.0,518917.0,15020,111.166664,2.1666667,347.83334,0.0,31.1931,28.0,3.3333333,36.166668,73.149635,13.871621,12.978746,0.0,0.0,73.149635,0.0,0.0,12.206073
352,109000.0,35586456.0,0,1,12,24,1,4,0,0,0,2,167.0,0,3,0,857,0,0,0,0,1,0,0,0,0,2924673.0,554616.0,518917.0,15020,12.0,0.0,24.0,0.0,16.666666,2.0,0.0,1.0,73.149635,13.871621,12.978746,0.0,0.0,73.149635,0.0,0.0,11.599103
