,respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
1977,1,15,1,13.142858,0.5,2.5,15,16.0
1978,1,25,1,13.142858,0.4,2.5,25,17.5
1979,0,0,1,13.142858,1.0,2.75,10,8.666667
1980,1,10,0,39.285713,0.8,2.5,7,9.25
1981,0,0,1,13.142858,0.9,2.5,10,10.0
1982,0,0,0,39.285713,0.3,2.5,25,25.0
1983,1,10,0,26.142857,0.8,2.5,10,10.0
1984,1,5,1,13.142858,0.8,2.5,5,9.375004
1985,1,10,1,13.142858,0.7,2.5,10,10.0
1986,0,0,1,13.142858,0.9,2.5,10,10.0
1987,1,10,1,13.142858,0.8,2.5,5,8.75
1988,1,10,0,26.142857,0.727273,2.75,10,10.0
1989,0,0,1,13.142858,0.9,2.5,10,10.0
1990,1,10,1,13.142858,0.8,2.5,10,10.666667
1991,1,10,0,26.142857,0.909091,2.75,6,5.6000023
1992,0,0,0,26.142857,0.285714,1.75,100,100.0
1993,0,0,0,26.142857,0.3,2.5,10,15.0
1994,0,0,0,65.42857,0.4,2.5,10,11.25
1995,0,0,0,65.42857,0.5,2.5,10,10.0
1996,1,10,1,13.142858,0.4,2.5,10,10.0
1997,0,0,0,143.0,0.2,2.5,25,25.0
1998,0,0,0,39.285713,0.636364,2.75,7,6.8333335
1999,0,0,0,51.285713,0.5,2.5,7,9.4
2000,1,5,1,13.142858,0.9,2.5,5,4.0
2001,0,0,0,65.42857,0.2,2.5,25,22.5
2002,0,0,0,51.285713,0.7,2.5,5,6.5
2003,1,10,0,51.285713,0.4,2.5,10,10.0
2004,0,0,0,120.14286,0.2,2.5,20,22.5
2005,0,0,1,13.142858,0.3,2.5,10,15.0
2006,0,0,0,26.142857,0.2,2.5,25,22.5
2007,0,0,1,13.142858,0.818182,2.75,5,5.0
2008,0,0,1,13.142858,0.2,2.5,25,22.5
2009,0,0,0,180.0,0.090909,2.75,50,50.0
2010,1,5,1,13.142858,0.8,2.5,5,5.0
2011,0,0,0,103.85714,0.454545,2.75,10,10.0
2012,0,0,0,103.85714,0.454545,2.75,10,10.0
2013,0,0,0,158.0,0.2,2.5,25,25.0
2014,0,0,1,13.142858,0.5,3.0,10,8.800002
2015,0,0,0,51.285713,0.2,2.5,25,25.0
2016,1,10,0,51.285713,0.363636,2.75,10,10.0
2017,0,0,0,120.14286,0.363636,2.75,15,12.5
2018,0,0,0,51.285713,0.2,2.5,25,25.0
2019,0,0,0,154.28572,0.2,2.5,25,25.0
2020,1,10,1,13.142858,0.4,2.5,10,10.0
2021,0,0,0,26.142857,0.7,2.5,5,6.5
2022,0,0,0,51.285713,0.5,2.5,10,10.0
2023,0,0,0,103.85714,0.454545,2.75,10,10.0
2024,0,0,0,143.0,0.1,2.5,50,50.0
2025,0,0,0,103.85714,0.2,2.5,25,25.0
2026,1,10,0,51.285713,0.4,2.5,10,10.0
2027,1,10,0,51.285713,0.4,2.5,10,10.0
2028,0,0,0,26.142857,0.7,2.5,5,6.1666665
2029,0,0,0,65.42857,0.636364,2.75,5,6.5
2030,0,0,0,51.285713,0.454545,2.75,20,20.0
2031,0,0,0,51.285713,0.3,2.5,12,10.666667
2032,0,0,0,120.14286,0.181818,2.75,15,15.0
2033,0,0,0,26.142857,0.3,2.5,10,11.666667
2034,0,0,0,51.285713,0.272727,2.75,10,11.666667
2035,0,0,0,51.285713,0.363636,2.75,10,8.75
2036,0,0,0,26.142857,0.7,2.5,5,5.0
2037,0,0,0,65.42857,0.5,2.5,10,7.0
2038,0,0,0,26.142857,0.6,2.5,5,5.0
2039,0,0,0,26.142857,0.4,2.5,10,10.0
2040,0,0,0,51.285713,0.636364,2.75,5,4.5
2041,0,0,0,26.142857,0.4,2.5,10,10.0
2042,0,0,0,65.42857,0.272727,2.75,10,10.0
2043,0,0,0,143.0,0.272727,2.75,10,10.0
2044,0,0,0,129.14285,0.272727,2.75,10,10.0
2045,0,0,0,103.85714,0.272727,2.75,10,10.0
2046,0,0,0,120.14286,0.272727,2.75,10,10.0
2047,0,0,0,51.285713,0.363636,2.75,10,10.0
2048,1,5,1,13.142858,0.636364,2.75,5,4.5
2049,0,0,0,65.42857,0.363636,2.75,10,10.0
2050,1,5,1,13.142858,0.4,2.5,10,7.5
2051,0,0,0,103.85714,0.363636,2.75,10,10.0
2052,0,0,0,65.42857,0.1,2.5,50,50.0
2053,1,5,0,26.142857,0.7,2.5,5,5.0
2054,0,0,0,26.142857,0.4,2.5,10,10.0
2055,0,0,1,13.142858,0.4,2.5,10,10.0
2056,0,0,1,13.142858,0.4,2.5,10,10.0
2057,0,0,0,51.285713,0.363636,2.75,10,10.0
2058,0,0,0,120.14286,0.4,2.5,10,10.0
2059,1,10,0,65.42857,0.4,2.5,5,5.0
2060,1,5,0,39.285713,0.636364,2.75,5,5.0
2061,0,0,0,26.142857,0.363636,2.75,10,10.0
2062,0,0,1,13.142858,0.4,2.5,10,10.0
2063,0,0,1,13.142858,0.7,2.5,5,5.0
2064,0,0,1,13.142858,0.4,2.5,10,10.0
2065,0,0,0,51.285713,0.3,2.5,10,10.0
2066,1,10,0,51.285713,0.4,2.5,7,7.75
2067,0,0,0,26.142857,0.2,2.5,25,25.0
2068,0,0,0,120.14286,0.3,2.5,15,21.666666
2069,1,10,0,26.142857,0.4,2.5,10,10.0
2070,0,0,1,13.142858,0.4,2.5,10,8.75
2071,1,10,0,26.142857,0.6,2.5,15,8.333333
2072,0,0,0,51.285713,0.5,2.5,10,10.0
2073,0,0,0,51.285713,0.3,2.5,20,16.666666
2074,0,0,0,26.142857,0.7,2.5,10,8.5
2075,1,10,0,51.285713,0.454545,2.75,10,10.0
2076,1,5,1,13.142858,0.9,2.5,5,6.111111
2077,0,0,0,77.14286,0.5,2.5,15,12.0
2078,0,0,0,26.142857,0.545455,2.75,10,10.0
2079,0,0,0,120.14286,0.3,2.5,25,20.0
2080,0,0,0,90.0,0.454545,2.75,15,12.0
2081,0,0,1,13.142858,0.4,2.5,20,15.0
2082,1,10,0,103.85714,0.4,2.5,10,10.0
2083,0,0,0,77.14286,0.3,2.5,25,20.0
2084,0,0,0,77.14286,0.545455,2.75,10,10.0
2085,1,10,0,51.285713,0.454545,2.75,10,10.0
2086,0,0,0,77.14286,0.545455,2.75,10,10.0
2087,0,0,0,51.285713,0.4,2.5,15,11.25
2088,0,0,0,26.142857,0.5,2.5,25,21.0
2089,1,10,1,13.142858,0.7,2.5,5,7.8333335
2090,1,25,0,120.14286,0.3,2.5,10,12.333333
2091,1,5,1,13.142858,1.0,2.5,5,5.0
2092,0,0,0,26.142857,0.7,2.5,10,9.25
2093,0,0,0,51.285713,0.3,2.5,25,21.666666
2094,1,10,0,39.285713,0.5,2.5,10,11.0
2095,0,0,1,13.142858,0.5,2.5,25,13.0
2096,1,15,0,51.285713,0.4,2.5,15,12.5
2097,0,0,0,65.42857,0.2,2.5,50,30.0
2098,0,0,0,26.142857,0.6,2.5,10,9.0
2099,0,0,0,26.142857,0.6,2.5,10,10.0
2100,0,0,0,39.285713,0.6,2.5,10,10.0
2101,0,0,0,51.285713,0.6,2.5,10,10.0
2102,0,0,0,90.0,0.181818,2.75,10,30.0
2103,0,0,0,51.285713,0.3,2.5,25,20.0
2104,0,0,0,51.285713,0.6,2.5,10,10.0
2105,1,10,1,13.142858,0.4,2.5,10,10.0
2106,0,0,0,51.285713,0.5,2.5,10,10.0
2107,0,0,1,13.142858,0.5,2.5,10,10.0
2108,0,0,0,77.14286,0.545455,2.75,10,8.333333
2109,0,0,0,51.285713,0.2,2.5,25,25.0
2110,0,0,0,51.285713,0.4,2.5,10,11.25
2111,1,20,0,51.285713,0.2,2.5,20,17.5
2112,0,0,0,26.142857,0.5,2.5,10,11.0
2113,1,10,1,13.142858,0.7,2.5,5,4.75
2114,0,0,1,13.142858,0.7,2.5,7,7.5
2115,1,5,0,26.142857,0.9,2.5,5,4.6666665
2116,1,5,1,13.142858,1.0,2.5,5,5.5
2117,0,0,0,51.285713,0.454545,2.75,10,10.0
2118,0,0,1,13.142858,0.6,2.5,10,9.166667
2119,1,10,0,51.285713,0.4,2.5,10,10.0
2120,0,0,0,77.14286,0.454545,2.75,10,10.0
2121,1,15,0,168.42857,0.3,2.5,10,11.666667
2122,1,10,0,120.14286,0.363636,2.75,10,10.0
2123,0,0,0,26.142857,0.454545,2.75,10,10.0
2124,0,0,1,13.142858,0.545455,2.75,10,9.166667
2125,1,5,1,13.142858,0.909091,2.75,5,5.0
2126,0,0,0,26.142857,0.3,2.5,12,15.666667
2127,1,5,1,13.142858,0.909091,2.75,5,5.0
2128,0,0,0,26.142857,0.6,2.5,10,9.166667
2129,0,0,0,120.14286,0.2,2.5,25,25.0
2130,1,5,1,13.142858,0.909091,2.75,5,5.3333335
2131,1,5,0,39.285713,0.8,2.5,5,5.6666665
2132,1,10,0,65.42857,0.3,2.5,10,11.666667
2133,0,0,0,51.285713,0.4,2.5,10,13.75
2134,1,10,0,65.42857,0.3,2.5,25,15.0
2135,0,0,0,120.14286,0.4,2.5,25,13.75
2136,1,10,0,120.14286,0.181818,2.75,20,22.5
2137,1,5,0,51.285713,0.4,2.5,10,10.0
2138,0,0,0,26.142857,0.4,2.5,10,13.75
2139,1,20,0,26.142857,0.3,2.5,10,11.666667
2140,1,5,1,13.142858,0.909091,2.75,5,5.0
2141,1,5,1,13.142858,0.909091,2.75,5,5.0
2142,1,10,0,51.285713,0.545455,2.75,10,7.5
2143,1,10,1,13.142858,0.5,2.5,10,10.0
2144,1,10,0,26.142857,0.727273,2.75,10,10.0
2145,0,0,1,13.142858,0.818182,2.75,10,10.5
2146,1,15,0,51.285713,0.5,2.5,15,15.0
2147,0,0,0,51.285713,0.727273,2.75,10,9.375004
2148,0,0,0,103.85714,0.272727,2.75,25,25.0
2149,0,0,0,26.142857,0.636364,2.75,10,9.25
2150,0,0,0,103.85714,0.272727,2.75,25,25.0
2151,0,0,0,103.85714,0.272727,2.75,25,25.0
2152,0,0,0,120.14286,0.272727,2.75,25,25.0
2153,0,0,1,13.142858,0.363636,2.75,15,18.75
2154,0,0,0,65.42857,0.272727,2.75,25,25.0
2155,0,0,0,51.285713,0.636364,2.75,10,10.0
2156,0,0,0,103.85714,0.25,3.0,25,25.0
2157,1,10,0,39.285713,0.545455,2.75,10,10.0
2158,0,0,0,77.14286,0.272727,2.75,25,25.0
2159,1,15,1,13.142858,0.363636,2.75,15,15.0
2160,0,0,0,65.42857,0.272727,2.75,25,25.0
2161,1,25,1,13.142858,0.363636,2.75,15,11.75
2162,0,0,0,26.142857,0.636364,2.75,10,10.0
2163,0,0,1,13.142858,0.545455,2.75,10,12.5
2164,0,0,0,129.14285,0.181818,2.75,50,37.5
2165,0,0,0,51.285713,0.272727,2.75,25,28.333334
2166,0,0,1,13.142858,0.727273,2.75,10,10.0
2167,0,0,0,51.285713,0.727273,2.75,10,10.0
2168,1,10,1,13.142858,0.545455,2.75,10,10.0
2169,0,0,0,90.0,0.454545,2.75,25,17.0
2170,1,10,0,51.285713,0.636364,2.75,10,9.25
2171,1,15,0,51.285713,0.545455,2.75,10,10.0
2172,1,25,0,51.285713,0.363636,2.75,15,15.0
2173,0,0,0,26.142857,0.727273,2.75,10,10.0
2174,0,0,0,26.142857,0.727273,2.75,10,10.0
2175,0,0,0,65.42857,0.272727,2.75,30,26.666666
2176,0,0,0,26.142857,0.636364,2.75,10,10.0
2177,1,10,0,51.285713,0.636364,2.75,10,10.0
2178,1,10,0,51.285713,0.636364,2.75,10,10.0
2179,1,10,0,26.142857,0.545455,2.75,10,10.0
2180,1,20,1,13.142858,0.454545,2.75,10,12.0
2181,1,10,0,26.142857,0.636364,2.75,10,10.0
2182,1,10,1,13.142858,0.636364,2.75,5,8.5
2183,0,0,1,13.142858,0.727273,2.75,5,8.75
2184,1,10,0,51.285713,0.454545,2.75,10,10.0
2185,0,0,0,51.285713,0.272727,2.75,25,21.666666
2186,1,5,1,13.142858,1.0,2.75,5,5.0
2187,0,0,1,13.142858,1.0,2.75,5,5.909091
2188,0,0,0,51.285713,0.454545,2.75,10,13.0
2189,1,5,0,26.142857,0.909091,2.75,5,5.5
2190,0,0,0,65.42857,0.363636,2.75,15,16.25
2191,1,5,1,13.142858,1.0,2.75,5,5.0
2192,1,10,0,26.142857,0.545455,2.75,10,9.166667
2193,1,25,0,51.285713,0.363636,2.75,15,15.0
2194,0,0,1,13.142858,0.727273,2.75,10,8.0
2195,0,0,0,65.42857,0.636364,2.75,10,9.25
2196,0,0,0,51.285713,0.5,3.0,10,10.0
2197,0,0,0,65.42857,0.272727,2.75,25,20.0
2198,1,10,1,13.142858,0.727273,2.75,5,5.6666665
2199,1,15,0,51.285713,0.272727,2.75,15,15.0
2200,0,0,0,103.85714,0.454545,2.75,20,12.0
2201,0,0,0,120.14286,0.25,3.0,25,21.666666
2202,1,5,1,13.142858,0.909091,2.75,5,5.5
2203,0,0,1,13.142858,0.636364,2.75,10,10.0
2204,0,0,0,26.142857,0.636364,2.75,10,10.0
2205,0,0,0,77.14286,0.583333,3.0,10,10.0
2206,0,0,0,120.14286,0.363636,2.75,25,21.25
2207,0,0,0,77.14286,0.454545,2.75,10,14.0
2208,1,10,0,26.142857,0.818182,2.75,5,5.5
2209,0,0,1,13.142858,0.636364,2.75,10,10.0
2210,0,0,0,65.42857,0.363636,2.75,20,17.5
2211,0,0,0,26.142857,0.636364,2.75,10,10.0
2212,1,10,1,13.142858,0.818182,2.75,5,6.6666665
2213,0,0,0,51.285713,0.363636,2.75,10,17.5
2214,1,5,1,13.142858,0.818182,2.75,5,6.111111
2215,0,0,1,13.142858,0.916667,3.0,5,6.3636365
2216,0,0,0,39.285713,0.636364,2.75,10,10.0
2217,1,15,0,51.285713,0.363636,2.75,15,13.75
2218,0,0,0,90.0,0.454545,2.75,10,14.0
2219,1,10,0,26.142857,0.454545,2.75,10,12.0
2220,1,10,0,26.142857,0.727273,2.75,10,7.5
2221,1,25,0,51.285713,0.272727,2.75,20,20.0
2222,0,0,0,103.85714,0.272727,2.75,10,10.0
2223,0,0,1,13.142858,0.909091,2.75,10,8.5
2224,1,10,1,13.142858,0.727273,2.75,10,10.0
2225,1,10,1,13.142858,0.727273,2.75,10,10.0
2226,0,0,0,26.142857,0.363636,2.75,25,25.0
2227,0,0,0,26.142857,0.818182,2.75,10,10.0
2228,0,0,0,51.285713,0.363636,2.75,25,25.0
2229,1,10,0,26.142857,0.818182,2.75,10,8.333333
2230,1,15,0,103.85714,0.454545,2.75,15,14.0
2231,0,0,0,51.285713,0.454545,2.75,15,17.0
2232,1,10,0,26.142857,0.727273,2.75,10,10.0
2233,1,10,0,26.142857,0.818182,2.75,10,10.0
2234,1,10,1,13.142858,0.727273,2.75,10,10.0
2235,0,0,1,13.142858,0.363636,2.75,25,25.0
2236,1,10,0,26.142857,0.727273,2.75,10,10.0
2237,0,0,0,51.285713,0.363636,2.75,25,25.0
2238,0,0,0,103.85714,0.363636,2.75,25,25.0
2239,1,10,1,13.142858,0.727273,2.75,10,10.0
2240,0,0,0,103.85714,0.181818,2.75,50,50.0
2241,0,0,0,103.85714,0.272727,2.75,25,33.333332
2242,0,0,0,26.142857,0.636364,2.75,10,8.5
2243,0,0,1,13.142858,0.916667,3.0,10,9.5
2244,1,10,1,13.142858,1.0,2.75,10,7.5
2245,1,20,0,51.285713,0.363636,2.75,20,20.0
2246,0,0,0,39.285713,0.818182,2.75,10,11.666667
2247,0,0,0,26.142857,0.727273,2.75,15,11.25
2248,1,20,0,51.285713,0.363636,2.75,20,21.25
2249,1,25,0,26.142857,0.545455,2.75,15,13.333333
2250,1,10,1,13.142858,0.727273,2.75,10,11.833333
2251,0,0,0,26.142857,0.545455,2.75,15,14.166667
2252,0,0,0,26.142857,0.545455,2.75,15,15.0
2253,1,25,0,51.285713,0.272727,2.75,25,25.0
2254,0,0,0,26.142857,0.727273,2.75,10,12.5
2255,0,0,1,13.142858,0.818182,2.75,15,11.111111
2256,0,0,1,13.142858,0.818182,2.75,10,10.0
2257,1,10,0,26.142857,0.818182,2.75,10,10.0
2258,1,20,0,51.285713,0.333333,3.0,20,20.0
2259,0,0,1,13.142858,0.818182,2.75,10,10.0
2260,1,10,0,26.142857,0.818182,2.75,10,10.0
2261,0,0,0,51.285713,0.272727,2.75,25,28.333334
2262,0,0,0,51.285713,0.363636,2.75,25,22.5
2263,1,7,1,13.142858,0.909091,2.75,7,8.199999
2264,1,10,1,13.142858,0.727273,2.75,10,10.0
2265,1,10,0,65.42857,0.636364,2.75,10,10.0
2266,1,10,1,13.142858,0.636364,2.75,10,10.0
2267,1,10,0,39.285713,0.636364,2.75,10,10.0
2268,1,10,0,26.142857,0.727273,2.75,10,10.0
2269,1,20,0,26.142857,0.545455,2.75,10,10.0
2270,0,0,1,13.142858,0.545455,2.75,10,10.0
2271,0,0,0,26.142857,0.818182,2.75,10,10.0
2272,0,0,0,103.85714,0.454545,2.75,15,18.0
2273,0,0,1,13.142858,0.454545,2.75,20,17.4
2274,0,0,0,26.142857,0.545455,2.75,10,12.5
2275,0,0,1,13.142858,0.636364,2.75,15,12.166667
2276,1,20,0,143.0,0.272727,2.75,25,21.666666
2277,0,0,0,51.285713,0.545455,2.75,10,14.166667
2278,1,10,1,13.142858,0.727273,2.75,10,10.0
2279,1,10,1,13.142858,0.545455,2.75,10,13.333333
2280,0,0,0,26.142857,0.454545,2.75,25,19.0
2281,1,10,1,13.142858,0.818182,2.75,10,8.0
2282,0,0,0,26.142857,0.909091,2.75,10,9.0
2283,1,10,0,51.285713,0.416667,3.0,10,15.0
2284,0,0,1,13.142858,0.636364,2.75,15,11.5
2285,0,0,1,13.142858,0.636364,2.75,10,10.0
2286,0,0,0,77.14286,0.363636,2.75,25,23.75
2287,0,0,1,13.142858,0.5,3.0,20,15.833333
2288,1,15,1,13.142858,0.363636,2.75,25,20.0
2289,0,0,0,51.285713,0.545455,2.75,10,15.0
2290,1,20,0,51.285713,0.363636,2.75,20,17.75
2291,1,20,0,51.285713,0.416667,3.0,20,14.0
2292,1,10,0,39.285713,0.727273,2.75,10,10.0
2293,1,10,0,26.142857,0.727273,2.75,10,10.0
2294,1,10,1,13.142858,0.727273,2.75,10,10.0
2295,1,10,1,13.142858,0.727273,2.75,10,10.0
2296,1,10,1,13.142858,0.727273,2.75,10,10.0
2297,1,15,1,13.142858,0.636364,2.75,10,12.0
2298,0,0,0,51.285713,0.5,3.0,10,10.0
2299,1,10,1,13.142858,0.7,2.5,15,11.5
2300,1,25,0,39.285713,0.454545,2.75,25,23.0
2301,1,10,1,13.142858,0.9,2.5,20,11.666667
2302,1,10,0,26.142857,0.5,2.5,100,28.0
2303,0,0,1,13.142858,0.6,2.5,25,25.0
2304,0,0,0,39.285713,0.5,2.5,25,30.0
2305,0,0,0,39.285713,0.6,2.5,25,25.0
2306,1,25,0,39.285713,0.5,2.5,25,25.0
2307,1,15,1,13.142858,0.9,2.5,15,12.75
2308,1,15,1,13.142858,0.8,2.5,15,14.375006
2309,0,0,1,13.142858,0.7,2.5,20,17.833334
2310,0,0,0,39.285713,0.545455,2.75,25,25.0
2311,0,0,0,39.285713,0.545455,2.75,15,22.833334
2312,1,10,1,13.142858,1.0,2.5,10,11.5
2313,1,25,0,51.285713,0.454545,2.75,25,22.0
2314,1,10,1,13.142858,0.909091,2.75,15,12.5
2315,1,25,1,26.142857,0.5,2.5,25,21.0
2316,0,0,0,51.285713,0.5,2.5,50,30.0
2317,1,25,0,103.85714,0.4,2.5,25,31.25
2318,0,0,1,13.142858,0.6,2.5,25,29.166666
2319,1,25,1,13.142858,0.6,2.5,25,25.0
2320,1,15,1,13.142858,0.909091,2.75,15,15.0
2321,1,25,0,26.142857,0.363636,2.75,35,26.25
2322,0,0,1,13.142858,0.9,2.5,25,16.11111
2323,1,25,0,26.142857,0.7,2.5,25,24.25
2324,0,0,1,13.142858,0.7,2.5,25,23.5
2325,1,30,0,39.285713,0.5,2.5,30,25.0
2326,1,25,0,26.142857,0.545455,2.75,25,25.0
2327,1,10,1,13.142858,0.909091,2.75,10,14.0
2328,0,0,0,39.285713,0.6,2.5,25,25.0
2329,0,0,0,39.285713,0.5,2.5,25,25.0
2330,1,25,1,13.142858,0.9,2.5,10,15.0
2331,1,15,1,13.142858,0.7,2.5,25,20.0
2332,1,25,1,13.142858,0.909091,2.75,25,13.0
2333,1,10,1,13.142858,0.9,2.5,15,14.5
2334,1,20,1,13.142858,0.909091,2.75,20,13.5
2335,1,15,1,13.142858,0.9,2.5,15,12.25
2336,0,0,0,39.285713,0.9,2.5,10,13.333333
2337,1,10,1,13.142858,0.818182,2.75,10,10.0
2338,1,10,1,13.142858,0.909091,2.75,10,10.0
2339,1,10,1,13.142858,0.9,2.5,10,10.0
2340,1,25,1,13.142858,0.7,2.5,15,12.833333
2341,0,0,1,13.142858,0.8,2.5,15,14.375006
2342,0,0,0,90.0,0.454545,2.75,15,23.0
2343,1,10,1,13.142858,0.909091,2.75,12,10.4
2344,1,10,1,13.142858,0.909091,2.75,10,10.25
2345,1,15,1,13.142858,0.8,2.5,15,11.833333
2346,1,25,1,13.142858,0.6,2.5,25,25.0
2347,1,10,1,13.142858,0.909091,2.75,10,10.0
2348,1,10,1,13.142858,1.0,2.5,10,10.0
2349,1,10,1,13.142858,0.9,2.5,10,10.0
2350,1,10,1,13.142858,0.909091,2.75,10,10.0
2351,1,10,0,26.142857,0.909091,2.75,10,10.0
2352,1,10,1,13.142858,0.909091,2.75,10,10.0
2353,1,10,0,26.142857,0.909091,2.75,10,10.0
2354,1,10,1,13.142858,0.8,2.5,10,11.833333
2355,0,0,0,77.14286,0.545455,2.75,25,19.166666
2356,0,0,0,39.285713,0.5,2.5,25,25.0
2357,1,25,0,26.142857,0.454545,2.75,25,20.0
2358,0,0,0,77.14286,0.4,2.5,25,31.25
2359,1,25,1,13.142858,0.7,2.5,20,21.5
2360,0,0,0,39.285713,0.5,2.5,25,25.0
2361,1,15,1,13.142858,0.9,2.5,10,10.5
2362,0,0,0,26.142857,0.5,2.5,25,25.0
2363,0,0,0,26.142857,0.3,2.5,50,33.333332
2364,0,0,1,13.142858,0.5,2.5,25,25.0
2365,1,10,1,13.142858,1.0,2.5,10,10.0
2366,0,0,0,65.42857,0.4,2.5,25,25.0
2367,1,10,1,13.142858,0.909091,2.75,10,11.0
2368,0,0,0,65.42857,0.4,2.5,25,25.0
2369,1,10,1,13.142858,0.9,2.5,10,11.666667
2370,0,0,0,26.142857,0.8,2.5,10,15.375003
2371,1,25,0,26.142857,0.4,2.5,25,23.75
2372,1,10,1,13.142858,0.8,2.5,10,12.5
2373,0,0,0,39.285713,0.454545,2.75,25,25.0
2374,0,0,0,143.0,0.181818,2.75,100,100.0
2375,0,0,0,26.142857,0.545455,2.75,10,10.0
2376,1,30,1,13.142858,0.5,2.5,30,26.0
2377,0,0,0,103.85714,0.25,3.0,20,16.666666
2378,1,10,0,103.85714,0.272727,2.75,10,10.0
2379,0,0,0,65.42857,0.333333,3.0,10,12.5
2380,0,0,0,129.14285,0.181818,2.75,25,25.0
2381,0,0,0,77.14286,0.454545,2.75,10,10.0
2382,0,0,0,103.85714,0.181818,2.75,25,25.0
2383,0,0,0,77.14286,0.454545,2.75,10,10.0
2384,0,0,0,143.0,0.181818,2.75,25,25.0
2385,0,0,0,51.285713,0.363636,2.75,10,11.25
2386,0,0,0,103.85714,0.454545,2.75,10,10.0
2387,0,0,0,77.14286,0.454545,2.75,10,10.0
2388,1,7,0,51.285713,0.363636,2.75,10,10.0
2389,0,0,0,39.285713,0.636364,2.75,8,6.5
2390,0,0,1,13.142858,0.818182,2.75,5,5.0
2391,0,0,0,103.85714,0.272727,2.75,25,15.0
2392,1,15,0,120.14286,0.272727,2.75,10,10.0
2393,0,0,0,103.85714,0.416667,3.0,10,10.0
2394,1,5,1,13.142858,0.818182,2.75,5,5.0
2395,1,25,0,103.85714,0.3,2.5,25,18.333334
2396,1,10,0,26.142857,0.727273,2.75,5,5.6666665
2397,1,5,0,26.142857,0.818182,2.75,5,5.8333335
2398,0,0,0,26.142857,0.363636,2.75,10,10.0
2399,0,0,0,51.285713,0.333333,3.0,15,15.0
2400,0,0,1,13.142858,0.545455,2.75,10,10.0
2401,0,0,1,13.142858,1.0,2.75,5,5.0
2402,1,5,1,13.142858,0.818182,2.75,5,5.5
2403,1,5,1,13.142858,1.0,2.75,5,5.0
2404,1,5,0,26.142857,0.636364,2.75,5,6.5
2405,0,0,0,77.14286,0.272727,2.75,20,20.0
2406,1,5,1,13.142858,0.818182,2.75,5,5.0
2407,1,5,0,26.142857,0.818182,2.75,5,5.8333335
2408,0,0,1,13.142858,0.909091,2.75,5,5.0
2409,1,5,1,13.142858,0.909091,2.75,5,5.0
2410,1,10,0,39.285713,0.636364,2.75,10,6.25
2411,0,0,0,120.14286,0.25,3.0,25,16.666666
2412,0,0,0,51.285713,0.181818,2.75,25,20.0
2413,0,0,0,103.85714,0.272727,2.75,15,15.0
2414,1,25,0,39.285713,0.7,2.5,25,26.5
2415,1,25,0,26.142857,0.8,2.5,25,25.0
2416,1,25,1,13.142858,0.7,2.5,50,27.166666
2417,0,0,1,13.142858,0.3,2.5,100,100.0
2418,1,30,1,13.142858,0.8,2.5,30,29.375
2419,1,25,1,26.142857,0.8,2.5,50,33.166668
2420,1,25,1,26.142857,0.9,2.5,25,25.0
2421,0,0,1,13.142858,0.909091,2.75,15,27.0
2422,0,0,0,39.285713,0.545455,2.75,40,41.666668
2423,1,10,0,103.85714,0.363636,2.75,10,10.0
2424,1,25,0,26.142857,0.818182,2.75,25,24.5
2425,1,10,0,26.142857,0.909091,2.75,10,32.0
2426,1,20,1,13.142858,0.9,2.5,20,21.11111
2427,0,0,1,13.142858,0.8,2.5,30,28.75
2428,1,30,1,13.142858,0.8,2.5,25,23.166666
2429,1,20,1,13.142858,0.9,2.5,20,18.333334
2430,0,0,1,13.142858,0.8,2.5,25,23.166666
2431,1,50,0,51.285713,0.454545,2.75,50,50.0
2432,0,0,0,39.285713,0.3,2.5,100,100.0
2433,0,0,0,26.142857,0.727273,2.75,5,5.0
2434,1,50,1,13.142858,0.8,2.5,50,46.833332
2435,0,0,0,26.142857,0.5,2.5,100,90.0
2436,0,0,0,26.142857,0.7,2.5,25,25.0
2437,0,0,0,51.285713,0.181818,2.75,15,12.5
2438,1,50,1,13.142858,0.636364,2.75,50,71.5
2439,1,100,1,39.285713,0.363636,2.75,100,100.0
2440,1,50,1,26.142857,0.7,2.5,50,57.166668
2441,0,0,0,39.285713,0.6,2.5,75,75.0
2442,1,40,0,51.285713,0.7,2.5,40,40.0
2443,1,120,0,26.142857,0.3,2.5,120,113.333336
2444,0,0,1,13.142858,0.6,2.5,50,50.0
2445,0,0,0,39.285713,0.4,2.5,100,100.0
2446,1,100,0,26.142857,0.3,2.5,100,100.0
2447,1,40,0,39.285713,0.727273,2.75,40,42.5
2448,0,0,1,13.142858,0.9,2.5,30,37.75
2449,0,0,0,51.285713,0.8,2.5,35,46.833332
2450,0,0,0,51.285713,0.363636,2.75,10,10.0
2451,1,10,0,51.285713,0.5,2.0,10,10.0
2452,1,25,0,51.285713,0.357143,3.5,25,25.0
2453,0,0,0,51.285713,0.428571,1.75,5,4.0
2454,0,0,0,158.0,0.142857,1.75,12,12.0
2455,1,10,0,143.0,0.142857,1.75,5,5.0
2456,0,0,0,65.42857,0.285714,1.75,10,7.5
2457,1,5,0,51.285713,0.285714,1.75,5,5.0
2458,0,0,1,13.142858,0.285714,1.75,7,7.0
2459,1,2,1,13.142858,0.428571,1.75,2,3.0
2460,0,0,0,65.42857,0.285714,1.75,5,7.5
2461,1,2,1,13.142858,0.285714,1.75,5,5.0
