,wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18,lwage,expersq,ctuit
811,10.576923,2.7832832,11,0,1,0,0,10,14,16,0,1,1,0,1,0,0,1,8.413321,8.870226,2.3586745,100,0.45690536
812,18.653847,4.187583,16,0,1,0,0,5,17,14,0,1,1,0,1,0,0,1,8.413321,8.870226,2.9260523,25,0.45690536
813,11.134602,5.060088,15,0,1,0,0,7,12,16,0,4,1,0,1,0,0,1,8.836112,8.413321,2.4100575,49,-0.42279148
814,7.522115,3.8157563,15,0,1,0,0,8,12,12,0,0,1,0,1,0,0,1,8.836112,8.413321,2.0178473,64,-0.42279148
815,31.585596,4.3480515,19,0,1,0,0,8,14,16,0,3,1,0,1,0,0,1,11.280367,11.280367,3.452701,64,0.0
816,18.028847,4.3820186,16,0,0,1,0,5,15,16,0,3,1,0,1,0,0,1,8.413321,8.870226,2.891973,25,0.45690536
817,6.8119893,3.7668757,15,0,1,0,0,11,12,12,1,1,1,0,1,0,0,1,9.838986,9.838986,1.9186842,121,0.0
818,13.274768,5.5343637,15,0,1,0,0,6,12,12,1,1,1,0,1,0,0,1,8.870226,9.018834,2.585865,36,0.14860821
819,18.181818,2.6610434,17,0,1,0,0,6,16,16,0,1,1,0,1,0,0,1,8.836112,8.413321,2.900422,36,-0.42279148
820,4.6632123,-1.7873602,11,0,1,0,0,13,12,16,0,1,1,0,1,0,0,1,9.838986,8.836112,1.5397046,169,-1.0028744
821,9.462759,2.4939036,12,0,1,0,0,12,13,20,0,4,1,0,1,0,0,1,9.838986,9.838986,2.247364,144,0.0
822,6.3157897,1.127919,15,0,0,1,0,6,16,16,0,1,1,0,0,1,0,1,5.753662,7.8756037,1.8430527,36,2.1219416
823,6.4715815,2.1618998,12,0,0,0,1,10,12,16,0,6,0,0,0,1,0,1,7.8793354,7.9339767,1.8674206,100,0.054641247
824,13.461538,3.8998277,16,0,0,0,1,4,16,18,0,2,1,0,0,1,0,1,8.091086,9.07529,2.5998366,16,0.98420334
825,7.751938,0.5736873,12,0,0,0,1,12,12,11,0,4,1,0,0,1,0,1,8.355827,7.8793354,2.0479429,144,-0.47649193
826,17.14579,2.9054403,14,0,0,0,1,8,12,10,0,2,1,0,0,1,0,1,7.2602425,7.140578,2.8417528,64,-0.11966467
827,21.634615,4.851764,17,0,0,0,1,5,14,11,0,2,1,0,0,1,0,1,7.140578,7.2819777,3.0742946,25,0.14139986
828,24.181547,3.9415462,15,0,0,0,1,9,16,17,0,2,1,0,0,1,0,1,7.582914,7.582914,3.1855898,81,0.0
829,7.5519423,1.377228,12,0,0,0,1,9,12,8,0,0,1,0,0,1,0,1,5.753662,7.8756037,2.0218048,81,2.1219416
830,5.3380785,0.3095799,12,0,0,0,1,14,12,10,0,4,0,0,0,1,0,1,6.2668705,6.2668705,1.6748657,196,0.0
831,9.375,0.39537862,10,0,1,0,0,11,10,12,0,4,1,0,0,1,0,1,5.753662,7.8756037,2.2380466,121,2.1219416
832,14.423077,2.374173,12,0,0,0,1,14,12,12,0,2,1,0,0,1,0,1,6.2668705,6.2668705,2.6688294,196,0.0
833,12.5,2.5395305,15,0,0,0,1,5,16,12,0,3,1,0,0,1,0,1,5.753662,7.8756037,2.5257287,25,2.1219416
834,11.30491,-0.1146868,12,0,0,0,1,9,16,16,0,1,1,0,0,1,0,1,6.922371,7.141676,2.4252372,81,0.21930504
835,7.352941,-0.10180156,9,0,0,0,1,13,11,4,1,4,1,0,0,1,0,1,7.597932,7.3554597,1.9951004,169,-0.24247217
836,10.504202,-3.4767015,12,0,0,0,1,8,9,12,0,2,1,0,0,1,0,1,7.141676,7.3843365,2.3517754,64,0.24266052
837,9.88764,3.6969311,12,0,0,0,1,11,12,12,1,2,1,0,0,1,0,1,7.833584,7.597932,2.2912855,121,-0.23565197
838,14.047152,0.108370595,12,0,0,0,1,8,12,12,0,5,1,0,0,1,0,1,6.922371,7.141676,2.6424196,64,0.21930504
839,15.675914,2.636867,12,0,0,0,1,12,14,14,0,3,1,0,0,1,0,1,7.833584,7.597932,2.7521253,144,-0.23565197
840,17.307692,0.49486354,12,0,0,0,1,8,12,14,0,3,1,0,0,1,0,1,6.922371,7.141676,2.851151,64,0.21930504
841,9.732824,-1.6792742,9,0,0,0,1,16,9,10,0,7,1,0,0,1,0,1,7.833584,7.833584,2.275504,256,0.0
842,4.8076925,-3.0841382,8,0,0,0,1,14,10,12,0,7,1,0,0,1,0,1,7.597932,7.3554597,1.5702173,196,-0.24247217
843,12.42236,2.4483876,11,0,0,0,1,14,7,7,0,5,1,1,0,0,0,1,7.833584,7.833584,2.519498,196,0.0
844,15.446923,2.5031495,13,0,0,0,1,8,14,13,0,2,1,0,0,1,0,1,6.922371,7.141676,2.7374098,64,0.21930504
845,18.957346,4.1876273,17,0,0,0,1,3,13,17,0,2,1,0,0,1,0,1,6.922371,7.141676,2.9421916,9,0.21930504
846,12.019231,3.9555914,15,0,0,0,1,9,12,14,0,1,1,0,0,1,0,1,7.833584,7.597932,2.486508,81,-0.23565197
847,16.116352,4.0177217,16,0,0,0,1,5,14,16,1,2,0,0,0,1,0,1,7.3554597,6.922371,2.7798345,25,-0.43308878
848,12.987013,4.360232,17,0,0,0,1,5,12,9,0,3,1,0,0,1,0,1,7.3554597,6.922371,2.5639498,25,-0.43308878
849,12.195122,1.4136543,9,0,0,0,1,14,12,12,0,2,1,0,0,1,0,1,7.833584,7.597932,2.501036,196,-0.23565197
850,24.548737,3.6765122,12,0,0,0,1,9,12,12,0,2,1,0,0,1,0,1,7.3554597,6.922371,3.2006605,81,-0.43308878
851,8.653846,4.0904765,12,0,0,0,1,8,12,12,0,1,1,0,0,1,0,1,6.922371,7.141676,2.1580038,64,0.21930504
852,8.948545,2.028693,12,1,0,0,0,11,10,12,0,7,0,0,0,1,0,1,7.597932,7.3554597,2.191491,121,-0.24247217
853,1.1023622,-2.4867547,8,1,0,0,0,14,10,12,0,7,1,0,0,1,0,1,7.3554597,6.922371,0.09745529,196,-0.43308878
854,9.852217,3.3157969,16,0,0,0,1,11,12,12,0,1,0,0,0,1,0,1,5.2641697,5.2641697,2.2876964,121,0.0
855,14.792899,1.045063,15,0,0,0,1,8,12,12,0,2,1,0,0,1,0,1,5.065289,5.3554363,2.6941473,64,0.2901473
856,31.496063,2.5550256,13,0,0,0,1,14,15,14,0,1,1,0,0,1,0,1,5.2641697,5.2641697,3.4498625,196,0.0
857,4.901961,0.38633153,12,0,0,0,1,12,12,8,1,2,1,0,0,1,0,0,5.2641697,5.2641697,1.5896353,144,0.0
858,7.9326925,1.3100525,11,0,0,0,1,13,10,8,0,5,1,0,0,1,0,0,5.2641697,5.2641697,2.0709925,169,0.0
859,5.357143,-3.0379229,12,0,0,0,1,11,12,7,1,4,1,0,0,1,0,1,5.2641697,5.065289,1.6784308,121,-0.19888067
860,10.096154,2.3329506,12,0,0,0,1,9,11,8,0,0,0,0,0,1,0,1,6.293069,6.5206594,2.3121545,81,0.22759056
861,8.653846,-1.7109746,9,0,0,0,1,19,8,6,0,8,1,0,0,1,0,1,5.2641697,5.2641697,2.1580038,361,0.0
862,13.701923,3.6698506,13,0,0,0,1,10,12,12,1,3,1,0,0,1,0,1,5.065289,5.3554363,2.6175363,100,0.2901473
863,11.428572,1.4385781,12,0,0,0,1,14,12,16,0,3,1,0,0,1,0,1,5.2641697,5.2641697,2.4361165,196,0.0
864,6.730769,2.444202,13,0,0,0,1,9,6,6,0,4,1,0,0,1,0,1,5.065289,5.3554363,1.9066894,81,0.2901473
865,6.25,-3.1624606,12,0,0,0,1,8,6,6,0,4,1,0,0,1,0,1,6.293069,6.5206594,1.8325815,64,0.22759056
866,6.730769,-3.5018137,9,0,0,0,1,12,11,12,1,3,1,0,0,1,0,1,5.3554363,6.293069,1.9066894,144,0.93763256
867,7.6923075,1.0726887,9,0,0,0,1,13,11,10,0,1,1,0,0,1,0,1,5.065289,5.3554363,2.0402207,169,0.2901473
868,10.714286,-2.6746283,11,0,0,0,1,9,12,13,1,1,1,0,0,1,0,1,6.293069,6.5206594,2.371578,81,0.22759056
869,13.308824,-0.01314869,10,0,0,0,1,11,13,12,1,1,1,0,1,0,0,1,5.5041966,5.708711,2.5884273,121,0.2045145
870,10.114633,-0.1021442,12,0,0,0,1,12,14,14,0,1,1,0,0,1,0,0,5.2641697,5.065289,2.3139832,144,-0.19888067
871,7.3231072,0.42953962,12,0,0,0,1,9,12,12,0,0,1,0,0,1,0,1,6.293069,6.5206594,1.9910347,81,0.22759056
872,20.044544,1.3022391,15,0,0,0,1,8,16,14,1,1,1,0,0,1,0,1,5.2641697,5.065289,2.997957,64,-0.19888067
873,8.037825,1.395311,12,0,0,0,1,13,12,12,0,1,1,0,0,1,0,1,5.2641697,5.2641697,2.0841584,169,0.0
874,14.903846,3.910789,15,0,0,0,1,8,12,13,0,5,1,0,0,1,0,1,5.065289,5.3554363,2.7016194,64,0.2901473
875,12.658228,3.3745482,20,0,0,1,0,5,19,6,1,3,1,0,0,1,0,1,7.102453,7.102453,2.5383074,25,0.0
876,3.937008,0.3987138,12,0,0,0,1,10,12,15,0,0,1,0,0,1,0,1,5.534296,5.272789,1.370421,100,-0.26150703
877,21.73913,-1.027223,10,0,0,1,0,16,12,7,0,3,1,0,0,0,1,1,6.057975,6.057975,3.079114,256,0.0
878,10.469314,1.8224163,12,0,0,0,1,11,10,16,0,2,0,0,0,1,0,1,5.534296,5.272789,2.3484485,121,-0.26150703
879,13.667426,4.192024,13,0,0,0,1,13,14,12,0,3,1,0,0,1,0,1,6.057975,6.057975,2.6150153,169,0.0
880,7.596961,0.34783974,12,0,0,0,1,13,12,12,0,3,1,0,0,1,0,1,6.057975,6.057975,2.0277483,169,0.0
881,17.62712,2.6074524,12,0,0,0,1,14,14,12,0,3,1,0,0,1,0,1,5.272789,4.7797346,2.8694386,196,-0.4930544
882,10.572687,0.9850828,12,0,1,0,0,10,12,12,0,5,1,0,1,0,0,1,8.367102,7.785217,2.358274,100,-0.58188486
883,12.7,3.1357932,13,0,0,0,1,10,16,14,0,2,1,0,0,1,0,1,5.534296,5.272789,2.541602,100,-0.26150703
884,14.229249,1.6404346,13,0,0,1,0,10,9,11,0,6,1,0,0,1,0,1,5.534296,5.272789,2.6552997,100,-0.26150703
885,14.423077,2.310802,14,0,1,0,0,9,15,15,1,2,1,0,0,1,0,1,6.057975,5.534296,2.6688294,81,-0.5236788
886,3.0048077,1.8960859,8,0,0,0,1,18,12,10,0,0,1,0,0,1,0,1,6.057975,6.057975,1.1002135,324,0.0
887,3.7936268,3.432107,13,0,0,0,1,14,12,15,0,4,1,0,0,1,0,1,2.0889568,2.0889568,1.3333225,196,0.0
888,13.636364,-0.5287266,6,0,0,0,1,19,10,12,0,1,1,0,1,0,0,1,2.0889568,2.0889568,2.61274,361,0.0
889,7.6923075,-1.5211561,8,0,0,0,1,14,6,5,1,6,0,0,0,1,0,1,4.1322803,3.895709,2.0402207,196,-0.23657131
890,12.820513,2.4671376,12,0,0,0,1,13,12,12,1,6,1,0,0,1,0,1,2.0889568,2.0889568,2.5510464,169,0.0
891,13.846154,1.2043105,14,0,0,0,1,7,9,12,1,3,1,0,0,1,0,1,3.895709,3.810777,2.6280074,49,-0.08493209
892,24.475525,3.3887384,15,0,0,0,1,6,12,15,0,2,1,0,0,1,0,1,4.1322803,3.895709,3.1976736,36,-0.23657131
893,12.635379,1.1408564,12,0,0,0,1,12,12,18,0,4,1,0,0,1,0,1,2.0889568,2.0889568,2.5365007,144,0.0
894,16.884876,4.2575655,15,0,0,0,1,7,12,12,1,5,1,0,0,1,0,1,2.251239,4.1322803,2.8264184,49,1.8810413
895,14.903846,2.2048745,15,0,0,0,1,6,12,12,1,3,1,0,0,1,0,1,4.1322803,3.895709,2.7016194,36,-0.23657131
896,19.148935,4.3844247,14,0,0,1,0,9,12,16,0,1,1,0,0,1,0,1,2.0889568,2.251239,2.9522471,81,0.16228223
897,3.2142856,4.0810575,12,0,0,1,0,8,12,12,1,4,1,0,0,0,1,1,3.6559734,4.2059684,1.1676052,64,0.54999495
898,14.423077,2.427064,10,0,0,1,0,16,12,12,0,2,1,0,0,0,1,1,3.0498762,3.0498762,2.6688294,256,0.0
899,11.25,-2.6911066,14,0,0,1,0,9,12,11,0,1,1,0,0,0,1,1,2.851569,3.702523,2.4203682,81,0.85095406
900,7.0970697,2.6457524,15,0,0,1,0,9,14,11,0,6,1,0,0,0,1,1,3.0498762,3.0498762,1.959682,81,0.0
901,4.676259,0.9909132,11,0,0,1,0,11,12,10,1,6,1,0,0,0,1,1,2.851569,3.702523,1.5424985,121,0.85095406
902,11.394231,-0.83270276,11,0,0,1,0,14,11,11,0,2,1,0,0,0,1,1,3.0498762,3.0498762,2.4331071,196,0.0
903,3.6743119,-5.468668,12,0,0,1,0,14,12,10,0,1,1,0,0,0,1,1,3.0498762,3.0498762,1.3013659,196,0.0
904,6.9798656,1.9229014,12,0,0,1,0,10,16,16,0,2,1,0,0,0,1,1,3.702523,3.6559734,1.9430296,100,-0.04654956
905,13.407822,2.7422004,11,0,0,1,0,9,13,12,1,1,1,0,0,0,1,1,3.6559734,4.2059684,2.5958383,81,0.54999495
906,5.3125,-2.8087702,8,0,1,0,0,12,14,12,1,4,1,0,1,0,0,1,8.870226,9.018834,1.6700625,144,0.14860821
907,22.058823,2.8782144,12,0,1,0,0,14,17,12,0,1,0,0,1,0,0,1,3.0498762,3.0498762,3.0937126,196,0.0
908,18.130985,3.5817409,15,0,0,1,0,12,12,12,0,3,1,0,0,0,1,1,3.0498762,3.0498762,2.8976223,144,0.0
909,19.23077,3.3212585,15,0,0,0,1,13,10,8,0,3,1,0,1,0,0,1,3.0498762,3.0498762,2.9565115,169,0.0
910,5.2747254,4.073553,12,0,1,0,0,12,8,7,1,3,0,0,0,0,1,1,3.0498762,2.851569,1.6629267,144,-0.19830728
911,21.84874,-1.9298412,12,0,0,1,0,13,12,15,0,4,1,0,0,0,1,1,3.0498762,3.0498762,3.0841432,169,0.0
912,11.858974,2.850706,13,0,0,1,0,14,12,20,1,9,1,0,0,0,1,1,3.0498762,3.0498762,2.473085,196,0.0
913,7.073386,4.871014,17,0,0,1,0,5,16,12,0,3,1,0,0,0,1,1,8.048181,7.3554597,1.9563394,25,-0.6927209
914,10.0,2.7992551,12,0,0,1,0,11,16,17,0,3,1,0,0,0,1,1,7.958922,8.048181,2.3025851,121,0.08925867
915,67.30769,2.3790455,12,0,0,1,0,15,12,12,0,3,1,0,0,0,1,1,7.958922,7.958922,4.209275,225,0.0
916,19.284712,-0.15497117,11,0,0,1,0,16,12,12,0,6,1,0,0,0,1,0,7.958922,7.958922,2.9593127,256,0.0
917,12.505583,3.3373706,16,0,0,1,0,7,16,16,0,3,1,0,0,0,1,1,7.958922,8.048181,2.5261753,49,0.08925867
918,15.686275,1.7118545,15,0,0,1,0,7,12,12,0,3,1,0,0,0,1,1,0.0,0.0,2.7527862,49,0.0
919,24.038462,4.193917,15,0,0,1,0,11,16,0,0,0,1,0,0,0,1,1,0.0,0.0,3.179655,121,0.0
920,24.545454,2.3128636,11,0,0,1,0,9,13,9,0,1,1,0,0,0,1,1,0.41024065,0.41024065,3.2005267,81,0.0
921,4.4117646,1.7686241,12,0,0,1,0,14,16,16,1,3,0,0,0,0,1,1,0.0,0.0,1.4842747,196,0.0
922,17.307692,0.012513446,12,0,0,1,0,12,14,12,1,2,1,0,0,0,1,1,0.0,0.0,2.851151,144,0.0
923,15.040107,-2.460068,14,0,0,1,0,14,12,16,0,4,1,0,0,0,1,1,0.0,0.0,2.7107203,196,0.0
924,6.730769,-1.3763882,10,0,0,1,0,12,16,14,0,2,1,0,0,0,1,1,0.0,0.0,1.9066894,144,0.0
925,14.134275,1.1773221,12,0,0,1,0,10,12,12,1,1,1,0,0,0,1,1,0.0,0.41024065,2.6486027,100,0.41024065
926,17.003677,2.7866242,13,0,0,1,0,13,12,16,0,2,1,0,0,0,1,1,0.0,0.0,2.8334296,169,0.0
927,16.366611,3.160087,19,0,0,1,0,2,12,12,1,1,1,0,0,0,1,1,0.0,0.41024065,2.7952433,4,0.41024065
928,4.1942606,-0.6696897,10,0,1,0,0,14,9,14,1,4,1,0,1,0,0,1,7.582914,7.582914,1.433717,196,0.0
929,12.0,1.5812737,12,0,0,1,0,9,9,13,1,4,1,0,0,0,1,1,0.0,0.41024065,2.4849067,81,0.41024065
930,5.4945054,-0.90467626,13,0,0,1,0,9,7,13,0,2,1,0,0,0,1,1,0.0,0.41024065,1.7037486,81,0.41024065
931,5.1282053,0.5165263,7,0,0,1,0,13,7,13,0,2,1,0,0,0,1,1,0.41024065,0.41024065,1.6347557,169,0.0
932,5.6043954,-3.9782248,10,0,0,1,0,13,12,16,0,4,1,0,0,0,1,1,0.0,0.0,1.7235512,169,0.0
933,14.957265,1.1968117,16,0,0,1,0,11,16,18,0,3,1,0,0,0,1,1,0.0,0.0,2.705197,121,0.0
934,9.230769,4.4866633,13,0,0,1,0,8,13,20,0,0,1,0,0,0,1,1,0.0,1.3108755,2.2225423,64,1.3108755
935,12.7923975,3.4458153,13,0,0,1,0,13,15,16,0,0,1,0,0,0,1,1,0.0,0.0,2.548851,169,0.0
936,8.173077,3.4649143,14,0,0,1,0,6,16,12,0,3,1,0,0,0,1,1,0.41024065,0.41024065,2.1008453,36,0.0
937,9.659091,1.5810616,15,0,0,1,0,9,12,12,0,2,1,0,0,0,1,1,0.0,0.0,2.2678995,81,0.0
938,12.019231,1.6332895,12,0,0,1,0,10,12,12,1,4,1,0,0,0,1,1,0.0,0.0,2.486508,100,0.0
939,2.1126761,1.5509378,12,0,0,1,0,15,15,16,1,5,1,0,0,0,1,1,0.0,0.0,0.74795544,225,0.0
940,18.257261,3.7161565,16,0,0,1,0,8,15,18,0,1,1,0,0,0,1,1,0.0,0.0,2.904563,64,0.0
941,11.057693,4.888575,14,0,0,1,0,12,10,8,0,1,1,0,0,0,1,1,6.3922024,6.3922024,2.4031262,144,0.0
942,9.289618,-0.85318786,16,0,0,1,0,7,12,12,1,1,1,0,0,0,1,1,5.7406583,5.0579104,2.2288973,49,-0.68274784
943,23.076923,1.2728744,11,0,0,1,0,17,12,12,0,4,1,0,0,0,1,1,6.3922024,6.3922024,3.138833,289,0.0
944,13.043478,0.6504448,12,0,0,1,0,12,12,12,0,5,1,0,0,0,1,1,6.3922024,6.3922024,2.5682883,144,0.0
945,16.007532,3.751329,15,0,0,1,0,6,12,8,0,2,1,0,0,0,1,1,5.0579104,7.0572233,2.7730594,36,1.9993129
946,11.7449665,3.9918644,15,0,0,1,0,11,12,7,0,3,1,0,0,0,1,0,6.3922024,6.3922024,2.4634247,121,0.0
947,5.263158,2.8287776,14,0,0,1,0,7,12,12,0,1,1,0,0,0,1,1,7.0572233,7.3251567,1.6607312,49,0.26793337
948,17.788462,1.8212229,12,0,0,1,0,11,10,12,0,0,1,0,0,0,1,1,6.3922024,5.7406583,2.87855,121,-0.6515441
949,15.3172865,3.8360934,12,0,0,1,0,11,12,12,1,3,1,0,0,0,1,1,6.3922024,5.7406583,2.728982,121,-0.6515441
950,12.464942,3.0770419,12,0,0,1,0,12,12,11,1,10,1,0,0,0,1,1,6.3922024,6.3922024,2.5229201,144,0.0
951,8.7040615,0.47119266,13,0,0,1,0,12,12,13,0,2,0,0,0,0,1,1,6.3922024,6.3922024,2.1637897,144,0.0
952,10.576923,-0.24405873,12,0,0,1,0,12,12,12,0,2,1,0,0,0,1,1,6.3922024,6.3922024,2.3586745,144,0.0
953,23.076923,2.1242447,12,0,0,1,0,9,9,11,0,1,1,0,0,0,1,1,5.0579104,7.0572233,3.138833,81,1.9993129
954,10.135135,3.835923,12,0,0,1,0,11,12,12,0,3,1,0,0,0,1,1,6.3922024,5.7406583,2.316008,121,-0.6515441
955,13.61039,2.9610062,9,0,0,1,0,11,8,13,0,10,1,0,0,0,1,1,7.0572233,7.3251567,2.6108334,121,0.26793337
956,8.050315,3.9283931,12,0,0,1,0,8,13,8,0,2,1,0,0,0,1,1,7.0572233,7.3251567,2.0857112,64,0.26793337
957,9.927798,1.5092267,12,0,0,1,0,11,13,12,0,2,1,0,0,0,1,1,6.3922024,5.7406583,2.2953386,121,-0.6515441
958,12.5,-0.9957402,12,0,0,1,0,16,12,12,0,3,1,0,0,0,1,1,6.3922024,6.3922024,2.5257287,256,0.0
959,9.708738,4.300509,15,0,1,0,0,11,15,20,0,2,1,0,1,0,0,1,6.3922024,6.3922024,2.2730262,121,0.0
960,17.307692,2.1571176,15,0,0,1,0,11,14,16,0,3,1,0,1,0,0,1,6.3922024,6.3922024,2.851151,121,0.0
961,25.062656,4.742486,19,0,0,0,1,5,12,10,1,2,1,0,0,0,1,0,0.0,0.0,3.221379,25,0.0
962,6.6181335,3.739086,11,0,0,1,0,12,12,12,1,2,1,0,0,0,1,1,0.0,0.0,1.8898134,144,0.0
963,1.4705882,-4.354986,9,0,0,1,0,11,10,10,1,5,1,0,0,0,1,1,0.41024065,0.41024065,0.38566247,121,0.0
964,16.778524,2.4158971,12,0,0,1,0,11,8,8,1,3,1,0,0,0,1,1,0.0,0.0,2.8200998,121,0.0
965,10.897436,-0.27943513,12,0,0,1,0,8,12,10,0,1,1,0,0,0,1,1,0.41024065,0.41024065,2.3885276,64,0.0
966,19.469027,1.3158386,12,0,0,1,0,10,13,15,0,1,1,0,0,0,1,1,4.2059684,4.2059684,2.9688249,100,0.0
967,17.568659,0.7770594,12,0,0,1,0,13,12,12,0,3,1,0,0,0,1,1,0.0,0.0,2.8661165,169,0.0
968,8.183306,0.51447856,14,0,0,0,1,10,12,16,0,0,1,0,0,0,1,1,0.0,0.0,2.102096,100,0.0
969,9.11271,1.1455895,12,0,0,1,0,12,11,10,1,8,1,0,0,0,1,1,0.0,0.0,2.20967,144,0.0
970,18.198887,4.489942,15,1,0,0,0,9,12,16,0,1,1,1,0,0,0,1,11.155029,11.155029,2.9013605,81,0.0
971,13.425926,2.8070762,13,1,0,0,0,10,16,20,0,4,1,1,0,0,0,1,11.155029,10.205619,2.5971875,100,-0.94941044
972,6.641366,1.9129472,16,1,0,0,0,7,8,8,0,2,1,1,0,0,0,1,10.205619,9.8678875,1.8933177,49,-0.33773136
973,18.796993,2.2369044,15,1,0,0,0,9,12,12,0,2,1,1,0,0,0,1,11.155029,10.205619,2.933697,81,-0.94941044
974,7.8958783,-0.94961965,14,1,0,0,0,6,12,16,0,2,1,1,0,0,0,1,9.769236,9.343459,2.066341,36,-0.42577648
975,9.983361,-5.3448524,12,1,0,0,0,15,10,9,0,4,1,1,0,0,0,1,11.155029,11.155029,2.3009198,225,0.0
976,13.461538,4.7406287,12,1,0,0,0,11,12,12,0,2,1,1,0,0,0,1,10.205619,9.8678875,2.5998366,121,-0.33773136
977,12.3626375,2.6926527,12,0,0,0,1,12,12,12,0,1,1,1,0,0,0,1,11.155029,10.205619,2.5146787,144,-0.94941044
978,17.307692,2.4853086,13,0,0,0,1,9,12,16,0,1,1,1,0,0,0,1,9.8678875,3.895709,2.851151,81,-5.9721785
979,24.545454,3.8183758,16,0,0,0,1,9,16,16,0,1,1,1,0,0,0,1,10.340332,10.340332,3.2005267,81,0.0
980,29.4861,0.37509283,15,1,0,0,0,7,12,16,0,1,1,1,0,0,0,1,9.8678875,9.769236,3.383919,49,-0.098651886
981,11.405124,2.6109185,15,1,0,0,0,6,14,12,0,1,1,1,0,0,0,1,9.769236,9.343459,2.4340627,36,-0.42577648
982,19.600887,2.916632,14,0,0,0,1,10,13,14,0,3,1,1,0,0,0,1,11.155029,10.205619,2.9755747,100,-0.94941044
983,21.548576,2.8116395,12,1,0,0,0,13,12,16,0,2,1,1,0,0,0,1,11.155029,11.155029,3.0703096,169,0.0
984,24.107143,3.9448102,13,1,0,0,0,8,10,15,0,2,1,1,0,0,0,1,9.8678875,9.769236,3.1825082,64,-0.098651886
985,20.032051,1.8623352,13,1,0,0,0,12,11,16,0,2,1,1,0,0,0,1,11.155029,11.155029,2.9973335,144,0.0
986,20.673077,3.749703,12,0,1,0,0,8,12,14,0,2,1,0,1,0,0,1,7.3568974,7.748579,3.0288322,64,0.39168167
987,10.36036,4.1440544,15,1,0,0,0,11,12,12,0,1,1,1,0,0,0,0,11.155029,11.155029,2.337987,121,0.0
988,10.341726,-2.1549013,12,1,0,0,0,13,12,12,0,2,1,1,0,0,0,0,11.155029,11.155029,2.336187,169,0.0
989,26.086956,0.4647643,12,0,1,0,0,13,12,11,1,3,0,0,1,0,0,1,10.340332,10.340332,3.2614355,169,0.0
990,18.26923,1.6759809,12,0,1,0,0,16,12,9,0,5,0,0,1,0,0,1,10.340332,10.340332,2.9052181,256,0.0
991,18.808777,3.7988546,20,1,0,0,0,7,10,10,0,3,1,0,1,0,0,1,10.340332,10.340332,2.9343235,49,0.0
992,5.6923075,1.1127765,12,0,1,0,0,12,12,12,0,1,0,0,1,0,0,1,10.340332,9.755371,1.7391157,144,-0.58496094
993,2.9810297,1.4859048,13,0,1,0,0,13,10,10,0,3,0,0,1,0,0,1,10.340332,10.340332,1.0922688,169,0.0
994,7.7192984,-1.464006,11,0,1,0,0,14,12,10,0,5,1,0,1,0,0,1,10.340332,10.340332,2.0437236,196,0.0
995,3.3112583,-0.7991784,12,0,1,0,0,10,12,10,0,5,0,0,1,0,0,1,9.755371,10.826575,1.1973283,100,1.0712042
996,6.3421054,-1.6114594,9,0,1,0,0,12,10,12,1,1,0,0,1,0,0,1,12.361383,12.250942,1.8472108,144,-0.11044121
997,9.868421,1.3833059,12,0,1,0,0,8,12,12,0,0,0,0,1,0,0,1,12.361383,12.250942,2.2893398,64,-0.11044121
998,10.096154,-0.81421936,12,0,1,0,0,11,8,8,0,5,0,0,1,0,0,1,10.340332,9.755371,2.3121545,121,-0.58496094
999,8.333333,-1.4088,10,0,1,0,0,14,10,10,0,2,0,0,1,0,0,0,10.340332,9.755371,2.1202636,196,-0.58496094
1000,12.209302,2.6780396,12,0,1,0,0,9,11,8,1,6,0,0,1,0,0,1,10.826575,12.361383,2.5021982,81,1.5348082
1001,10.775862,1.7792925,12,0,1,0,0,10,12,12,0,3,0,0,1,0,0,1,9.755371,10.826575,2.3773086,100,1.0712042
1002,11.538462,0.4192285,12,0,1,0,0,14,12,12,0,0,0,0,1,0,0,1,10.340332,10.340332,2.4456859,196,0.0
1003,8.318264,0.7590529,11,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,10.340332,10.340332,2.1184535,169,0.0
1004,7.2498794,2.1930788,12,0,1,0,0,9,12,12,0,3,1,0,1,0,0,1,12.361383,12.250942,1.9809848,81,-0.11044121
1005,13.084112,4.495556,16,0,1,0,0,10,12,12,0,2,1,0,1,0,0,1,10.340332,10.340332,2.5713987,100,0.0
1006,9.406355,2.355805,12,0,1,0,0,9,12,10,0,3,0,0,0,1,0,1,6.922371,12.250942,2.2413855,81,5.3285713
1007,19.462465,0.8800041,12,0,1,0,0,16,12,12,0,2,0,0,1,0,0,0,10.340332,10.340332,2.9684877,256,0.0
1008,7.5,-1.9132102,7,0,1,0,0,15,9,9,1,8,0,0,1,0,0,1,10.826575,12.361383,2.014903,225,1.5348082
1009,6.0307016,-1.4162357,12,0,1,0,0,10,10,8,0,4,1,0,1,0,0,1,9.755371,10.826575,1.7968633,100,1.0712042
1010,2.613396,-3.3159044,10,0,1,0,0,10,6,4,0,1,1,0,1,0,0,1,12.57115,13.08366,0.9606505,100,0.5125103
1011,3.2653062,-3.3049388,9,0,1,0,0,17,12,7,0,11,1,0,1,0,0,0,14.163123,14.163123,1.1833535,289,0.0
