,distid,schid,lunch,enroll,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenroll,lstaff,bsbar,lunchbar,lenrollbar,lstaffbar
147,13020.0,4556,80.1,277,82.9,4035,40572.0,14089,50.0,50.0,0.3472592,10.610833,5.6240177,4.417635,0.3472293708473444,66.8875002861023,5.70395040512085,4.408595114946365
148,13050.0,1027,38.9,346,73.7,3209,32654.0,11105,59.2,61.8,0.34008086,10.393723,5.846439,4.3000026,0.3400808572769165,38.900001525878906,5.846438884735107,4.300002574920654
149,13070.0,234,33.6,475,66.0,3074,37207.0,12283,67.7,71.0,0.33012605,10.524252,6.163315,4.189655,0.3398643632729848,26.099999745686848,6.1213310559590655,4.182499329249064
150,13070.0,3499,25.1,411,79.1,2989,29888.0,10771,74.5,76.5,0.36037874,10.305212,6.0185933,4.3707128,0.3398643632729848,26.099999745686848,6.1213310559590655,4.182499329249064
151,13070.0,4400,19.6,484,53.9,2950,43973.0,14471,89.8,76.3,0.3290883,10.691331,6.182085,3.9871304,0.3398643632729848,26.099999745686848,6.1213310559590655,4.182499329249064
152,13080.0,2179,37.9,394,76.5,3571,35267.0,10498,77.4,81.0,0.29767203,10.470703,5.976351,4.337291,0.2976720333099365,37.900001525878906,5.976350784301758,4.3372907638549805
153,13090.0,2578,12.1,409,63.6,3116,41341.0,13358,64.3,71.4,0.3231175,10.62961,6.0137153,4.1526136,0.3353913575410843,18.37499976158142,5.995607614517212,4.06211930513382
154,13090.0,3117,37.8,411,64.5,3133,40885.0,13459,64.4,75.6,0.32919163,10.618519,6.0185933,4.166665,0.3353913575410843,18.37499976158142,5.995607614517212,4.06211930513382
155,13090.0,3215,10.2,391,52.4,3075,42379.0,14398,59.3,66.7,0.33974373,10.654408,5.9687076,3.9589067,0.3353913575410843,18.37499976158142,5.995607614517212,4.06211930513382
156,13090.0,4483,13.4,396,53.0,3248,43801.0,15309,69.0,69.0,0.34951258,10.687412,5.9814143,3.9702919,0.3353913575410843,18.37499976158142,5.995607614517212,4.06211930513382
157,13095.0,2366,31.0,220,75.0,3746,37631.0,12514,45.8,75.0,0.33254498,10.5355835,5.3936276,4.317488,0.3325449824333191,31.0,5.393627643585205,4.317488193511963
158,13110.0,7302,0.0,378,58.2,3118,42902.0,13790,77.2,84.4,0.32143024,10.666674,5.934894,4.063885,0.3214302361011505,0.0,5.93489408493042,4.06388521194458
159,13120.0,2996,21.1,262,87.4,3761,32089.0,11421,59.7,66.4,0.35591635,10.376268,5.5683446,4.470495,0.3559163510799408,21.100000381469727,5.568344593048096,4.470495223999023
160,13130.0,3010,48.2,168,60.1,4290,55346.0,18650,86.2,82.8,0.33697104,10.92136,5.123964,4.0960097,0.3369710445404053,48.20000076293945,5.123963832855225,4.096009731292725
161,13135.0,4248,39.0,422,113.5,3446,22705.0,7167,68.3,56.1,0.31565735,10.03034,6.0450053,4.731803,0.3135892301797867,49.04999923706055,5.261171102523804,4.770772695541382
162,13135.0,6888,59.1,88,122.7,3640,22602.0,7041,52.4,57.1,0.3115211,10.025794,4.477337,4.8097425,0.3135892301797867,49.04999923706055,5.261171102523804,4.770772695541382
163,14010.0,1296,66.0,471,86.7,2820,26664.0,9440,48.8,61.3,0.3540354,10.19107,6.154858,4.462454,0.3540354073047638,66.0,6.154858112335205,4.462453842163086
164,14020.0,1983,56.1,241,90.5,3579,32796.0,10768,66.0,76.0,0.32833272,10.398062,5.484797,4.5053496,0.3240829825401306,50.51999969482422,5.556008243560791,4.434496593475342
165,14020.0,2464,67.4,226,91.2,3225,30755.0,9774,40.0,47.5,0.31780198,10.333808,5.420535,4.513055,0.3240829825401306,50.51999969482422,5.556008243560791,4.434496593475342
166,14020.0,3484,54.5,348,92.8,3169,28255.0,8937,77.3,77.3,0.316298,10.249025,5.8522024,4.5304465,0.3240829825401306,50.51999969482422,5.556008243560791,4.434496593475342
167,14020.0,5140,35.5,293,76.5,3011,30514.0,9967,53.8,63.5,0.32663694,10.325941,5.6801724,4.337291,0.3240829825401306,50.51999969482422,5.556008243560791,4.434496593475342
168,14020.0,7257,39.1,209,72.7,3029,30180.0,10000,79.2,75.0,0.33134526,10.314935,5.3423343,4.286341,0.3240829825401306,50.51999969482422,5.556008243560791,4.434496593475342
169,14030.0,995,28.1,447,58.2,2146,29232.0,9666,53.1,54.9,0.33066502,10.283019,6.1025586,4.063885,0.3306650221347809,28.100000381469727,6.102558612823486,4.06388521194458
170,14050.0,2369,35.1,469,75.1,2593,25616.0,8900,67.9,78.6,0.3474391,10.150972,6.150603,4.3188205,0.34743911027908325,35.099998474121094,6.1506028175354,4.318820476531982
171,15010.0,241,0.0,83,130.1,6891,39688.0,13523,45.5,63.6,0.34073272,10.588804,4.4188404,4.8683033,0.34073272347450256,0.0,4.418840408325195,4.868303298950195
172,15020.0,595,31.7,541,67.6,3428,42236.0,13043,73.2,84.5,0.30881238,10.651029,6.2934194,4.213608,0.30881237983703613,31.700000762939453,6.293419361114502,4.2136077880859375
173,15030.0,372,41.8,333,70.6,4428,40816.0,15459,39.1,60.9,0.37874854,10.61683,5.8081427,4.25703,0.3787485361099243,41.79999923706055,5.80814266204834,4.257030010223389
174,15050.0,5796,26.0,623,72.9,3606,36138.0,13382,61.1,71.6,0.37030274,10.4951,6.4345465,4.2890887,0.3703027367591858,26.0,6.43454647064209,4.289088726043701
175,15060.0,1015,40.6,589,75.8,2812,27469.0,9316,46.4,64.9,0.33914596,10.220814,6.378426,4.3280983,0.3391459584236145,40.599998474121094,6.3784260749816895,4.328098297119141
176,16015.0,342,44.0,265,81.1,3023,28211.0,10656,39.0,63.4,0.377725,10.247467,5.57973,4.395683,0.3740668371319771,58.775001525878906,5.724266052246094,4.413636684417725
177,16015.0,1007,54.0,345,77.7,2769,28301.0,10521,52.0,68.0,0.37175366,10.250652,5.8435445,4.352855,0.3740668371319771,58.775001525878906,5.724266052246094,4.413636684417725
178,16015.0,1847,68.3,282,96.8,2435,22007.0,8028,64.0,68.0,0.36479303,9.999116,5.641907,4.572647,0.3740668371319771,58.775001525878906,5.724266052246094,4.413636684417725
179,16015.0,4445,68.8,341,76.2,2772,28071.0,10723,48.1,61.5,0.38199565,10.242493,5.8318825,4.3333616,0.3740668371319771,58.775001525878906,5.724266052246094,4.413636684417725
180,16050.0,1841,46.1,475,71.2,2553,26195.0,9945,36.0,62.7,0.37965262,10.173324,6.163315,4.265493,0.37965261936187744,46.099998474121094,6.1633148193359375,4.265492916107178
181,16100.0,4577,67.3,305,73.8,3179,29294.0,12262,71.4,61.9,0.41858402,10.285138,5.7203116,4.3013587,0.41858401894569397,67.30000305175781,5.720311641693115,4.301358699798584
182,17010.0,428,43.2,176,80.5,3379,34399.0,12152,67.9,67.9,0.3532661,10.445783,5.170484,4.388257,0.35360749065876007,41.016666412353516,5.603657643000285,4.330436944961548
183,17010.0,1913,48.2,168,87.3,3167,28748.0,10336,25.0,50.0,0.35953805,10.266323,5.123964,4.4693503,0.35360749065876007,41.016666412353516,5.603657643000285,4.330436944961548
184,17010.0,2214,42.0,559,68.2,2711,33304.0,11823,53.1,71.9,0.3550024,10.413433,6.3261495,4.2224445,0.35360749065876007,41.016666412353516,5.603657643000285,4.330436944961548
185,17010.0,2487,35.1,268,66.4,2917,34196.0,11822,73.5,79.6,0.34571296,10.439864,5.590987,4.1956973,0.35360749065876007,41.016666412353516,5.603657643000285,4.330436944961548
186,17010.0,3501,32.5,276,84.3,2958,31164.0,11021,46.9,65.3,0.35364524,10.347019,5.620401,4.434382,0.35360749065876007,41.016666412353516,5.603657643000285,4.330436944961548
187,17010.0,4379,45.1,327,71.7,2882,33023.0,11706,32.6,74.4,0.3544802,10.40496,5.7899604,4.2724905,0.35360749065876007,41.016666412353516,5.603657643000285,4.330436944961548
188,17050.0,934,35.7,84,108.0,4898,36426.0,11667,90.9,81.8,0.3202932,10.503038,4.4308167,4.6821313,0.33451247215270996,46.64999961853027,4.254177093505859,4.601959943771362
189,17050.0,5065,57.6,59,92.0,4680,35285.0,12305,40.0,60.0,0.34873176,10.471213,4.0775375,4.5217886,0.33451247215270996,46.64999961853027,4.254177093505859,4.601959943771362
190,17090.0,3025,27.3,200,113.8,2743,17222.0,6430,40.7,63.0,0.37335965,9.7539425,5.2983174,4.7344427,0.37335965037345886,27.299999237060547,5.2983174324035645,4.734442710876465
191,17110.0,5517,43.7,265,83.2,3452,30778.0,9737,40.5,69.0,0.31636235,10.334556,5.57973,4.4212475,0.3248235732316971,49.39999961853027,5.683313608169556,4.380574464797974
192,17110.0,7363,55.1,326,76.7,2914,27475.0,9157,63.6,65.9,0.3332848,10.221032,5.786897,4.3399014,0.3248235732316971,49.39999961853027,5.683313608169556,4.380574464797974
193,17140.0,404,41.3,582,87.1,3615,31674.0,12888,52.6,63.2,0.40689525,10.363252,6.3664703,4.4670568,0.406895250082016,41.29999923706055,6.3664703369140625,4.467056751251221
194,17160.0,4506,40.0,74,128.4,5357,27671.0,11298,77.8,66.7,0.4082975,10.22814,4.304065,4.85515,0.40829750895500183,40.0,4.304065227508545,4.85515022277832
195,18010.0,696,44.9,577,88.9,3183,27366.0,9769,54.2,66.7,0.35697582,10.217056,6.3578424,4.487512,0.35697582364082336,44.900001525878906,6.357842445373535,4.487512111663818
196,18020.0,1209,60.5,664,88.4,2693,24090.0,7979,42.3,76.2,0.33121628,10.089552,6.498282,4.481872,0.3312162756919861,60.5,6.498281955718994,4.481872081756592
197,18060.0,477,79.7,336,73.5,2535,26078.0,9937,24.4,35.6,0.38104916,10.168847,5.817111,4.2972856,0.37177516023317975,69.39999898274739,5.952319304148356,4.2533901532491045
198,18060.0,1585,65.1,459,66.7,2723,31457.0,11250,42.0,68.1,0.35763106,10.356377,6.1290503,4.200205,0.37177516023317975,69.39999898274739,5.952319304148356,4.2533901532491045
199,18060.0,6392,63.4,369,71.0,2897,30238.0,11389,47.1,51.5,0.37664527,10.3168545,5.9107966,4.26268,0.37177516023317975,69.39999898274739,5.952319304148356,4.2533901532491045
200,19010.0,3424,6.4,363,75.3,2987,33895.0,10464,76.6,89.2,0.3087181,10.431023,5.894403,4.3214803,0.30871808528900146,6.400000095367432,5.894402980804443,4.3214802742004395
201,19070.0,1283,11.7,408,59.4,2589,32441.0,11307,37.5,62.5,0.34854043,10.387178,6.011267,4.0842943,0.34854042530059814,11.699999809265137,6.011267185211182,4.084294319152832
202,19100.0,219,23.5,490,73.7,3029,30007.0,11982,71.1,75.9,0.39930683,10.309186,6.1944056,4.3000026,0.3993068337440491,23.5,6.194405555725098,4.300002574920654
203,19120.0,985,32.2,359,58.6,3107,39924.0,16122,73.3,82.2,0.40381727,10.594733,5.8833222,4.0707345,0.40357212722301483,34.75,5.692290306091309,4.178537845611572
204,19120.0,5073,37.3,245,72.7,3019,32522.0,13117,66.7,76.0,0.403327,10.389672,5.5012584,4.286341,0.40357212722301483,34.75,5.692290306091309,4.178537845611572
205,19125.0,3019,22.4,170,106.5,3951,29026.0,8957,71.4,71.4,0.3085854,10.275948,5.1357985,4.668145,0.30858540534973145,22.399999618530273,5.135798454284668,4.668145179748535
206,19140.0,1010,25.2,139,92.1,3335,34769.0,10816,55.0,65.0,0.3110817,10.456482,4.934474,4.522875,0.3425227552652359,23.100000381469727,5.323095719019572,4.402788400650024
207,19140.0,1161,25.7,124,101.6,3114,25504.0,10496,68.2,68.2,0.41154328,10.14659,4.8202815,4.6210437,0.3425227552652359,23.100000381469727,5.323095719019572,4.402788400650024
208,19140.0,3009,34.7,255,75.7,3342,35486.0,10912,74.4,76.7,0.30750155,10.476893,5.5412636,4.326778,0.3425227552652359,23.100000381469727,5.323095719019572,4.402788400650024
209,19140.0,4115,19.9,278,72.3,3295,36878.0,10964,79.1,74.4,0.29730463,10.51537,5.627621,4.280824,0.3425227552652359,23.100000381469727,5.323095719019572,4.402788400650024
210,19140.0,5709,19.6,187,72.2,2826,31798.0,10739,87.0,69.6,0.33772564,10.367159,5.2311087,4.27944,0.3425227552652359,23.100000381469727,5.323095719019572,4.402788400650024
211,19140.0,5710,13.5,325,80.3,2708,29081.0,11341,60.7,76.8,0.38997972,10.277841,5.7838254,4.38577,0.3425227552652359,23.100000381469727,5.323095719019572,4.402788400650024
212,20015.0,1313,50.9,289,81.0,2699,24705.0,8773,43.5,65.6,0.3551103,10.114761,5.6664267,4.394449,0.3428855687379837,50.55000114440918,6.029171943664551,4.349257230758667
213,20015.0,1481,50.2,597,74.0,2877,32928.0,10888,42.6,59.6,0.33066085,10.402079,6.391917,4.304065,0.3428855687379837,50.55000114440918,6.029171943664551,4.349257230758667
214,21010.0,1259,25.3,189,75.7,3466,33917.0,12017,90.0,60.0,0.3543061,10.431672,5.241747,4.326778,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
215,21010.0,1954,32.2,496,73.3,3071,32807.0,11536,70.2,80.9,0.35163227,10.398397,6.206576,4.2945604,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
216,21010.0,3500,23.9,364,73.5,3052,32109.0,11642,68.1,68.1,0.36257747,10.376892,5.897154,4.2972856,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
217,21010.0,4383,57.2,190,89.7,3377,30419.0,10570,55.6,50.0,0.3474802,10.322823,5.247024,4.496471,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
218,21010.0,4421,46.9,249,99.4,3179,26769.0,9005,35.7,50.0,0.33639657,10.195,5.5174527,4.599152,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
219,21010.0,4430,41.6,190,97.6,3771,30884.0,12780,65.4,80.8,0.4138065,10.337994,5.247024,4.5808773,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
220,21010.0,5104,34.6,208,82.5,3234,30055.0,12039,73.9,82.6,0.40056562,10.310784,5.3375382,4.4127984,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
221,21010.0,5711,12.5,191,86.9,3310,28441.0,10233,66.7,62.5,0.35979748,10.255587,5.2522736,4.464758,0.3658202774822712,34.27499985694885,5.493348658084869,4.4340850710868835
222,21025.0,1247,26.3,274,83.2,3614,34648.0,12696,42.9,57.1,0.36642808,10.452995,5.613128,4.4212475,0.3664686183134715,30.299999872843426,5.823115189870198,4.220307509104411
223,21025.0,1885,31.4,369,59.1,2811,34746.0,13140,33.3,59.6,0.37817302,10.45582,5.9107966,4.079231,0.3664686183134715,30.299999872843426,5.823115189870198,4.220307509104411
224,21025.0,6259,33.2,382,64.1,2876,36110.0,12812,30.8,61.5,0.35480475,10.494325,5.9454207,4.1604443,0.3664686183134715,30.299999872843426,5.823115189870198,4.220307509104411
225,21060.0,3151,34.9,378,74.6,3336,33424.0,11827,36.4,63.6,0.35384753,10.417029,5.934894,4.3121405,0.35384753346443176,34.900001525878906,5.93489408493042,4.312140464782715
226,21065.0,6166,50.4,367,87.2,3464,29851.0,11310,31.0,65.5,0.37888178,10.303973,5.9053617,4.4682045,0.3788817822933197,50.400001525878906,5.905361652374268,4.468204498291016
227,21090.0,4840,45.9,299,80.3,4257,35785.0,15185,62.5,87.5,0.4243398,10.485284,5.7004437,4.38577,0.42433980107307434,45.900001525878906,5.700443744659424,4.385769844055176
228,22010.0,619,14.0,241,179.0,3745,14163.0,5259,79.4,76.5,0.37131962,9.558388,5.484797,5.187386,0.3706583579381307,26.599999745686848,5.230055173238118,4.700748284657796
229,22010.0,1009,33.0,184,100.7,3733,29659.0,10932,41.2,58.8,0.36858964,10.297521,5.214936,4.612146,0.3706583579381307,26.599999745686848,5.230055173238118,4.700748284657796
230,22010.0,7561,32.8,147,73.9,4121,37617.0,13996,54.5,63.6,0.3720658,10.535212,4.9904327,4.302713,0.3706583579381307,26.599999745686848,5.230055173238118,4.700748284657796
231,22025.0,5313,0.0,443,50.8,2511,35855.0,13040,74.6,81.7,0.36368707,10.487238,6.0935698,3.9278963,0.36368706822395325,0.0,6.093569755554199,3.92789626121521
232,22030.0,7358,22.1,1060,63.5,2830,34596.0,12511,59.2,75.3,0.3616314,10.451493,6.9660244,4.15104,0.3616313934326172,22.100000381469727,6.966024398803711,4.151040077209473
233,22045.0,6194,31.0,529,73.7,4586,40124.0,17053,55.0,60.0,0.42500746,10.59973,6.2709885,4.3000026,0.4250074625015259,31.0,6.270988464355469,4.300002574920654
234,23010.0,265,31.3,392,74.7,3069,31447.0,10971,58.8,72.5,0.34887272,10.356059,5.971262,4.31348,0.34887272119522095,31.299999237060547,5.971261978149414,4.313479900360107
235,23030.0,1353,33.2,309,96.1,3208,27699.0,9054,83.3,75.0,0.326871,10.229152,5.733341,4.565389,0.3247429057955742,25.90000009536743,5.934175491333008,4.42984402179718
236,23030.0,2162,24.4,311,79.9,3027,30912.0,10075,67.4,65.2,0.3259252,10.3389,5.739793,4.380776,0.3247429057955742,25.90000009536743,5.934175491333008,4.42984402179718
237,23030.0,4386,27.3,381,76.8,2775,27874.0,9062,67.6,78.4,0.32510585,10.23545,5.9427996,4.3412046,0.3247429057955742,25.90000009536743,5.934175491333008,4.42984402179718
238,23030.0,5797,18.7,556,84.1,3240,30741.0,9870,81.8,79.8,0.32106957,10.333352,6.3207684,4.4320064,0.3247429057955742,25.90000009536743,5.934175491333008,4.42984402179718
239,23050.0,2779,29.1,603,73.6,2747,30614.0,10671,57.0,58.1,0.34856603,10.329213,6.401917,4.298645,0.34135915835698444,22.900000254313152,6.20522673924764,4.216862837473552
240,23050.0,4254,17.9,427,58.3,2851,38260.0,12646,66.2,81.8,0.33052796,10.55216,6.056784,4.0656023,0.34135915835698444,22.900000254313152,6.20522673924764,4.216862837473552
241,23050.0,6026,21.7,472,72.7,2717,31187.0,10759,48.6,62.5,0.3449835,10.347756,6.156979,4.286341,0.34135915835698444,22.900000254313152,6.20522673924764,4.216862837473552
242,23060.0,483,18.6,320,86.9,3167,31868.0,11016,75.6,82.2,0.34567592,10.369358,5.768321,4.464758,0.3382778636046818,14.714285714285714,5.733211994171143,4.542904921940395
243,23060.0,898,11.2,553,74.7,2837,31667.0,10794,80.2,81.5,0.34085956,10.36303,6.315358,4.31348,0.3382778636046818,14.714285714285714,5.733211994171143,4.542904921940395
244,23060.0,1500,28.0,236,113.1,3650,28063.0,9235,90.0,87.5,0.329081,10.242208,5.463832,4.7282724,0.3382778636046818,14.714285714285714,5.733211994171143,4.542904921940395
245,23060.0,2643,11.8,161,121.1,3607,24501.0,9095,71.4,81.5,0.37120935,10.106469,5.081404,4.7966166,0.3382778636046818,14.714285714285714,5.733211994171143,4.542904921940395
246,23060.0,4122,19.9,335,113.1,3124,27243.0,8598,81.0,88.1,0.315604,10.212552,5.8141303,4.7282724,0.3382778636046818,14.714285714285714,5.733211994171143,4.542904921940395
247,23060.0,4323,5.8,535,72.1,3045,33499.0,11488,70.6,77.6,0.34293562,10.4192705,6.2822666,4.278054,0.3382778636046818,14.714285714285714,5.733211994171143,4.542904921940395
248,23060.0,6254,7.7,223,89.2,3391,30811.0,9939,82.0,88.0,0.3225796,10.335627,5.4071717,4.490881,0.3382778636046818,14.714285714285714,5.733211994171143,4.542904921940395
249,23065.0,1339,31.2,386,80.6,3055,30200.0,10310,48.6,57.7,0.34139073,10.315598,5.9558372,4.3894987,0.3431055396795273,28.050000190734863,5.92374062538147,4.403566837310791
250,23065.0,2359,24.9,362,82.9,3007,28612.0,9866,80.4,62.7,0.34482035,10.261581,5.891644,4.417635,0.3431055396795273,28.050000190734863,5.92374062538147,4.403566837310791
251,23080.0,6354,23.6,511,81.2,3148,28486.0,10031,47.7,57.9,0.3521379,10.257168,6.2363696,4.3969154,0.35213789343833923,23.600000381469727,6.236369609832764,4.396915435791016
252,23090.0,2170,23.7,414,106.3,3289,27544.0,9607,68.1,83.0,0.3487874,10.22354,6.025866,4.6662655,0.348787397146225,23.700000762939453,6.0258660316467285,4.666265487670898
253,23490.0,5627,0.0,23,43.5,2624,38720.0,18265,100.0,100.0,0.47172004,10.564112,3.1354942,3.7727609,0.47172003984451294,0.0,3.1354942321777344,3.7727608680725098
254,24020.0,1566,22.4,270,94.1,3815,30474.0,10691,66.7,81.0,0.35082364,10.324629,5.598422,4.5443583,0.35082364082336426,22.399999618530273,5.598422050476074,4.544358253479004
255,24030.0,2241,48.7,514,73.6,3592,35243.0,13582,60.6,78.8,0.3853815,10.470022,6.2422233,4.298645,0.3853814899921417,48.70000076293945,6.242223262786865,4.29864501953125
256,24040.0,2993,51.8,365,88.1,3400,27918.0,10028,35.3,68.6,0.3591948,10.237027,5.8998976,4.4784727,0.3591947853565216,51.79999923706055,5.899897575378418,4.478472709655762
257,24070.0,623,26.8,369,71.3,3134,33227.0,11437,53.7,64.8,0.34420803,10.4111185,5.9107966,4.2668962,0.34421374648809433,29.47499942779541,5.775424122810364,4.2350393533706665
258,24070.0,2220,23.9,221,64.7,3359,39284.0,13522,76.9,76.9,0.34421137,10.578572,5.398163,4.169761,0.34421374648809433,29.47499942779541,5.775424122810364,4.2350393533706665
259,24070.0,2867,25.4,416,68.5,3082,33947.0,11685,66.7,60.9,0.34421304,10.432556,6.0306854,4.226834,0.34421374648809433,29.47499942779541,5.775424122810364,4.2350393533706665
260,24070.0,3463,41.8,318,72.0,2987,31346.0,10790,58.2,56.9,0.34422255,10.352842,5.7620516,4.276666,0.34421374648809433,29.47499942779541,5.775424122810364,4.2350393533706665
261,25010.0,94,56.8,337,73.6,3397,39069.0,14856,68.8,77.1,0.38025033,10.573085,5.820083,4.298645,0.37759611662477255,71.3624997138977,6.203537210822105,4.3630058243870735
262,25010.0,425,72.8,499,86.4,3628,34200.0,13297,16.3,34.7,0.38880116,10.4399805,6.212606,4.4589877,0.37759611662477255,71.3624997138977,6.203537210822105,4.3630058243870735
263,25010.0,530,80.9,480,109.0,4016,31402.0,12413,16.3,48.8,0.3952933,10.354627,6.173786,4.691348,0.37759611662477255,71.3624997138977,6.203537210822105,4.3630058243870735
