,female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
209,1,72,0,0,0,0,2440.0,165,0.0,0.0,2.184802,-0.8307323,1,0,0,0,0,0,0,1,0,0,0.0
210,1,70,0,0,0,0,2460.0,105,0.0,0.0,1.6885134,0.15316482,0,0,0,0,0,1,0,0,0,0,0.0
211,0,87,0,0,0,0,2466.0,120,0.0,7.266667,2.7606106,0.0,0,0,0,0,0,0,1,1,0,0,7.266667
212,1,50,0,0,1,0,2468.0,86,2.2222188,0.48888958,1.6638211,-1.1281896,0,0,0,1,0,0,0,0,1,0,2.7111082
213,0,12,0,0,0,0,2482.0,157,0.0,0.0,2.460443,-0.8536136,0,0,0,0,0,0,0,0,1,0,0.0
214,1,59,0,0,0,0,2490.0,75,0.0,5.8333335,2.2027647,0.26757145,1,0,0,0,0,0,0,0,0,1,5.8333335
215,0,4,0,0,0,0,2491.0,135,0.0,1.9,2.3025851,-0.41886836,1,0,0,0,0,0,0,0,0,0,1.9
216,0,50,0,0,0,0,2495.0,149,0.43333334,0.0,1.8718022,-0.533275,0,0,1,0,0,0,0,0,0,0,0.43333334
217,1,80,1,0,1,0,2496.0,84,0.0,6.8,1.8632184,-0.23581775,1,0,0,0,0,0,0,0,0,1,6.8
218,0,54,1,0,0,0,2503.0,106,0.0,4.9666667,2.3655598,1.0455366,0,0,0,1,0,0,0,1,0,0,4.9666667
219,1,23,0,0,0,0,2512.0,30,0.0,0.0,1.2383739,-1.1510708,0,0,0,0,0,0,0,0,1,0,0.0
220,1,95,0,0,0,0,2515.0,119,0.0,6.0333333,2.3364866,1.2285872,0,1,0,0,0,0,0,0,0,1,6.0333333
221,1,39,0,0,0,0,2518.0,160,0.2,0.0,2.2695453,-0.39598703,0,1,0,0,0,0,0,1,0,0,0.2
222,1,50,1,0,0,0,2534.0,151,0.1,3.7,3.1836195,0.9768926,1,0,0,0,0,0,0,0,0,0,3.8
223,0,53,0,0,0,0,2545.0,143,0.0,0.0,2.6973262,0.06163951,0,1,0,0,0,0,0,1,0,0,0.0
224,1,98,0,0,0,0,2548.0,105,0.0,5.3333335,2.2801123,1.3658751,0,0,0,0,0,0,0,0,0,1,5.3333335
225,1,78,1,0,0,0,2559.0,137,0.0,4.04444,2.0794415,0.0,0,0,0,0,0,1,0,0,1,0,4.04444
226,0,91,0,0,0,0,2566.0,140,0.0,6.3,2.6798792,1.0455366,0,0,0,0,0,0,0,0,1,0,6.3
227,0,10,0,0,0,0,2572.0,152,0.0,0.0,2.4292176,-1.8832734,0,0,0,0,0,1,0,0,1,0,0.0
228,1,57,0,0,0,0,2592.0,125,0.0,0.0,1.9459101,0.0,1,0,0,0,0,0,0,0,0,0,0.0
229,0,73,1,0,0,0,2601.0,113,0.0,4.4333334,1.9844201,1.1599432,1,0,0,0,0,0,0,0,0,0,4.4333334
230,1,24,0,1,0,0,2614.0,18,2.2666667,0.0,1.2089599,-1.1510708,1,0,0,0,0,0,0,0,1,0,2.2666667
231,1,77,0,0,0,0,2628.0,126,0.46666667,1.6333333,2.7319558,1.0684179,0,0,1,0,0,0,0,0,1,0,2.1
232,0,85,1,0,0,0,2665.0,134,0.0,4.399992,2.5839975,0.15316482,0,0,1,0,0,0,0,0,0,1,4.399992
233,0,50,0,0,0,0,2675.0,78,0.0,5.488879,2.9957323,0.93112993,0,1,0,0,0,0,0,0,0,0,5.488879
234,0,39,0,0,0,0,2685.0,162,0.0,0.0,2.6602592,0.2218088,1,0,0,0,0,0,0,1,0,0,0.0
235,1,50,1,0,0,0,2693.0,26,2.2333333,2.1333334,1.9972035,-0.5103937,1,0,0,0,0,0,0,0,0,1,4.366667
236,0,38,0,0,0,0,2701.0,165,0.0,0.8888875,1.770706,-1.6544601,0,1,0,0,0,0,0,0,1,0,0.8888875
237,0,50,0,0,0,0,2743.0,158,0.0,0.7,2.3223877,-0.8993762,0,0,0,0,0,1,0,1,0,0,0.7
238,0,30,0,0,0,0,2746.0,98,0.31111068,0.0,1.9459101,0.0,1,0,0,0,0,0,0,0,0,0,0.31111068
239,0,38,0,0,0,0,2789.0,147,0.1,0.0,2.4464555,-2.1120865,0,0,0,0,0,0,1,0,0,0,0.1
240,1,85,1,0,0,0,2798.0,102,0.0,3.8222167,0.613874,-0.3731057,1,0,0,0,0,0,0,1,0,0,3.8222167
241,1,97,1,0,0,0,2802.0,151,0.0,5.0666666,2.9115715,0.6794354,0,0,0,0,1,0,0,0,1,0,5.0666666
242,0,9,0,0,0,0,2804.0,164,0.0,0.0,1.9356298,-1.4942907,1,0,0,0,0,0,0,0,0,1,0.0
243,0,57,1,0,0,0,2825.0,126,0.2,5.733325,2.0731716,0.6107914,0,0,0,0,1,0,0,0,0,0,5.933325
244,1,57,1,0,0,0,2829.0,132,0.0,4.0333333,2.2898016,0.74807936,0,0,0,0,0,0,0,0,1,0,4.0333333
245,1,99,1,0,0,0,2835.0,155,0.0,5.0666566,2.09679,0.0,0,0,0,0,0,1,0,0,1,0,5.0666566
246,0,50,0,0,0,0,2846.0,159,0.0,1.1333313,2.359996,0.33621544,0,0,0,0,1,0,0,0,1,0,1.1333313
247,1,50,0,0,0,0,2854.0,120,0.0,1.1,2.1690538,0.015876854,0,0,0,0,0,0,0,1,0,0,1.1
248,0,99,0,0,0,0,2864.0,121,0.0,0.0,1.5992826,2.1896029,0,0,0,0,0,0,0,0,0,1,0.0
249,1,92,0,0,0,0,2865.0,53,0.0,0.0,1.3365715,1.137062,0,0,0,0,0,0,0,0,1,0,0.0
250,1,75,1,0,1,0,2870.0,132,0.0,4.45,2.8903718,-1.1053082,1,0,0,0,0,0,0,0,0,0,4.45
251,1,73,0,0,0,0,2877.0,152,0.0,0.0,2.442347,0.015876854,1,0,0,0,0,0,0,0,0,1,0.0
252,1,96,0,0,0,0,2891.0,70,2.1666667,5.44444,1.0455567,0.95401126,0,0,0,0,0,0,0,0,0,0,7.611107
253,1,70,0,0,0,0,2894.0,150,3.0666666,0.0,2.3513753,0.0,0,0,0,1,0,0,0,0,1,0,3.0666666
254,0,48,1,0,0,0,2900.0,118,0.0,1.9,2.6772785,0.4735034,0,0,0,0,1,0,0,1,0,0,1.9
255,0,71,1,0,0,0,2910.0,145,0.0,1.6,2.7880929,0.95401126,0,0,0,0,0,0,1,1,0,0,1.6
256,1,99,1,0,0,0,2915.0,120,0.0,4.5666666,2.2759557,-0.2586991,0,0,0,0,0,1,0,0,0,0,4.5666666
257,0,82,1,0,0,0,2940.0,110,0.0,4.8333263,2.7725887,0.86248595,0,1,0,0,0,0,0,0,1,0,4.8333263
258,1,59,0,1,0,0,2953.0,148,2.7666667,0.8333333,1.8813716,-0.3731057,0,0,1,0,0,0,0,0,1,0,3.6
259,0,24,0,0,0,0,2959.0,164,0.0,0.0,1.7664413,-2.912933,0,0,0,0,0,0,0,0,0,1,0.0
260,1,85,0,0,0,1,2963.0,135,0.0,0.0,1.5686159,-0.9451389,0,0,0,0,0,0,0,0,0,1,0.0
261,1,78,0,0,0,0,2965.0,157,0.0,0.33333334,2.3887622,1.0684179,0,0,1,0,0,0,0,0,1,0,0.33333334
262,0,65,0,0,0,0,2966.0,69,2.2333333,0.0,2.014903,-0.07564846,0,0,0,1,0,0,0,0,0,1,2.2333333
263,0,54,0,0,0,0,2968.0,128,0.0,0.0,2.3025851,1.3658751,0,0,0,0,0,0,0,0,0,0,0.0
264,0,1,0,1,0,1,2980.0,150,2.0,1.9766642,3.0204248,0.0,0,0,0,0,0,1,0,0,1,0,3.976664
265,0,82,1,0,0,0,2995.0,92,0.0,4.2666607,1.5040774,1.3658751,0,0,1,0,0,0,0,0,1,0,4.2666607
266,1,41,0,0,0,0,3000.0,72,0.0,0.0,2.4744353,-1.860392,0,1,0,0,0,0,0,0,1,0,0.0
267,1,91,0,0,0,0,3001.0,119,0.0,0.0,3.1780539,1.5946884,0,1,0,0,0,0,0,1,0,0,0.0
268,1,38,0,0,0,0,3003.0,110,0.0,0.0,1.2089599,-0.46463102,1,0,0,0,0,0,0,0,1,0,0.0
269,1,97,1,0,0,0,3026.0,130,0.0,4.366667,1.8500284,1.3887565,1,0,0,0,0,0,0,1,0,0,4.366667
270,0,99,0,0,0,0,3028.0,58,0.0,5.1833334,1.933448,1.6862137,1,0,0,0,0,0,0,0,0,1,5.1833334
271,0,61,0,0,0,0,3054.0,153,1.5333333,1.5555521,2.3025851,0.24469012,0,0,1,0,0,0,0,0,1,0,3.0888853
272,1,58,0,0,0,0,3058.0,149,0.0,0.0,1.9299098,-0.23581775,0,1,0,0,0,0,0,0,0,1,0.0
273,0,58,1,0,0,0,3074.0,162,1.8333334,2.3666666,2.7725887,-0.46463102,1,0,0,0,0,0,0,0,1,0,4.2
274,1,94,1,0,0,0,3081.0,117,0.0,5.1888833,1.9707421,0.65655404,0,0,0,0,0,0,0,1,0,0,5.1888833
275,0,63,0,0,0,0,3094.0,102,0.0,4.06666,1.9109372,0.2218088,1,0,0,0,0,0,0,0,1,0,4.06666
276,0,50,0,0,0,1,3139.0,91,0.0,0.0,2.574519,0.0,0,0,0,1,0,0,0,0,1,0,0.0
277,0,51,0,0,0,0,3163.0,142,0.0,1.7333333,2.1202636,0.40485942,1,0,0,0,0,0,0,0,0,1,1.7333333
278,1,89,1,0,0,0,3165.0,123,2.0333333,2.6666667,2.941804,0.8396046,0,0,0,0,0,0,0,1,0,0,4.7
279,0,42,0,0,0,0,3178.0,157,0.0,0.0,2.5817304,0.65655404,0,0,0,0,1,0,0,0,1,0,0.0
280,1,55,0,0,0,0,3184.0,140,1.6,0.0,1.6620817,-0.46463102,1,0,0,0,0,0,0,0,1,0,1.6
281,0,25,1,0,1,0,3185.0,100,0.0,4.8944387,2.6217654,-0.12141111,0,0,0,1,0,0,0,0,0,1,4.8944387
282,1,21,0,0,0,0,3200.0,161,0.0,0.0,2.7775562,-0.007004474,0,0,0,0,0,1,0,0,1,0,0.0
283,1,39,0,0,0,0,3227.0,117,0.0,0.0,1.792529,-0.35022438,0,0,1,0,0,0,0,0,0,0,0.0
284,0,42,0,0,0,0,3234.0,152,0.0,0.0,2.442347,-0.92225754,0,0,0,0,1,0,0,0,1,0,0.0
285,1,43,0,0,0,0,3248.0,104,0.08888874,0.0,2.0794415,-0.5103937,1,0,0,0,0,0,0,0,0,0,0.08888874
286,1,23,0,0,0,0,3261.0,86,0.0,0.0,2.014903,-0.19005509,0,0,0,0,0,0,0,0,0,0,0.0
287,1,55,0,0,0,0,3266.0,44,0.0,0.0,2.684864,-0.4417497,1,0,0,0,0,0,0,1,0,0,0.0
288,1,53,0,0,0,0,3274.0,108,0.0,2.4333334,2.5776885,0.08452084,1,0,0,0,0,0,0,0,0,0,2.4333334
289,1,70,0,0,0,1,3283.0,166,0.4,0.0,2.1690538,0.0,0,1,0,0,0,0,0,0,1,0,0.4
290,1,86,0,1,0,0,3292.0,132,2.0444417,0.0,2.8134108,1.3429939,0,0,0,0,0,0,0,0,0,0,2.0444417
291,0,38,1,0,0,0,3314.0,126,0.0,4.733333,2.4849067,-0.14429244,0,0,0,1,0,0,0,0,1,0,4.733333
292,1,50,0,0,0,0,3361.0,124,0.0,0.0,2.1587734,-0.30446172,0,0,0,1,0,0,0,0,0,1,0.0
293,0,63,0,0,0,0,3400.0,162,0.0,0.0,2.0918639,-0.92225754,0,1,0,0,0,0,0,0,1,0,0.0
294,1,66,0,0,0,0,3410.0,104,0.0,0.0,1.6863985,-0.32734305,0,0,0,1,0,0,0,0,1,0,0.0
295,1,79,1,0,1,0,3421.0,103,0.0,4.7,1.0391358,-1.1281896,1,0,0,0,0,0,0,0,0,1,4.7
296,0,56,0,0,0,0,3427.0,145,0.0,4.233333,2.0794415,0.4735034,0,0,1,0,0,0,0,1,0,0,4.233333
297,1,77,1,0,0,0,3432.0,105,0.11111094,4.7333307,1.6784308,0.9768926,1,0,0,0,0,0,0,1,0,0,4.844442
298,1,58,0,0,1,0,3440.0,108,0.0,0.0,2.014903,-0.9680202,1,0,0,0,0,0,0,0,0,1,0.0
299,0,4,0,0,0,0,3442.0,111,1.2,0.0,2.6390574,-0.8536136,0,1,0,0,0,0,0,0,0,0,1.2
300,0,50,0,0,1,0,3449.0,163,1.8,0.0,2.3646204,-1.5400534,0,0,1,0,0,0,0,0,0,1,1.8
301,0,84,0,0,0,0,3454.0,85,0.0,6.1,2.6810215,1.6862137,0,1,0,0,0,0,0,0,0,0,6.1
302,1,91,0,0,1,0,3461.0,128,0.0,0.0,2.341095,-0.7849696,0,1,0,0,0,0,0,0,0,1,0.0
303,1,50,0,0,1,0,3464.0,162,0.0,0.0,2.2192032,-1.7459854,1,0,0,0,0,0,0,0,1,0,0.0
304,1,57,0,0,1,0,3466.0,154,0.0,0.0,2.2246234,-0.8536136,0,0,0,0,1,0,0,0,0,1,0.0
305,0,50,1,0,0,0,3468.0,137,0.0,5.2833333,2.8903718,1.1599432,0,0,0,0,0,0,0,1,0,0,5.2833333
306,0,53,0,0,0,0,3502.0,158,0.0,0.1,2.5960004,0.15316482,0,0,0,0,1,0,0,1,0,0,0.1
307,0,43,0,1,0,0,3515.0,158,2.7,0.0,2.1099832,0.3133341,1,0,0,0,0,0,0,0,1,0,2.7
308,0,26,0,0,0,0,3546.0,138,0.0,0.0,2.2407095,-1.2654775,0,0,0,0,0,0,0,0,1,0,0.0
309,1,78,0,0,0,0,3553.0,164,0.13333334,0.0,2.0541236,-0.32734305,1,0,0,0,0,0,0,0,0,1,0.13333334
310,1,93,1,0,0,0,3559.0,73,1.0666667,5.65,3.0706098,-0.052767128,1,0,0,0,0,0,0,0,0,0,6.7166667
311,1,92,1,0,0,0,3561.0,147,0.22222188,5.0666656,2.4203682,1.1828245,0,1,0,0,0,0,0,0,0,1,5.2888875
312,1,82,0,0,0,0,3585.0,156,0.6,0.0,1.7871655,1.1599432,0,0,0,1,0,0,0,0,0,0,0.6
313,0,42,0,0,0,0,3603.0,120,0.5,0.0,2.0980172,0.42774075,0,1,0,0,0,0,0,0,1,0,0.5
314,1,91,1,0,0,0,3618.0,140,0.0,4.266667,2.0794415,0.0,0,0,0,0,0,0,0,1,0,0,4.266667
315,1,61,0,0,0,0,3622.0,91,0.0,0.0,2.1186457,0.42774075,1,0,0,0,0,0,0,0,0,1,0.0
316,0,50,1,0,0,0,3662.0,138,0.0,6.1583333,2.72031,1.1828245,0,0,1,0,0,0,0,0,0,1,6.1583333
317,1,35,0,0,0,0,3667.0,162,0.0,0.0,2.2512918,-0.19005509,1,0,0,0,0,0,0,0,0,1,0.0
318,0,9,0,0,0,0,3701.0,150,0.0,0.0,2.100061,-1.4256468,1,0,0,0,0,0,0,0,0,1,0.0
319,0,50,0,0,0,0,3710.0,164,0.0,0.0,2.711892,0.08452084,0,0,0,0,1,0,0,0,0,1,0.0
320,0,74,0,0,0,0,3711.0,156,1.4,0.0,2.5187762,-1.0595455,0,1,0,0,0,0,0,0,0,0,1.4
321,0,85,0,0,0,1,3716.0,147,0.0,3.2,2.6026897,-0.601919,0,0,0,0,0,0,0,0,0,0,3.2
322,0,50,0,0,0,0,3738.0,95,0.0,0.0,1.0038093,-0.0298858,0,0,0,0,0,0,0,0,0,1,0.0
323,0,35,0,0,0,0,3753.0,148,0.0,0.6333333,2.7725887,-0.098529786,0,0,0,0,0,0,0,0,1,0,0.6333333
324,0,45,1,0,0,0,3755.0,126,1.1333333,3.177771,2.0794415,0.7709606,0,0,0,0,0,0,0,0,1,0,4.3111043
325,0,91,1,0,0,0,3757.0,148,0.0,6.922217,2.4680996,0.72519803,1,0,0,0,0,0,0,0,1,0,6.922217
326,1,89,1,0,1,0,3793.0,49,0.0,5.266667,1.251835,0.6107914,0,0,0,0,0,0,0,0,0,1,5.266667
327,1,30,0,0,0,0,3815.0,153,1.8333334,0.0,2.9311938,-0.2586991,0,0,1,0,0,0,0,1,0,0,1.8333334
328,0,75,0,0,0,0,3831.0,116,0.0,5.4166665,2.3978953,0.29045278,0,0,0,0,0,0,1,0,1,0,5.4166665
329,0,12,0,0,0,0,3836.0,146,0.0,0.0,2.3025851,0.06163951,0,0,0,0,0,0,0,0,0,0,0.0
330,1,97,0,0,0,0,3841.0,163,0.0,0.0,2.2823825,1.5489258,0,0,0,1,0,0,0,0,0,1,0.0
331,0,39,0,0,0,0,3853.0,139,0.0,0.0,2.4034512,-0.7620883,1,0,0,0,0,0,0,0,1,0,0.0
332,1,97,1,0,0,0,3863.0,124,0.0,4.0111065,2.8903718,0.13028349,1,0,0,0,0,0,0,0,0,0,4.0111065
333,0,50,0,1,0,0,3864.0,125,2.3,0.0,2.184802,-0.80785096,0,0,0,0,1,0,0,1,0,0,2.3
334,1,28,0,0,0,0,3873.0,141,0.0,0.0,1.3270746,-0.14429244,0,0,0,0,0,0,0,0,1,0,0.0
335,0,62,1,0,0,0,3885.0,158,1.8,3.7,2.5257287,1.2285872,0,0,0,0,0,1,0,0,0,1,5.5
336,1,66,1,0,0,0,3887.0,120,0.0,4.733333,2.4638534,1.1599432,0,0,1,0,0,0,0,0,0,0,4.733333
337,1,97,1,0,0,0,3890.0,73,0.0,4.9999924,1.4554123,0.8396046,0,0,1,0,0,0,0,0,0,1,4.9999924
338,1,11,0,0,0,0,3900.0,160,0.8666667,0.2,2.1690538,-1.791748,0,0,0,0,0,0,0,1,0,0,1.0666667
339,0,47,1,0,0,0,3901.0,63,0.0,5.233333,1.746297,0.9997739,0,1,0,0,0,0,0,0,1,0,5.233333
340,0,77,1,0,0,0,3904.0,122,0.0,4.266667,1.4836447,-0.23581775,1,0,0,0,0,0,0,0,0,1,4.266667
341,1,72,1,0,1,0,3916.0,117,0.0,4.233333,1.9616585,-1.2883588,1,0,0,0,0,0,0,0,0,1,4.233333
342,1,43,0,0,0,0,3925.0,105,1.0999991,0.0,2.03094,0.0,0,0,0,1,0,0,0,0,0,0,1.0999991
343,0,50,0,0,0,0,3935.0,165,0.0,0.0,2.3978953,-2.066324,0,1,0,0,0,0,0,0,0,0,0.0
344,1,47,1,0,0,0,3955.0,145,0.0,5.3,2.3434072,-0.007004474,0,0,0,0,0,1,0,0,1,0,5.3
345,0,91,1,0,0,0,3956.0,146,3.8166666,1.8333334,2.3700264,1.6175698,0,1,0,0,0,0,0,0,0,0,5.65
346,0,46,1,0,0,0,3966.0,119,0.0,4.2666607,2.862201,0.15316482,0,0,0,0,0,0,1,0,1,0,4.2666607
347,0,50,1,0,0,0,3968.0,163,0.0,4.7,2.2801123,-0.0298858,0,0,0,0,0,0,0,0,0,1,4.7
348,0,9,0,0,0,0,3996.0,119,0.0,0.0,2.261763,0.7023167,0,0,0,0,0,0,1,0,1,0,0.0
349,1,51,0,0,0,1,4006.0,113,0.2,0.0,2.0897806,-0.670563,0,1,0,0,0,0,0,0,0,1,0.2
350,1,94,0,0,0,0,4023.0,123,1.1,4.4333334,2.3978953,1.7319764,0,0,0,0,1,0,0,0,0,1,5.5333333
351,1,49,0,0,0,0,4038.0,141,0.0,0.93333334,1.7752873,0.06163951,0,1,0,0,0,0,0,0,0,1,0.93333334
352,0,65,0,0,0,0,4039.0,106,0.8,3.0333333,2.014903,0.17604615,0,0,0,1,0,0,0,1,0,0,3.8333333
353,1,98,1,0,0,0,4051.0,104,0.0,5.5,2.6141727,0.0,0,0,0,0,0,0,0,0,0,1,5.5
354,1,60,0,0,0,0,4053.0,151,0.0,0.0,1.5040774,0.3133341,0,0,0,0,0,0,0,1,0,0,0.0
355,1,79,0,0,0,0,4067.0,161,0.0,0.0,1.704748,-0.098529786,1,0,0,0,0,0,0,1,0,0,0.0
356,0,28,0,0,0,0,4099.0,103,0.0,0.0,2.1949995,-0.6934443,0,0,1,0,0,0,0,0,1,0,0.0
357,0,29,0,0,0,0,4105.0,149,0.04444437,0.0,2.5257287,-1.6086974,1,0,0,0,0,0,0,0,0,0,0.04444437
358,0,29,0,0,0,0,4121.0,127,0.1,0.0,1.6292403,-1.0366642,0,0,0,0,1,0,0,0,0,0,0.1
359,0,49,1,0,0,0,4138.0,147,0.0,4.75555,2.7354493,1.1141806,1,0,0,0,0,0,0,0,0,1,4.75555
360,0,73,0,0,0,0,4142.0,127,0.0,5.5666585,2.3025851,1.0912993,0,0,0,0,0,0,0,0,0,1,5.5666585
361,1,81,0,0,0,0,4145.0,128,0.0,0.0,2.4849067,0.33621544,0,0,0,0,1,0,0,0,1,0,0.0
362,1,80,0,0,0,0,4165.0,66,0.0,0.0,2.3583548,0.015876854,0,0,0,0,1,0,0,1,0,0,0.0
363,0,81,0,0,1,0,4167.0,131,0.0,0.0,2.5649493,0.0,0,0,0,0,1,0,0,0,1,0,0.0
364,0,53,1,0,0,0,4176.0,66,0.0,5.0444417,1.3862944,-1.2197149,1,0,0,0,0,0,0,0,1,0,5.0444417
365,0,75,0,0,0,0,4181.0,108,0.0,0.93333334,1.8718022,0.0,0,0,0,1,0,0,0,0,0,0,0.93333334
366,0,3,0,0,1,0,4191.0,166,0.0,0.0,2.2915242,0.0,1,0,0,0,0,0,0,0,1,0,0.0
367,0,85,1,0,0,0,4211.0,134,0.0,4.4333334,2.3924253,0.6794354,0,0,0,0,0,0,0,0,1,0,4.4333334
368,0,65,1,0,1,0,4216.0,118,0.0,4.9333334,2.6499782,-0.098529786,0,0,0,0,0,1,0,1,0,0,4.9333334
369,1,69,0,0,0,0,4227.0,93,0.0,0.0,1.7917595,-0.533275,0,1,0,0,0,0,0,0,1,0,0.0
370,1,96,0,0,0,0,4233.0,141,0.0,0.0,2.0251918,1.5489258,0,0,1,0,0,0,0,1,0,0,0.0
371,1,54,0,0,0,0,4239.0,96,0.0,0.15555534,1.704748,0.9082486,0,1,0,0,0,0,0,0,1,0,0.15555534
372,0,15,0,1,0,0,4250.0,134,2.9,0.0,2.6339753,0.29045278,1,0,0,0,0,0,0,1,0,0,2.9
373,0,36,0,0,0,0,4273.0,136,0.8666667,0.0,2.3043797,0.9082486,0,1,0,0,0,0,0,1,0,0,0.8666667
374,1,71,0,0,0,0,4285.0,101,0.6666667,0.0,1.6762437,0.29045278,0,0,0,0,1,0,0,0,0,1,0.6666667
375,1,17,0,0,1,0,4312.0,29,0.0,0.0,1.446919,0.015876854,0,0,0,0,0,0,0,0,0,1,0.0
376,0,56,0,0,0,0,4329.0,162,0.0,0.0,1.89712,-0.052767128,0,1,0,0,0,0,0,0,0,1,0.0
377,1,35,0,0,0,0,4345.0,157,0.0,0.0,1.713998,0.3133341,0,0,0,0,0,1,0,0,1,0,0.0
378,0,71,0,0,0,0,4346.0,83,0.0,0.0,2.4638534,-1.2883588,0,0,0,0,0,1,0,0,0,0,0.0
379,0,18,0,0,1,0,4353.0,106,0.0,0.0,1.931521,-1.2425961,0,1,0,0,0,0,0,0,0,1,0.0
380,1,36,0,0,1,0,4355.0,139,0.0,0.0,1.6355252,-1.0595455,1,0,0,0,0,0,0,0,1,0,0.0
381,0,8,0,0,0,0,4361.0,86,0.0,0.0,2.014903,-1.1510708,0,0,1,0,0,0,0,0,0,0,0.0
382,1,93,0,0,0,0,4363.0,115,0.0,0.0,2.017723,-0.23581775,0,0,1,0,0,0,0,0,0,0,0.0
383,1,97,1,0,0,0,4366.0,116,0.0,4.266667,2.862201,0.72519803,1,0,0,0,0,0,0,1,0,0,4.266667
384,0,47,1,0,0,0,4367.0,146,0.0,4.099996,2.9123507,0.15316482,0,0,0,0,1,0,0,0,0,1,4.099996
385,1,18,0,0,0,0,4371.0,110,0.0,0.0,1.9110227,-0.098529786,0,0,0,1,0,0,0,0,1,0,0.0
386,0,99,0,0,0,0,4388.0,144,0.0,5.9111037,2.9957323,0.8853673,0,0,0,1,0,0,0,0,1,0,5.9111037
387,1,4,0,0,0,0,4389.0,132,0.0,0.0,1.2328653,0.74807936,1,0,0,0,0,0,0,1,0,0,0.0
388,0,55,0,0,0,0,4392.0,154,0.0,0.0,3.3011138,-0.35022438,0,1,0,0,0,0,0,0,1,0,0.0
389,1,31,0,0,0,1,4398.0,96,0.0,0.0,1.3350009,-2.1578493,0,0,0,0,0,0,0,1,0,0,0.0
390,0,60,0,0,0,0,4414.0,105,0.0,0.0,2.184802,-0.670563,1,0,0,0,0,0,0,1,0,0,0.0
391,1,34,0,0,0,0,4422.0,162,2.0,0.0,2.4849067,0.0,0,0,0,0,0,1,0,0,1,0,2.0
392,1,50,0,0,0,0,4426.0,134,0.0,0.0,2.149753,-0.12141111,0,0,1,0,0,0,0,0,0,0,0.0
393,1,79,1,0,0,0,4428.0,81,0.0,6.5666666,2.2129729,0.72519803,0,1,0,0,0,0,0,0,1,0,6.5666666
394,1,50,0,0,0,0,4430.0,129,0.0,2.2666647,2.4449522,0.79384196,0,1,0,0,0,0,0,1,0,0,2.2666647
395,1,50,0,0,0,0,4476.0,118,0.0,0.0,2.407705,0.8167233,1,0,0,0,0,0,0,0,0,1,0.0
396,0,13,0,0,0,0,4487.0,155,0.0,0.0,2.7240872,0.0,0,0,1,0,0,0,0,0,0,0,0.0
397,0,65,0,0,0,1,4495.0,144,1.9,0.0,2.8526316,0.0,0,0,0,1,0,0,0,0,0,0,1.9
398,1,26,0,0,0,0,4512.0,150,0.0,0.0,1.7351888,-0.9680202,0,0,0,0,0,0,0,0,1,0,0.0
399,0,88,0,0,0,0,4535.0,153,0.0,0.0,2.6919205,-0.12141111,0,0,0,0,0,0,0,0,0,1,0.0
400,1,83,1,0,0,0,4544.0,121,0.0,5.022214,2.2638438,0.3819781,0,1,0,0,0,0,0,0,1,0,5.022214
401,0,26,1,0,0,0,4561.0,130,0.1,4.1,3.2700992,0.0,1,0,0,0,0,0,0,0,1,0,4.2
402,1,86,1,0,0,0,4580.0,158,0.0,4.366667,1.9169227,0.74807936,0,0,0,0,1,0,0,0,1,0,4.366667
403,1,76,0,0,0,0,4587.0,136,0.0,0.0,2.074476,-1.5171721,0,0,0,0,0,0,0,0,1,0,0.0
404,0,32,0,0,0,0,4590.0,157,0.0,0.0,2.74084,-0.41886836,0,0,0,0,1,0,0,0,0,1,0.0
405,0,67,1,0,0,0,4592.0,141,0.0,2.8333333,2.0476928,0.95401126,0,0,0,0,0,0,0,0,1,0,2.8333333
406,1,70,0,0,0,0,4690.0,166,0.0,0.0,2.014903,0.015876854,1,0,0,0,0,0,0,1,0,0,0.0
407,0,9,0,0,0,0,4712.0,156,0.0,0.0,2.9311938,-1.6544601,0,0,0,0,1,0,0,1,0,0,0.0
408,1,86,1,0,0,0,4721.0,138,0.0,5.9666667,2.652537,1.0912993,0,0,0,1,0,0,0,1,0,0,5.9666667
409,1,30,0,0,0,0,4729.0,78,1.8666667,0.0,1.7691817,0.74807936,0,1,0,0,0,0,0,0,0,0,1.8666667
410,1,89,1,0,0,0,4730.0,158,1.6666646,2.2111084,2.8332133,0.65655404,0,0,1,0,0,0,0,0,0,1,3.877773
411,1,99,1,0,0,0,4735.0,106,0.0,4.9999957,1.9227878,1.6633325,0,0,0,0,0,0,0,0,0,1,4.9999957
412,0,50,0,0,0,0,4747.0,162,0.0,0.2666663,2.275186,1.3201125,1,0,0,0,0,0,0,0,0,1,0.2666663
413,1,50,0,0,0,0,4756.0,27,0.0,0.0,1.5301647,-0.71632564,1,0,0,0,0,0,0,0,0,1,0.0
414,0,97,0,0,0,0,4757.0,145,0.0,7.5,1.8953001,1.1141806,0,0,0,0,0,0,0,0,1,0,7.5
415,1,26,0,0,1,0,4759.0,63,0.0,0.0,1.3864194,-1.8832734,0,0,0,0,0,0,0,0,0,1,0.0
416,1,80,0,1,0,0,4775.0,130,2.0666666,0.0,1.658228,0.26757145,0,0,0,0,1,0,0,1,0,0,2.0666666
