,year,educ,meduc,feduc,age,kids,black,east,northcen,west,farm,othrural,town,smcity,y74,y76,y78,y80,y82,y84,agesq,y74educ,y76educ,y78educ,y80educ,y82educ,y84educ
971,84,14,10,11,41,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1681,0,0,0,0,0,14
972,84,10,4,12,36,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,10
973,84,10,9,11,40,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1600,0,0,0,0,0,10
974,84,12,10,10,44,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1936,0,0,0,0,0,12
975,84,15,12,12,43,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1849,0,0,0,0,0,15
976,84,16,14,16,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1369,0,0,0,0,0,16
977,84,16,12,12,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,16
978,84,13,10,8,37,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,13
979,84,12,11,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2704,0,0,0,0,0,12
980,84,16,8,12,48,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2304,0,0,0,0,0,16
981,84,7,11,9,47,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,7
982,84,12,8,10,53,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2809,0,0,0,0,0,12
983,84,18,20,20,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1225,0,0,0,0,0,18
984,84,13,8,9,51,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2601,0,0,0,0,0,13
985,84,12,5,12,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2304,0,0,0,0,0,12
986,84,12,12,12,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,12
987,84,12,14,10,48,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2304,0,0,0,0,0,12
988,84,16,12,12,38,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1444,0,0,0,0,0,16
989,84,12,11,12,37,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
990,84,13,12,12,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,13
991,84,17,17,14,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,17
992,84,13,12,10,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1369,0,0,0,0,0,13
993,84,12,12,14,46,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2116,0,0,0,0,0,12
994,84,18,10,10,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1444,0,0,0,0,0,18
995,84,20,16,12,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1681,0,0,0,0,0,20
996,84,14,5,7,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1369,0,0,0,0,0,14
997,84,14,9,8,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2025,0,0,0,0,0,14
998,84,12,12,12,41,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1681,0,0,0,0,0,12
999,84,16,12,12,43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1849,0,0,0,0,0,16
1000,84,12,10,12,39,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1521,0,0,0,0,0,12
1001,84,13,7,10,36,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1296,0,0,0,0,0,13
1002,84,14,16,14,39,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1521,0,0,0,0,0,14
1003,84,12,9,9,46,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2116,0,0,0,0,0,12
1004,84,10,7,9,44,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1936,0,0,0,0,0,10
1005,84,15,8,6,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1444,0,0,0,0,0,15
1006,84,12,10,12,48,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2304,0,0,0,0,0,12
1007,84,9,6,6,48,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2304,0,0,0,0,0,9
1008,84,12,8,8,49,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2401,0,0,0,0,0,12
1009,84,12,12,11,37,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
1010,84,12,9,10,41,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1681,0,0,0,0,0,12
1011,84,12,9,10,46,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2116,0,0,0,0,0,12
1012,84,12,10,12,37,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1369,0,0,0,0,0,12
1013,84,10,12,10,48,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2304,0,0,0,0,0,10
1014,84,12,12,12,38,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1444,0,0,0,0,0,12
1015,84,16,20,18,43,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1849,0,0,0,0,0,16
1016,84,12,12,10,46,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2116,0,0,0,0,0,12
1017,84,12,11,9,37,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
1018,84,12,14,12,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1600,0,0,0,0,0,12
1019,84,10,6,6,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2304,0,0,0,0,0,10
1020,84,12,9,12,36,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,12
1021,84,18,11,10,45,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2025,0,0,0,0,0,18
1022,84,14,12,14,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,14
1023,84,12,9,3,39,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1521,0,0,0,0,0,12
1024,84,19,12,12,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1225,0,0,0,0,0,19
1025,84,16,8,8,52,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2704,0,0,0,0,0,16
1026,84,14,8,8,47,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,14
1027,84,12,12,12,49,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2401,0,0,0,0,0,12
1028,84,11,8,12,47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,11
1029,84,12,12,11,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,12
1030,84,16,12,12,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1225,0,0,0,0,0,16
1031,84,14,8,12,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1225,0,0,0,0,0,14
1032,84,12,12,12,35,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1225,0,0,0,0,0,12
1033,84,12,12,12,35,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,12
1034,84,17,12,12,39,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1521,0,0,0,0,0,17
1035,84,13,12,8,40,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1600,0,0,0,0,0,13
1036,84,14,10,13,36,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,14
1037,84,12,8,8,45,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2025,0,0,0,0,0,12
1038,84,12,7,12,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2704,0,0,0,0,0,12
1039,84,16,12,16,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1225,0,0,0,0,0,16
1040,84,15,16,15,44,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1936,0,0,0,0,0,15
1041,84,18,13,13,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1296,0,0,0,0,0,18
1042,84,12,16,12,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
1043,84,16,6,12,54,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2916,0,0,0,0,0,16
1044,84,12,5,3,43,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1849,0,0,0,0,0,12
1045,84,6,4,5,38,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1444,0,0,0,0,0,6
1046,84,12,4,11,43,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1849,0,0,0,0,0,12
1047,84,12,4,8,43,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1849,0,0,0,0,0,12
1048,84,12,7,8,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1681,0,0,0,0,0,12
1049,84,8,3,6,51,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2601,0,0,0,0,0,8
1050,84,17,12,12,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1296,0,0,0,0,0,17
1051,84,16,12,12,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1764,0,0,0,0,0,16
1052,84,14,12,10,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,14
1053,84,12,11,12,37,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
1054,84,15,14,12,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1444,0,0,0,0,0,15
1055,84,12,3,5,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1521,0,0,0,0,0,12
1056,84,16,16,14,47,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,16
1057,84,13,12,16,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1849,0,0,0,0,0,13
1058,84,12,8,8,51,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2601,0,0,0,0,0,12
1059,84,12,5,2,48,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2304,0,0,0,0,0,12
1060,84,13,13,14,46,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2116,0,0,0,0,0,13
1061,84,16,8,14,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,16
1062,84,20,14,14,54,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2916,0,0,0,0,0,20
1063,84,9,6,12,37,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1369,0,0,0,0,0,9
1064,84,19,12,12,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1936,0,0,0,0,0,19
1065,84,15,17,15,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,15
1066,84,16,13,16,36,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,16
1067,84,12,12,12,45,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2025,0,0,0,0,0,12
1068,84,14,14,14,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,14
1069,84,14,8,6,37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1369,0,0,0,0,0,14
1070,84,11,8,10,38,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1444,0,0,0,0,0,11
1071,84,13,12,12,41,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1681,0,0,0,0,0,13
1072,84,15,6,12,54,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2916,0,0,0,0,0,15
1073,84,13,5,12,48,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2304,0,0,0,0,0,13
1074,84,11,10,8,53,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2809,0,0,0,0,0,11
1075,84,17,11,8,52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2704,0,0,0,0,0,17
1076,84,18,10,8,54,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2916,0,0,0,0,0,18
1077,84,12,12,12,43,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1849,0,0,0,0,0,12
1078,84,12,12,10,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2809,0,0,0,0,0,12
1079,84,14,16,10,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1936,0,0,0,0,0,14
1080,84,13,12,16,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1296,0,0,0,0,0,13
1081,84,13,14,14,48,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2304,0,0,0,0,0,13
1082,84,12,10,12,36,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1296,0,0,0,0,0,12
1083,84,12,6,9,43,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1849,0,0,0,0,0,12
1084,84,12,4,8,35,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,12
1085,84,12,11,12,36,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,12
1086,84,12,13,12,47,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,12
1087,84,12,4,12,45,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2025,0,0,0,0,0,12
1088,84,12,8,8,50,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2500,0,0,0,0,0,12
1089,84,9,8,8,42,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1764,0,0,0,0,0,9
1090,84,20,12,13,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1600,0,0,0,0,0,20
1091,84,16,12,12,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1296,0,0,0,0,0,16
1092,84,8,8,8,45,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2025,0,0,0,0,0,8
1093,84,13,17,13,41,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1681,0,0,0,0,0,13
1094,84,12,12,12,42,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1764,0,0,0,0,0,12
1095,84,12,8,10,49,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2401,0,0,0,0,0,12
1096,84,14,12,12,35,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,14
1097,84,16,9,10,42,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1764,0,0,0,0,0,16
1098,84,12,8,8,52,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2704,0,0,0,0,0,12
1099,84,12,10,10,51,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2601,0,0,0,0,0,12
1100,84,12,10,12,37,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
1101,84,12,8,12,37,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1369,0,0,0,0,0,12
1102,84,12,12,12,40,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1600,0,0,0,0,0,12
1103,84,12,12,12,40,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1600,0,0,0,0,0,12
1104,84,8,0,5,36,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,8
1105,84,12,10,10,47,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,12
1106,84,16,8,10,51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2601,0,0,0,0,0,16
1107,84,11,7,9,51,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2601,0,0,0,0,0,11
1108,84,13,9,10,35,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1225,0,0,0,0,0,13
1109,84,12,3,4,50,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2500,0,0,0,0,0,12
1110,84,16,12,12,36,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1296,0,0,0,0,0,16
1111,84,13,8,11,44,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1936,0,0,0,0,0,13
1112,84,18,12,12,43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1849,0,0,0,0,0,18
1113,84,14,15,14,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1444,0,0,0,0,0,14
1114,84,12,11,11,41,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1681,0,0,0,0,0,12
1115,84,12,5,7,45,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025,0,0,0,0,0,12
1116,84,15,12,12,36,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,15
1117,84,12,3,8,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1600,0,0,0,0,0,12
1118,84,11,12,4,47,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2209,0,0,0,0,0,11
1119,84,7,3,8,36,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1296,0,0,0,0,0,7
1120,84,13,4,4,37,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1369,0,0,0,0,0,13
1121,84,9,7,8,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1600,0,0,0,0,0,9
1122,84,9,10,0,38,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1444,0,0,0,0,0,9
1123,84,13,12,12,38,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1444,0,0,0,0,0,13
1124,84,12,12,12,41,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1681,0,0,0,0,0,12
1125,84,19,10,15,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1764,0,0,0,0,0,19
1126,84,15,12,10,35,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1225,0,0,0,0,0,15
1127,84,12,12,12,46,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2116,0,0,0,0,0,12
1128,84,12,6,8,46,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2116,0,0,0,0,0,12
