,distid,schid,lunch,enrol,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenrol,lstaff
207,19140.0,1161,25.7,124.0,101.6,3114.0,25504.0,10496.0,68.2,68.2,0.41154328,10.14659,4.8202815,4.6210437
208,19140.0,3009,34.7,255.0,75.7,3342.0,35486.0,10912.0,74.4,76.7,0.30750155,10.476893,5.5412636,4.326778
209,19140.0,4115,19.9,278.0,72.3,3295.0,36878.0,10964.0,79.1,74.4,0.29730463,10.51537,5.627621,4.280824
210,19140.0,5709,19.6,187.0,72.2,2826.0,31798.0,10739.0,87.0,69.6,0.33772564,10.367159,5.2311087,4.27944
211,19140.0,5710,13.5,325.0,80.3,2708.0,29081.0,11341.0,60.7,76.8,0.38997972,10.277841,5.7838254,4.38577
212,20015.0,1313,50.9,289.0,81.0,2699.0,24705.0,8773.0,43.5,65.6,0.3551103,10.114761,5.6664267,4.394449
213,20015.0,1481,50.2,597.0,74.0,2877.0,32928.0,10888.0,42.6,59.6,0.33066085,10.402079,6.391917,4.304065
214,21010.0,1259,25.3,189.0,75.7,3466.0,33917.0,12017.0,90.0,60.0,0.3543061,10.431672,5.241747,4.326778
215,21010.0,1954,32.2,496.0,73.3,3071.0,32807.0,11536.0,70.2,80.9,0.35163227,10.398397,6.206576,4.2945604
216,21010.0,3500,23.9,364.0,73.5,3052.0,32109.0,11642.0,68.1,68.1,0.36257747,10.376892,5.897154,4.2972856
217,21010.0,4383,57.2,190.0,89.7,3377.0,30419.0,10570.0,55.6,50.0,0.3474802,10.322823,5.247024,4.496471
218,21010.0,4421,46.9,249.0,99.4,3179.0,26769.0,9005.0,35.7,50.0,0.33639657,10.195,5.5174527,4.599152
219,21010.0,4430,41.6,190.0,97.6,3771.0,30884.0,12780.0,65.4,80.8,0.4138065,10.337994,5.247024,4.5808773
220,21010.0,5104,34.6,208.0,82.5,3234.0,30055.0,12039.0,73.9,82.6,0.40056562,10.310784,5.3375382,4.4127984
221,21010.0,5711,12.5,191.0,86.9,3310.0,28441.0,10233.0,66.7,62.5,0.35979748,10.255587,5.2522736,4.464758
222,21025.0,1247,26.3,274.0,83.2,3614.0,34648.0,12696.0,42.9,57.1,0.36642808,10.452995,5.613128,4.4212475
223,21025.0,1885,31.4,369.0,59.1,2811.0,34746.0,13140.0,33.3,59.6,0.37817302,10.45582,5.9107966,4.079231
224,21025.0,6259,33.2,382.0,64.1,2876.0,36110.0,12812.0,30.8,61.5,0.35480475,10.494325,5.9454207,4.1604443
225,21060.0,3151,34.9,378.0,74.6,3336.0,33424.0,11827.0,36.4,63.6,0.35384753,10.417029,5.934894,4.3121405
226,21065.0,6166,50.4,367.0,87.2,3464.0,29851.0,11310.0,31.0,65.5,0.37888178,10.303973,5.9053617,4.4682045
227,21090.0,4840,45.9,299.0,80.3,4257.0,35785.0,15185.0,62.5,87.5,0.4243398,10.485284,5.7004437,4.38577
228,22010.0,619,14.0,241.0,179.0,3745.0,14163.0,5259.0,79.4,76.5,0.37131962,9.558388,5.484797,5.187386
229,22010.0,1009,33.0,184.0,100.7,3733.0,29659.0,10932.0,41.2,58.8,0.36858964,10.297521,5.214936,4.612146
230,22010.0,7561,32.8,147.0,73.9,4121.0,37617.0,13996.0,54.5,63.6,0.3720658,10.535212,4.9904327,4.302713
231,22025.0,5313,0.0,443.0,50.8,2511.0,35855.0,13040.0,74.6,81.7,0.36368707,10.487238,6.0935698,3.9278963
232,22030.0,7358,22.1,1060.0,63.5,2830.0,34596.0,12511.0,59.2,75.3,0.3616314,10.451493,6.9660244,4.15104
233,22045.0,6194,31.0,529.0,73.7,4586.0,40124.0,17053.0,55.0,60.0,0.42500746,10.59973,6.2709885,4.3000026
234,23010.0,265,31.3,392.0,74.7,3069.0,31447.0,10971.0,58.8,72.5,0.34887272,10.356059,5.971262,4.31348
235,23030.0,1353,33.2,309.0,96.1,3208.0,27699.0,9054.0,83.3,75.0,0.326871,10.229152,5.733341,4.565389
236,23030.0,2162,24.4,311.0,79.9,3027.0,30912.0,10075.0,67.4,65.2,0.3259252,10.3389,5.739793,4.380776
237,23030.0,4386,27.3,381.0,76.8,2775.0,27874.0,9062.0,67.6,78.4,0.32510585,10.23545,5.9427996,4.3412046
238,23030.0,5797,18.7,556.0,84.1,3240.0,30741.0,9870.0,81.8,79.8,0.32106957,10.333352,6.3207684,4.4320064
239,23050.0,2779,29.1,603.0,73.6,2747.0,30614.0,10671.0,57.0,58.1,0.34856603,10.329213,6.401917,4.298645
240,23050.0,4254,17.9,427.0,58.3,2851.0,38260.0,12646.0,66.2,81.8,0.33052796,10.55216,6.056784,4.0656023
241,23050.0,6026,21.7,472.0,72.7,2717.0,31187.0,10759.0,48.6,62.5,0.3449835,10.347756,6.156979,4.286341
242,23060.0,483,18.6,320.0,86.9,3167.0,31868.0,11016.0,75.6,82.2,0.34567592,10.369358,5.768321,4.464758
243,23060.0,898,11.2,553.0,74.7,2837.0,31667.0,10794.0,80.2,81.5,0.34085956,10.36303,6.315358,4.31348
244,23060.0,1500,28.0,236.0,113.1,3650.0,28063.0,9235.0,90.0,87.5,0.329081,10.242208,5.463832,4.7282724
245,23060.0,2643,11.8,161.0,121.1,3607.0,24501.0,9095.0,71.4,81.5,0.37120935,10.106469,5.081404,4.7966166
246,23060.0,4122,19.9,335.0,113.1,3124.0,27243.0,8598.0,81.0,88.1,0.315604,10.212552,5.8141303,4.7282724
247,23060.0,4323,5.8,535.0,72.1,3045.0,33499.0,11488.0,70.6,77.6,0.34293562,10.4192705,6.2822666,4.278054
248,23060.0,6254,7.7,223.0,89.2,3391.0,30811.0,9939.0,82.0,88.0,0.3225796,10.335627,5.4071717,4.490881
249,23065.0,1339,31.2,386.0,80.6,3055.0,30200.0,10310.0,48.6,57.7,0.34139073,10.315598,5.9558372,4.3894987
250,23065.0,2359,24.9,362.0,82.9,3007.0,28612.0,9866.0,80.4,62.7,0.34482035,10.261581,5.891644,4.417635
251,23080.0,6354,23.6,511.0,81.2,3148.0,28486.0,10031.0,47.7,57.9,0.3521379,10.257168,6.2363696,4.3969154
252,23090.0,2170,23.7,414.0,106.3,3289.0,27544.0,9607.0,68.1,83.0,0.3487874,10.22354,6.025866,4.6662655
253,23490.0,5627,0.0,23.0,43.5,2624.0,38720.0,18265.0,100.0,100.0,0.47172004,10.564112,3.1354942,3.7727609
254,24020.0,1566,22.4,270.0,94.1,3815.0,30474.0,10691.0,66.7,81.0,0.35082364,10.324629,5.598422,4.5443583
255,24030.0,2241,48.7,514.0,73.6,3592.0,35243.0,13582.0,60.6,78.8,0.3853815,10.470022,6.2422233,4.298645
256,24040.0,2993,51.8,365.0,88.1,3400.0,27918.0,10028.0,35.3,68.6,0.3591948,10.237027,5.8998976,4.4784727
257,24070.0,623,26.8,369.0,71.3,3134.0,33227.0,11437.0,53.7,64.8,0.34420803,10.4111185,5.9107966,4.2668962
258,24070.0,2220,23.9,221.0,64.7,3359.0,39284.0,13522.0,76.9,76.9,0.34421137,10.578572,5.398163,4.169761
259,24070.0,2867,25.4,416.0,68.5,3082.0,33947.0,11685.0,66.7,60.9,0.34421304,10.432556,6.0306854,4.226834
260,24070.0,3463,41.8,318.0,72.0,2987.0,31346.0,10790.0,58.2,56.9,0.34422255,10.352842,5.7620516,4.276666
261,25010.0,94,56.8,337.0,73.6,3397.0,39069.0,14856.0,68.8,77.1,0.38025033,10.573085,5.820083,4.298645
262,25010.0,425,72.8,499.0,86.4,3628.0,34200.0,13297.0,16.3,34.7,0.38880116,10.4399805,6.212606,4.4589877
263,25010.0,530,80.9,480.0,109.0,4016.0,31402.0,12413.0,16.3,48.8,0.3952933,10.354627,6.173786,4.691348
264,25010.0,693,71.3,582.0,73.5,3618.0,37141.0,13919.0,25.0,50.0,0.37476104,10.522477,6.3664703,4.2972856
265,25010.0,740,68.6,606.0,61.4,3279.0,44435.0,15865.0,40.3,73.1,0.35703838,10.701783,6.40688,4.1174097
266,25010.0,779,93.6,505.0,86.5,4060.0,38012.0,13044.0,44.0,56.0,0.3431548,10.545657,6.2245584,4.4601445
267,25010.0,789,50.8,617.0,70.0,3282.0,38467.0,14252.0,54.8,63.0,0.3704994,10.557556,6.424869,4.248495
268,25010.0,938,93.5,337.0,119.0,4724.0,34534.0,13526.0,36.7,53.3,0.391672,10.449699,5.820083,4.7791233
269,25010.0,974,78.6,487.0,144.4,2833.0,30700.0,11208.0,25.0,64.6,0.36508143,10.332018,6.188264,4.972587
270,25010.0,1098,76.5,603.0,64.5,3113.0,38108.0,14565.0,41.9,53.4,0.38220322,10.54818,6.401917,4.166665
271,25010.0,1320,48.1,499.0,54.3,3107.0,42179.0,15490.0,44.1,50.0,0.36724436,10.649677,6.212606,3.9945242
272,25010.0,1370,69.2,545.0,61.1,3193.0,38663.0,14569.0,49.2,55.7,0.3768202,10.562638,6.300786,4.1125116
273,25010.0,1522,71.6,549.0,78.5,3953.0,37837.0,14228.0,48.3,43.3,0.37603405,10.541042,6.3080983,4.3630986
274,25010.0,1747,87.9,566.0,97.0,3977.0,33683.0,12355.0,29.7,43.8,0.36680225,10.424748,6.338594,4.574711
275,25010.0,2403,87.3,461.0,83.1,4044.0,36255.0,13262.0,20.9,34.3,0.36579782,10.498333,6.133398,4.420045
276,25010.0,2522,63.4,706.0,69.8,3629.0,39516.0,14617.0,10.8,26.5,0.3699008,10.584461,6.559615,4.245634
277,25010.0,2670,39.2,433.0,64.2,3245.0,39790.0,14596.0,44.1,61.0,0.36682585,10.591371,6.070738,4.162003
278,25010.0,3033,37.6,358.0,70.7,3621.0,37744.0,14849.0,46.9,59.2,0.3934135,10.538582,5.880533,4.2584457
279,25010.0,3035,80.5,709.0,81.5,3432.0,35217.0,12791.0,17.5,36.8,0.36320528,10.469284,6.5638556,4.400603
280,25010.0,3108,58.0,552.0,66.8,3168.0,40796.0,14370.0,21.5,60.0,0.3522404,10.61634,6.313548,4.201703
281,25010.0,3129,54.0,637.0,71.1,3185.0,39008.0,13865.0,57.3,67.1,0.3554399,10.571522,6.4567695,4.264087
282,25010.0,3423,60.2,351.0,87.7,3672.0,36349.0,16377.0,27.9,48.8,0.45054886,10.500922,5.8607864,4.473922
283,25010.0,3498,61.6,468.0,62.2,3285.0,40924.0,15545.0,61.0,72.9,0.37985045,10.619472,6.1484685,4.130355
284,25010.0,4073,84.7,460.0,83.3,3908.0,35987.0,13591.0,46.2,48.1,0.37766415,10.490913,6.1312265,4.4224486
285,25010.0,4387,74.7,511.0,92.2,4303.0,36360.0,13606.0,33.8,56.2,0.37420243,10.5012245,6.2363696,4.52396
286,25010.0,4995,72.3,540.0,75.6,3436.0,34650.0,13728.0,21.1,40.8,0.39619046,10.453053,6.291569,4.325456
287,25010.0,5064,71.1,292.0,79.8,4126.0,39919.0,15246.0,40.0,56.0,0.3819234,10.594607,5.676754,4.3795238
288,25010.0,5103,98.1,602.0,92.7,4290.0,33429.0,12926.0,37.3,58.7,0.38667026,10.417179,6.4002576,4.5293684
289,25010.0,5699,84.1,593.0,83.1,3574.0,36180.0,12909.0,29.2,40.0,0.35679933,10.496262,6.3851943,4.420045
290,25010.0,5948,93.7,418.0,77.3,3681.0,34901.0,13803.0,9.8,22.0,0.3954901,10.460271,6.0354815,4.347694
291,25010.0,5949,62.0,498.0,56.8,3370.0,43215.0,16497.0,30.2,50.8,0.38174245,10.673943,6.2106,4.0395365
292,25010.0,6260,80.9,387.0,93.3,4377.0,32945.0,13162.0,35.7,26.2,0.39951435,10.402595,5.9584246,4.53582
293,25030.0,1833,10.3,326.0,75.9,3430.0,42211.0,14849.0,93.1,86.2,0.35178035,10.650436,5.786897,4.3294168
294,25030.0,2654,2.6,549.0,66.2,3063.0,40829.0,13194.0,72.6,72.6,0.32315266,10.617147,6.3080983,4.1926804
295,25030.0,5599,12.6,542.0,67.8,2817.0,37005.0,12129.0,84.1,81.7,0.3277665,10.518808,6.295266,4.2165623
296,25030.0,5677,20.9,688.0,83.5,2798.0,29115.0,9196.0,61.1,75.2,0.31585094,10.279009,6.5337887,4.4248466
297,25030.0,7364,10.2,488.0,76.9,2896.0,34495.0,10884.0,69.7,73.9,0.31552398,10.448569,6.1903152,4.342506
298,25040.0,2631,35.9,736.0,76.1,3282.0,36657.0,12892.0,68.5,75.0,0.3516927,10.509359,6.60123,4.3320484
299,25050.0,3179,6.0,623.0,54.6,3004.0,43696.0,14220.0,65.4,80.1,0.32543024,10.685012,6.4345465,4.000034
300,25060.0,3503,54.1,305.0,98.4,3768.0,28886.0,9298.0,27.3,58.1,0.32188603,10.271112,5.7203116,4.5890408
301,25060.0,4435,50.3,459.0,83.9,3269.0,32100.0,10255.0,33.3,63.8,0.3194704,10.376612,6.1290503,4.4296255
302,25070.0,1867,33.5,516.0,73.3,3458.0,38194.0,13271.0,58.5,53.8,0.34746295,10.550434,6.2461066,4.2945604
303,25080.0,526,34.8,241.0,85.9,3639.0,34161.0,10615.0,89.6,81.8,0.31073445,10.43884,5.484797,4.4531837
304,25080.0,980,38.6,753.0,66.5,3385.0,39329.0,12217.0,55.0,55.0,0.31063592,10.579718,6.6240654,4.1972017
305,25080.0,3147,26.1,715.0,62.9,3583.0,46806.0,14459.0,79.3,85.7,0.30891338,10.753767,6.5722823,4.1415462
306,25080.0,3149,26.5,361.0,68.0,3536.0,43862.0,13463.0,70.4,75.5,0.30693996,10.688804,5.888878,4.2195077
307,25080.0,4583,47.7,500.0,72.4,3793.0,41790.0,12968.0,54.5,45.5,0.31031346,10.640412,6.214608,4.2822065
308,25100.0,1041,18.7,482.0,69.4,2723.0,33216.0,10696.0,63.8,72.5,0.3220135,10.410787,6.177944,4.2398868
309,25100.0,2744,20.6,465.0,73.7,3004.0,34143.0,11181.0,69.6,73.4,0.3274756,10.438313,6.1420374,4.3000026
310,25100.0,4059,11.7,495.0,69.1,2846.0,34465.0,11262.0,80.8,84.9,0.32676628,10.4477,6.204558,4.2355547
311,25110.0,441,28.4,373.0,95.2,3160.0,24200.0,9603.0,69.9,78.5,0.3968182,10.094108,5.9215784,4.5559797
312,25110.0,949,22.4,288.0,96.5,3362.0,25448.0,10148.0,83.6,79.5,0.39877397,10.144392,5.6629605,4.569543
313,25110.0,1230,12.7,369.0,85.6,3354.0,28633.0,11407.0,84.5,84.5,0.39838648,10.262315,5.9107966,4.449685
314,25120.0,585,15.4,545.0,57.1,3433.0,44698.0,14559.0,67.1,77.6,0.32571927,10.707684,6.300786,4.044804
315,25120.0,1125,13.2,592.0,57.8,3092.0,41070.0,12839.0,69.1,77.7,0.31261262,10.623034,6.383507,4.0569887
316,25120.0,3446,8.7,623.0,57.6,3092.0,40945.0,13396.0,92.4,82.3,0.32717058,10.619985,6.4345465,4.0535226
317,25120.0,3575,11.3,455.0,69.9,3208.0,37643.0,12031.0,87.0,94.4,0.31960788,10.535902,6.1202974,4.2470655
318,25130.0,139,39.9,441.0,67.1,2967.0,37967.0,11853.0,55.4,60.9,0.31219217,10.544473,6.089045,4.206184
319,25140.0,1674,38.1,269.0,81.2,3343.0,31901.0,10981.0,65.5,67.2,0.34422117,10.370393,5.5947113,4.3969154
320,25140.0,2728,22.7,388.0,72.7,3457.0,35544.0,12132.0,70.2,62.5,0.34132344,10.478527,5.961005,4.286341
321,25140.0,3511,9.3,582.0,65.4,2960.0,33814.0,11771.0,78.0,78.6,0.34811026,10.42863,6.3664703,4.1805224
322,25140.0,6315,24.2,639.0,74.9,3343.0,37445.0,13292.0,80.1,78.7,0.35497397,10.530628,6.4599047,4.316154
323,25150.0,2,28.5,489.0,51.1,3040.0,45973.0,15435.0,82.7,76.9,0.33574054,10.735809,6.1923623,3.9337845
324,25150.0,1383,36.9,432.0,67.1,2997.0,40363.0,13664.0,82.9,82.9,0.33852786,10.605669,6.0684257,4.206184
325,25150.0,1416,40.0,448.0,60.5,3062.0,42544.0,14321.0,67.1,71.4,0.33661622,10.658294,6.104793,4.1026435
326,25180.0,1349,11.7,287.0,70.0,3475.0,40457.0,13621.0,72.3,76.6,0.33667845,10.607995,5.659482,4.248495
327,25180.0,2617,9.4,490.0,63.6,2906.0,38480.0,12924.0,72.5,79.7,0.3358628,10.557894,6.1944056,4.1526136
328,25180.0,4121,13.0,316.0,68.7,3049.0,37486.0,12593.0,66.7,75.9,0.33593875,10.531723,5.755742,4.229749
329,25180.0,5768,30.1,435.0,66.4,3286.0,41013.0,13797.0,63.6,60.0,0.33640552,10.621644,6.075346,4.1956973
330,25180.0,5769,38.4,373.0,83.4,3323.0,32610.0,10827.0,71.2,69.2,0.3320147,10.392374,5.9215784,4.4236484
331,25200.0,5779,12.5,396.0,81.2,3425.0,32960.0,11042.0,70.4,83.3,0.33501214,10.40305,5.9814143,4.3969154
332,25210.0,5928,68.9,321.0,97.8,3334.0,28695.0,9725.0,54.8,56.2,0.3389092,10.264478,5.771441,4.582925
333,25230.0,203,17.5,436.0,62.6,2909.0,39558.0,13811.0,76.3,85.5,0.34913293,10.585524,6.0776424,4.1367655
334,25240.0,439,94.9,495.0,50.5,3600.0,55972.0,19865.0,45.5,47.7,0.3549096,10.932607,6.204558,3.9219732
335,25240.0,862,89.9,569.0,69.9,3667.0,43384.0,15310.0,32.2,40.2,0.35289508,10.677846,6.3438807,4.2470655
336,25240.0,1593,79.0,236.0,72.0,3968.0,42281.0,15037.0,39.0,43.9,0.35564438,10.652093,5.463832,4.276666
337,25250.0,2230,11.4,466.0,64.6,3011.0,37252.0,12311.0,79.5,82.2,0.3304789,10.525461,6.1441855,4.1682143
338,25250.0,4822,12.2,499.0,51.3,2694.0,41963.0,13865.0,60.2,78.1,0.33041012,10.644544,6.212606,3.9376907
339,25260.0,6956,28.0,670.0,66.9,3105.0,41568.0,13729.0,68.4,69.3,0.3302781,10.635086,6.5072775,4.203199
340,25280.0,759,38.6,303.0,84.8,3318.0,31849.0,9844.0,57.0,68.0,0.3090835,10.368761,5.7137327,4.4402957
341,25280.0,3551,25.7,265.0,65.7,3026.0,37964.0,11837.0,69.2,69.2,0.31179538,10.544394,5.57973,4.1850986
342,26010.0,4980,48.5,466.0,68.7,2673.0,31132.0,10259.0,55.9,61.4,0.32953233,10.345991,6.1441855,4.229749
343,26040.0,1413,41.4,453.0,73.3,3014.0,34471.0,11197.0,65.9,74.4,0.32482377,10.447874,6.115892,4.2945604
344,27010.0,4360,31.8,381.0,53.0,3109.0,44317.0,16697.0,68.8,56.3,0.37676287,10.699123,5.9427996,3.9702919
345,27020.0,2698,52.8,273.0,67.4,3313.0,37265.0,12061.0,62.8,62.8,0.3236549,10.52581,5.609472,4.210645
346,27020.0,2711,48.7,310.0,63.2,3214.0,38350.0,12445.0,65.9,84.1,0.32451108,10.55451,5.7365723,4.146304
347,27020.0,3489,51.5,196.0,78.6,2900.0,33309.0,10851.0,83.3,83.3,0.32576782,10.413583,5.278115,4.364372
348,27060.0,3273,39.1,115.0,113.0,4971.0,30904.0,13627.0,90.0,70.0,0.44094616,10.338641,4.744932,4.727388
349,27070.0,613,53.9,233.0,75.5,3450.0,35298.0,12180.0,85.2,74.1,0.34506205,10.471581,5.4510384,4.3241324
350,28010.0,303,12.7,308.0,66.9,2996.0,35040.0,12094.0,91.3,91.3,0.3451484,10.464246,5.7300997,4.203199
351,28010.0,599,26.6,462.0,74.7,3052.0,31858.0,11158.0,87.0,80.4,0.3502417,10.369043,6.135565,4.31348
352,28010.0,661,30.0,328.0,71.3,2948.0,31805.0,11423.0,79.2,75.0,0.35915735,10.367379,5.7930136,4.2668962
353,28010.0,998,26.7,293.0,78.5,3235.0,31697.0,10609.0,52.4,71.4,0.33470044,10.363977,5.6801724,4.3630986
354,28010.0,1040,7.1,314.0,111.5,2859.0,19687.0,7289.0,84.2,89.5,0.37024432,9.887713,5.749393,4.7140245
355,28010.0,1422,35.6,349.0,81.4,2959.0,27992.0,10225.0,67.6,59.5,0.36528295,10.239674,5.855072,4.3993754
356,28010.0,1844,45.2,431.0,73.4,2960.0,30818.0,11318.0,59.4,67.2,0.36725292,10.335855,6.066108,4.295924
357,28010.0,2250,20.9,349.0,64.2,3048.0,37325.0,12753.0,84.6,69.2,0.34167448,10.527419,5.855072,4.162003
358,28010.0,2713,26.3,316.0,60.8,2948.0,37403.0,13385.0,60.0,74.0,0.357859,10.529506,5.755742,4.1075897
359,28010.0,2797,39.0,285.0,77.5,3007.0,30010.0,10741.0,57.9,81.6,0.35791403,10.309286,5.652489,4.350278
360,28010.0,2823,5.8,292.0,62.7,2976.0,36760.0,12898.0,71.4,89.8,0.35087052,10.512166,5.676754,4.1383615
361,28010.0,3309,62.6,266.0,88.0,3113.0,27420.0,9461.0,52.9,76.5,0.3450401,10.2190275,5.583496,4.477337
362,28010.0,4201,57.0,284.0,90.7,3302.0,28757.0,9266.0,42.9,64.3,0.3222172,10.266637,5.6489744,4.5075574
363,28010.0,4549,12.5,363.0,63.4,3110.0,38660.0,12828.0,64.2,83.0,0.33181584,10.562561,5.894403,4.1494637
364,28010.0,7206,20.8,340.0,65.3,3145.0,37820.0,12491.0,43.9,63.4,0.330275,10.540593,5.8289456,4.1789923
365,28010.0,7461,61.3,311.0,87.8,3153.0,27848.0,9606.0,78.1,78.1,0.34494397,10.234516,5.739793,4.4750614
366,28010.0,7462,20.2,411.0,65.5,3062.0,36099.0,12465.0,69.8,81.1,0.34530044,10.49402,6.0185933,4.18205
367,28010.0,7573,26.2,381.0,121.8,3169.0,20402.0,6853.0,71.2,74.6,0.33589843,9.9233885,5.9427996,4.8023806
368,28035.0,438,35.2,404.0,80.4,3518.0,30812.0,12039.0,53.3,43.3,0.3907244,10.335659,6.001415,4.3870144
369,28090.0,5896,48.8,445.0,61.4,3266.0,40191.0,13495.0,67.9,76.5,0.33577168,10.601398,6.0980744,4.1174097
370,29010.0,1676,51.5,270.0,108.5,3820.0,28450.0,9401.0,80.6,76.1,0.33043936,10.255903,5.598422,4.68675
371,29010.0,3042,39.2,348.0,101.7,3558.0,28229.0,9173.0,73.2,82.9,0.32494953,10.248105,5.8522024,4.6220274
372,29010.0,5801,34.5,952.0,91.2,2905.0,25514.0,8996.0,74.4,81.4,0.35259074,10.146982,6.858565,4.513055
373,29020.0,4955,47.6,217.0,91.2,2444.0,21299.0,6445.0,40.0,60.0,0.30259636,9.966415,5.379897,4.513055
374,29050.0,6595,29.1,498.0,73.5,3034.0,30031.0,10472.0,65.0,73.3,0.34870633,10.309985,6.2106,4.2972856
375,29060.0,2727,31.4,468.0,78.0,3220.0,34580.0,11598.0,54.2,67.3,0.33539617,10.451031,6.1484685,4.356709
376,29100.0,535,48.0,394.0,52.0,1630.0,26418.0,7910.0,63.0,80.4,0.29941708,10.181801,5.976351,3.9512436
377,29100.0,5688,46.3,227.0,105.7,3438.0,30410.0,9025.0,62.5,79.5,0.29677737,10.322527,5.42495,4.660605
378,30010.0,505,35.3,411.0,60.8,3057.0,35352.0,11305.0,67.7,72.3,0.3197839,10.47311,6.0185933,4.1075897
379,30020.0,171,38.8,412.0,68.2,3539.0,37729.0,14295.0,60.0,60.0,0.37888628,10.538184,6.0210233,4.2224445
380,30020.0,1399,36.9,474.0,72.4,2695.0,27643.0,10665.0,41.8,61.2,0.38581195,10.227128,6.161207,4.2822065
381,30020.0,2440,40.8,282.0,89.0,2995.0,30345.0,11367.0,56.1,61.0,0.37459219,10.320387,5.641907,4.4886365
382,30030.0,4542,35.7,654.0,75.5,3117.0,29988.0,9952.0,61.4,72.7,0.3318661,10.308553,6.4831076,4.3241324
383,30040.0,2238,44.4,353.0,78.5,2741.0,27958.0,9132.0,32.7,55.1,0.3266328,10.238459,5.866468,4.3630986
384,30050.0,2715,26.9,327.0,70.3,2980.0,31600.0,9811.0,41.7,69.4,0.3104747,10.360912,5.7899604,4.252772
385,30060.0,3062,34.5,450.0,83.3,3329.0,31320.0,10060.0,47.6,61.9,0.32120052,10.352012,6.1092477,4.4224486
386,30070.0,3188,40.2,599.0,69.9,2982.0,30551.0,11013.0,49.4,64.2,0.3604792,10.327152,6.395262,4.2470655
387,30080.0,4330,48.1,310.0,80.6,2730.0,27392.0,8872.0,57.7,65.4,0.32389018,10.218006,5.7365723,4.3894987
388,31010.0,7366,41.3,596.0,80.2,2607.0,25628.0,9840.0,62.9,74.3,0.38395506,10.151441,6.3902407,4.3845234
389,31020.0,3527,46.4,304.0,72.4,2822.0,29163.0,10590.0,71.4,69.4,0.36313137,10.280656,5.7170277,4.2822065
390,31030.0,71,75.5,236.0,69.6,2896.0,30825.0,10449.0,64.6,72.9,0.3389781,10.3360815,5.463832,4.2427645
391,31030.0,2293,74.5,436.0,67.5,2856.0,32324.0,11452.0,57.1,73.8,0.35428783,10.383565,6.0776424,4.2121277
392,31070.0,1120,62.5,24.0,135.4,4639.0,24365.0,7256.0,80.0,80.0,0.29780424,10.100903,3.1780539,4.908233
393,31100.0,926,0.0,69.0,68.1,3633.0,36057.0,14882.0,42.9,57.1,0.4127354,10.492856,4.2341065,4.2209773
394,31110.0,6411,37.3,538.0,72.5,3052.0,32176.0,11837.0,68.8,81.3,0.3678829,10.378976,6.2878585,4.2835865
395,31130.0,2080,39.5,311.0,68.2,2668.0,28420.0,10557.0,50.0,64.3,0.37146375,10.2548485,5.739793,4.2224445
396,31140.0,6401,45.0,171.0,69.9,2883.0,26007.0,9339.0,70.0,60.0,0.35909563,10.1661215,5.1416636,4.2470655
397,32010.0,6390,36.5,365.0,66.6,3179.0,37725.0,10500.0,74.5,68.9,0.27833003,10.538078,5.8998976,4.1987047
398,32030.0,6050,58.4,159.0,84.3,3222.0,28796.0,10246.0,52.2,65.2,0.3558133,10.267992,5.0689044,4.434382
399,32050.0,229,49.6,110.0,102.7,4113.0,27469.0,10133.0,68.4,63.2,0.36888856,10.220814,4.7004805,4.631812
400,32050.0,1108,53.3,257.0,90.3,3571.0,31683.0,10908.0,62.8,70.7,0.34428558,10.363536,5.549076,4.5031376
401,32060.0,6115,42.1,401.0,75.8,3443.0,35635.0,11508.0,45.7,55.6,0.32294092,10.481084,5.9939613,4.3280983
402,32080.0,2733,62.1,265.0,70.7,3490.0,39556.0,8946.0,70.0,65.3,0.22616038,10.585473,5.57973,4.2584457
403,32090.0,5109,38.0,178.0,82.6,2861.0,24711.0,9995.0,66.7,66.7,0.40447575,10.115004,5.1817837,4.4140096
404,32130.0,3080,41.3,156.0,97.8,4044.0,29514.0,9272.0,31.3,62.5,0.314156,10.29262,5.049856,4.582925
405,32170.0,4243,32.6,656.0,44.2,2545.0,42293.0,16436.0,68.2,77.3,0.38862222,10.652377,6.4861608,3.788725
406,32250.0,3152,0.0,27.0,74.1,2416.0,21645.0,6657.0,33.3,50.0,0.3075537,9.98253,3.295837,4.3054156
407,32610.0,5411,0.0,24.0,83.3,2949.0,25403.0,7476.0,50.0,50.0,0.29429594,10.142623,3.1780539,4.4224486
408,32630.0,2050,0.0,11.0,90.9,3411.0,27375.0,5973.0,100.0,100.0,0.21819179,10.217385,2.3978953,4.50976
409,32650.0,4293,0.0,20.0,100.0,2587.0,18278.0,3866.0,100.0,100.0,0.2115111,9.813454,2.9957323,4.6051702
410,33010.0,1418,0.5,210.0,76.2,4021.0,39211.0,12932.0,83.8,86.5,0.3298054,10.576713,5.3471074,4.3333616
411,33010.0,3052,19.3,388.0,96.4,4341.0,37255.0,13448.0,66.7,82.5,0.3609717,10.525541,5.961005,4.5685062
412,33010.0,3160,48.6,191.0,132.5,4562.0,35749.0,13212.0,84.2,84.2,0.36957678,10.484278,5.2522736,4.886583
413,33010.0,3563,67.5,259.0,85.7,4914.0,41766.0,14016.0,83.3,86.7,0.33558396,10.639838,5.556828,4.450853
414,33010.0,4511,15.3,180.0,118.3,4223.0,32844.0,12070.0,56.3,78.1,0.36749482,10.399525,5.192957,4.773224
